id,mean,city,lat,lon
MpWadowiWIOSPSka1805,55.64506172839506,Wadowice,49.87276,19.49794
MpWadowiWIOSPska1807,146.82758620689654,Wadowice,49.87194,19.49833
MpWielicWIOSNiep1904,68.65018450184502,Niepołomice,50.03512,20.21269
MzCiechStrazacka,38.317142857142855,Ciechanów,52.87844,20.61329
MzLegionBronWSSE,23.232804232804234,Legionowo,52.39969,20.92715
MzLegionZegIMGW,30.814705882352943,Legionowo,52.40758,20.95593
MzNowDwChemWSSE,31.81297709923664,Nowy Dwór Mazowiecki,52.42942,20.72413
MzOstMazSikorWSSE,29.6056338028169,Ostrów Mazowiecka,52.80326,21.89048
MzOstrolTargowa,36.09067164179105,Ostrołęka,53.08402,21.58920
MzOtwockBrzozWSSE,33.66566265060241,Otwock,52.11544,21.23766
MzPiaseczDworWSSE,37.06406685236769,Piaseczno,52.05145,21.00558
MzPiastowPulask,32.623880597014924,Piastów,52.19173,20.83749
MzPlockKolegWSSE,33.13084112149533,Płock,52.54222,19.69556
MzPruszKraszeWSSE,34.743589743589745,Pruszków,52.16226,20.81283
MzRadomCz,37.85994397759104,Radom,51.40608,21.16682
MzRadomCzWSSE,37.85994397759104,Radom,51.40013,21.16263
MzSochPlocWSSE,46.504347826086956,Sochaczew,52.23179,20.21917
MzTluszczJKiel,23.5361216730038,Tłuszcz,52.42583,21.42917
MzWarszAKrzywon,34.57913669064748,Warszawa,52.22865,20.91751
MzWarszBernWoda,30.006006006006007,Warszawa,52.19173,21.05105
MzWarszBorKomWSSE,39.72549019607843,Warszawa,52.22519,21.08735
MzWarszKrucza,43.63240997229917,Warszawa,52.22458,21.01904
MzWarszSGGW,34.14808362369338,Warszawa,52.16056,21.04778
MzWarszZelazWSSE,37.6958904109589,Warszawa,52.23750,20.98793
MzWarZeganWSSE,36.77300613496933,Warszawa,52.20577,21.16952
MzWolOgrodowa,30.839285714285715,Wołomin,52.34468,21.23951
OpBrzeg101,45.90909090909091,Brzeg,50.85750,17.46361
OpGlub1pyl,39.09893992932862,Głubczyce,50.20094,17.81645
OpNamys2pyl,43.05982905982906,Namysłów,51.07222,17.71889
OpOlesno3pyl,60.99038461538461,Olesno,50.87639,18.41861
OpPrud189p,39.74519230769231,Prudnik,50.32111,17.57778
OpStrzel247,40.361607142857146,Strzelce Opolskie,50.51389,18.30389
OpZdze12392,30.182692307692307,Zdzieszowice,50.43528,18.13251
PdBialyLegionowa8,33.02272727272727,Białystok,53.13111,23.15889
PdLomzaSikorskiego,37.40098165137615,Łomża,53.18139,22.05438
PdSuwPulaski,26.316371508379888,Suwałki,54.11788,22.93461
PkDebicaWSSEParkow,29.369477911646587,Dębica,50.04667,21.40222
PkJasloWIOSFlor,45.243362831858406,Jasło,49.73917,21.48278
PkMielWIOSZarzStr,28.919540229885058,Mielec,50.30401,21.47120
PkPrzemWIOSPDom,48.075675675675676,Przemyśl,49.78278,22.76667
PkRzeszWIOSSzop,52.59619827586207,Rzeszów,50.03403,22.01073
PkRzeszWSSEPilsud,36.57388316151203,Rzeszów,50.04139,22.00167
PkRzeszWSSEWierzb,21.27027027027027,Rzeszów,50.03417,22.01444
PkSanokWSSEJezier,23.09090909090909,Sanok,49.55028,22.20111
PkTarnobWSSE1Maja,28.57095709570957,Tarnobrzeg,50.56972,21.66444
Pm.00.s481m,26.54639175257732,Gdańsk,54.35272,18.67342
Pm.06.s712m,33.645348837209305,Kościerzyna,54.11917,17.96861
Pm11WLADw07m,24.978070175438596,Władysławowo,54.79364,18.40994
Pm.15.s129m,29.173010380622838,Wejherowo,54.60114,18.23936
Pm.63.s079m,27.659763313609467,Słupsk,54.46444,17.01306
Pm.63.wDSMm,29.335164835164836,Słupsk,54.46361,17.04667
SkKielJagiel,43.67638483965015,Kielce,50.87255,20.60500
SkOstrowSams,28.058252427184467,Ostrowiec Świętokrzyski,50.94863,21.43354
SkOstrowWios,37.96944444444444,Ostrowiec Świętokrzyski,50.94594,21.39012
SkOzarowMiec,29.40590405904059,Mieczysławów,50.94778,21.72924
SkOzarowOsWz,32.572390572390574,Ożarów,50.89317,21.65516
SkPolanTrzc,32.369942196531795,Trzcianka,50.48630,21.39410
SkStaracZlota,34.58904109589041,Starachowice,51.05048,21.08470
SlBielbBiel_kossa,49.39705882352941,Bielsko-Biała,49.81346,19.02732
SlCieszCies_dojaz,29.835748792270532,Cieszyn,49.75167,18.62750
SlCzestCzes_baczy,45.495440729483285,Częstochowa,50.83639,19.13011
SlDabroDabr_1000L,55.70360110803324,Dąbrowa Górnicza,50.32911,19.23122
SlKatowKato_kossu,54.95867768595041,Katowice,50.26461,18.97503
SlLubliLubl_piask,25.776923076923076,Lubliniec,50.65836,18.69622
SlMiastMias_norwi,19.366666666666667,Miasteczko Śląskie,50.48972,18.91833
SlMiastMias_zygli,36.49122807017544,NA,NA,NA
SlRacibRaci_boruc,30.210084033613445,NA,NA,NA
SlRacibRaci_studz,36.06188925081433,Racibórz,50.06083,18.19111
SlRybniRybn_borki,72.5013698630137,Rybnik,50.11118,18.51614
SlWodziWodz_bogum,55.71666666666667,Wodzisław Śląski,50.00056,18.45833
SlZabrzZabr_sklod,65.60744985673352,Zabrze,50.31650,18.77238
SlZawieZawi_pilsu,50.40594059405941,NA,NA,NA
SlZawieZawi_zawie,44.2093023255814,Zawiercie,50.47954,19.43301
SlZywieZywi_koper,48.886861313868614,Żywiec,49.67160,19.23445
WmDzialdWSSE_Biedraw,39.171052631578945,Działdowo,53.23278,20.17778
WmElblagWSSE_Krole,24.887878787878787,Elbląg,54.17917,19.43056
WmOlsztyWSSE_Zolnier,26.803003003003003,Olsztyn,53.77083,20.49000
WmPuszcz_IOS_Borecka,20.592011173184357,Diabla Góra,54.12482,22.03806
WpGnieznoPM10,41.036414565826334,Gniezno,52.53611,17.60528
WpLeszno411000,38.5015873015873,Leszno,51.84778,16.57472
WpOstrowWlkpPM10,35.48615384615385,Ostrów Wielkopolski,51.63757,17.82316
WpPila5710111,29.05061403508772,Piła,53.15441,16.75957
WpPoznanPM10szpital,35.80440771349862,Poznań,52.38944,16.92083
WpPoznanSzymanowskiego17,28.737864077669904,Poznań,52.45919,16.90620
WpWKP008,55.70674486803519,NA,NA,NA
ZpGryfWiduchowa003,23.135195530726257,Widuchowa,53.12232,14.38222
ZpKoszalinWSSE,23.376551724137933,Koszalin,54.19026,16.19607
ZpSwinoujscieWSSE,17.162790697674417,Świnoujście,53.92185,14.23995
ZpSzczecin002,33.73175487465181,Szczecin,53.43217,14.55390
ZpSzczecinWSSE,30.24702380952381,Szczecin,53.45078,14.51474
