id,mean,city,lat,lon
LdRadomsRoln,45.29948746290801,Radomsko,51.06744,19.44869
LdRawaNiepod,33.62742340883978,Rawa Mazowiecka,51.76087,20.25057
LdSieraPolna,34.308044835616435,Sieradz,51.59211,18.73490
LdSkierKonop,38.21289758126722,Skierniewice,51.95431,20.14938
LdToMaSwAnto,38.94876032506887,Tomaszów Mazowiecki,51.52626,20.01679
LdUniejTermy,27.130481294117647,Uniejów,51.97166,18.79035
LdWieluPOW12,33.104011736263736,Wieluń,51.21783,18.58183
LdZduWoKrole,44.96862745098039,Zduńska Wola,51.60144,18.94012
LuGorzKosGdy,28.06734693877551,Gorzów Wielkopolski,52.73821,15.22867
LuGorzPilsud,24.821590909090908,Gorzów Wielkopolski,52.74704,15.24629
LuSulecDudka,26.77747747747748,Sulęcin,52.43772,15.12244
LuWsKaziWiel,30.906406685236767,Wschowa,51.79972,16.31750
LuZarySzyman,25.99972602739726,Żary,51.64266,15.12781
LuZielKrotka,24.22905027932961,Zielona Góra,51.93978,15.51886
MpBochKonfed,37.92019390581717,Bochnia,49.96902,20.43951
MpBrzeszKosc,64.33032544378698,Brzeszcze,49.96667,19.14606
MpGorlKrasin,27.267205479452056,Gorlice,49.65889,21.16334
MpKrakBujaka,42.081719197707734,Kraków,50.01058,19.94919
MpKrakBulwar,43.61078873239437,Kraków,50.06931,20.05349
MpKrakOsPias,38.14518005540166,Kraków,50.09936,20.01832
MpKrakTelime,41.75259052924791,Kraków,50.01904,20.01682
MpKrakWadow,30.599038461538463,Kraków,50.10057,20.12256
MpKrakZloRog,44.98864640883978,Kraków,50.08120,19.89536
MpMuszynKity,29.382579710144928,Muszyna,49.35445,20.89436
MpNiepo3Maja,38.459728096676734,Niepołomice,50.03512,20.21269
MpNoSaczNadb,43.054459833795015,Nowy Sącz,49.61928,20.71440
MpNoTargPSlo,47.411091954022986,Nowy Targ,49.48360,20.02899
MpRabkaOrkan,34.85780821917808,Rabka-Zdrój,49.60865,19.96601
MpSuchaNiesz,25.004142857142856,Sucha Beskidzka,49.74313,19.60034
MpTarBitStud,31.79404432132964,Tarnów,50.02017,21.00417
MpTrzebOsZWM,36.23278236914601,Trzebinia,50.15941,19.47746
MpTuchChopin,42.48920110192837,Tuchów,49.89397,21.05081
MpZakopaSien,30.174301675977652,Zakopane,49.29356,19.96008
MzGutyDuCzer,19.02538028169014,Guty Duże,52.94317,21.28817
MzKonJezMos,27.430157728706625,Konstancin-Jeziorna,52.08062,21.11119
MzLegZegrzyn,32.2954441260745,Legionowo,52.40758,20.95593
MzMlawOrdona,31.727637362637363,Mława,53.11191,20.37173
MzOstroHalle,26.01709589041096,Ostrołęka,53.08374,21.57932
MzOtwoBrzozo,29.977527472527473,Otwock,52.11572,21.23730
MzPiasPulask,32.36383333333333,Piastów,52.19173,20.83749
MzPlocKroJad,28.927837078651685,Płock,52.55628,19.68767
MzRad25Czerw,32.85396067415731,Radom,51.40608,21.16682
MzSiedKonars,29.20163323782235,Siedlce,52.17215,22.28200
MzWarAKrzywo,31.228627450980394,Warszawa,52.22865,20.91751
MzWarAlNiepo,41.837604790419164,Warszawa,52.21930,21.00472
MzWarTolstoj,28.78817679558011,Warszawa,52.28507,20.93302
OpGlubRatusz,35.36126373626374,Głubczyce,50.20078,17.83051
OpKKozBSmial,32.81159420289855,Kędzierzyn-Koźle,50.34961,18.23657
OpKluczMicki,30.122093023255815,Kluczbork,50.97218,18.20757
OpNysaRodzie,27.172566371681416,Nysa,50.45899,17.33191
OpOpoleOsAKr,33.13782991202346,Opole,50.67686,17.95028
OpZdziePiast,39.2617728531856,Zdzieszowice,50.42353,18.12074
PdBialWaszyn,20.99187716374269,Białystok,53.12669,23.15587
PdSuwPulaski,21.043294403458212,Suwałki,54.11788,22.93461
PkDebiGrottg,38.10744444444445,Dębica,50.05479,21.41626
PkIwonZdrRab,22.712737430167596,Iwonicz-Zdrój,49.56518,21.79131
PkJarosPruch,38.93948126801153,Jarosław,50.01208,22.67477
PkJasloSikor,28.208444444444446,Jasło,49.74489,21.45462
PkKrosKletow,31.65927977839335,Krosno,49.69017,21.74970
PkMielPogodn,36.34754143646409,Mielec,50.31804,21.48637
PkNiskoSzkla,30.135068493150683,Nisko,50.52989,22.11247
PkPrzemGrunw,28.71923728813559,Przemyśl,49.78434,22.75624
PkRymZdrPark,20.618489010989013,Rymanów-Zdrój,49.54654,21.85101
PkRzeszRejta,30.280302197802197,Rzeszów,50.02424,22.01057
PkSanoSadowa,30.37931818181818,Sanok,49.57173,22.19589
PkTarnDabrow,31.239423076923078,Tarnobrzeg,50.57574,21.68837
PmGdaLecz08m,24.252777777777776,Gdańsk,54.38028,18.62027
PmGdyJozBema,19.765273311897108,Gdynia,54.50805,18.53983
PmKosTargo12,28.564606741573034,Kościerzyna,54.12069,17.97586
PmKwiSportow,23.284900284900285,Kwidzyn,53.72236,18.93692
PmLebMalcz16,28.047887323943662,Lębork,54.54617,17.74619
PmLinieKos17,19.341107871720116,Liniewko Kościerskie,54.10411,18.18297
PmMalMicki15,22.941340782122904,Malbork,54.03125,19.03290
PmSlupKniazi,20.930635838150287,Słupsk,54.46361,17.04672
PmWejhPlWejh,26.813813813813812,Wejherowo,54.60114,18.23936
SkBuskRokosz,30.85943973480663,Busko-Zdrój,50.45365,20.71544
SkKielJagiel,35.151528192307694,Kielce,50.87255,20.60500
SkKielKusoci,29.642756857534245,Kielce,50.85422,20.60258
SkOzarOsWzgo,24.073746312684367,Ożarów,50.88713,21.66073
SkSolecZdrojMOB,26.484112381088824,Solec Zdrój,50.35866,20.88618
SkStaraZlota,28.961517468390806,Starachowice,51.05061,21.08417
SlBielKossak,37.842899408284026,Bielsko-Biała,49.81346,19.02732
SlCiesMickie,31.89449035812672,Cieszyn,49.73814,18.63907
SlCzestoBacz,34.46271186440678,Częstochowa,50.83639,19.13011
SlDabro1000L,39.58222222222222,Dąbrowa Górnicza,50.32911,19.23122
SlGodGliniki,39.06477987421383,Godów,49.92188,18.47128
SlKatoKossut,41.13679775280899,Katowice,50.26461,18.97503
SlKatoPlebA4,52.02792792792793,Katowice,50.24679,19.01947
SlKnurJedNar,36.79407894736842,Knurów,50.23317,18.65572
SlLublPiasko,36.362848297213624,Lubliniec,50.65836,18.69622
SlMyszMiedzi,46.20056497175141,Myszków,50.57973,19.32670
SlPszczBoged,55.58595041322314,Pszczyna,49.97218,18.94722
SlRybniBorki,46.51526479750779,Rybnik,50.11118,18.51614
SlTarnoLitew,38.33250688705234,Tarnowskie Góry,50.44474,18.82964
SlZabSkloCur,39.22839879154078,Zabrze,50.31650,18.77238
SlZawSkloCur,39.55796178343949,Zawiercie,50.47954,19.43301
SlZorySikor2,42.19610027855153,Żory,50.02942,18.68953
SlZywieKoper,45.779591836734696,Żywiec,49.67160,19.23445
WmElbBazynsk,24.619444444444444,Elbląg,54.16785,19.41094
WmGlitajn,19.06914600550964,Glitajny,54.18473,21.15291
WmIlawAnders,27.135555555555555,Iława,53.58795,19.56470
WmNiTraugutt,34.52935323383085,Nidzica,53.36114,20.42204
WmOlsPuszkin,23.363276836158192,Olsztyn,53.78923,20.48607
WmPuszczaBor,15.524117647058823,Diabla Góra,54.12482,22.03806
WpGniePaczko,33.7073,Gniezno,52.53986,17.61196
WpKaliSawick,28.789561643835615,Kalisz,51.74905,18.04839
WpLeszKiepur,25.942396694214874,Leszno,51.84046,16.60504
WpNoTomSzpit,35.20530487804878,Nowy Tomyśl,52.31673,16.14190
WpOstWieWyso,34.61965714285714,Ostrów Wielkopolski,51.63757,17.82316
WpPilaKusoci,28.810109589041097,Piła,53.15441,16.75957
WpPleszAlMic,38.054617834394904,Pleszew,51.88492,17.79111
WpPoznChwial,29.848554913294798,Poznań,52.39297,16.92843
WpPoznSzyman,27.069197530864198,Poznań,52.45919,16.90620
WpTarPodZach,25.84857938718663,Tarnowo Podgórne,52.46741,16.64590
WpWagrowLipo,31.364405797101448,Wągrowiec,52.81554,17.20806
ZpKoszArKraj,24.822712328767125,Koszalin,54.19399,16.17254
ZpKoszSpasow,21.16252777777778,Koszalin,54.20716,16.19324
ZpMyslZaBram,25.261812865497077,Myślibórz,52.92629,14.86282
ZpSzczAndr01,21.98095890410959,Szczecin,53.38097,14.66335
ZpSzczec1Maj,23.166381215469613,Szczecinek,53.71211,16.69252
ZpSzczecPrze,24.77986301369863,Szczecinek,53.69890,16.70457
ZpSzczPils02,22.796629834254144,Szczecin,53.43217,14.55390
ZpWiduBulRyb,20.744182825484764,Widuchowa,53.12232,14.38222
