id,mean,city,lat,lon
LdPabianWIOSMKilinsk,43.58347826086956,Pabianice,51.66318,19.35549
LdPiotrkWIOSMSienkie,48.02455089820359,Piotrków Trybunalski,51.40784,19.68869
LdRadomsWIOSMRolna2,51.81828908554572,Radomsko,51.06744,19.44869
LdRawaMaWIOSMNiepodl,43.486176470588234,Rawa Mazowiecka,51.76087,20.25057
LdSieradWSSEMGrunwal,38.17295774647887,Sieradz,51.59013,18.71733
LdSkiernWIOSMJagiell,42.9733893557423,Skierniewice,51.95956,20.14618
LdTomaszWIOSMSwAnton,46.33988269794722,Tomaszów Mazowiecki,51.52626,20.01679
LdZdWolaWIOSMKrolews,46.681792717086836,Zduńska Wola,51.60144,18.94012
LuGorzowWIOS_AUT,38.29100308641976,Gorzów Wielkopolski,52.73821,15.22867
LuGorzowWIOS_MAN,23.383946188340808,Gorzów Wielkopolski,52.74704,15.24629
LuSulecWIOS_MOB,25.67169934640523,Sulęcin,52.43772,15.12244
LuWschowWIOS_AUT,25.28431952662722,Wschowa,51.79972,16.31750
LuZgoraWIOS_AUT,20.291286549707603,Zielona Góra,51.93978,15.51886
MpBochniWIOSKBar0106,40.663003663003664,Bochnia,49.96902,20.43951
MpGorlicWIOSKras0511,33.963855421686745,Gorlice,49.65889,21.16334
MpKrakowWIOSAKra6117,65.66221739130435,Kraków,50.05768,19.92619
MpKrakowWIOSBuja6119,53.45272206303725,Kraków,50.01058,19.94919
MpKrakowWIOSBulw6118,51.03179190751445,Kraków,50.06931,20.05349
MpNSaczWIOSNadb6205,55.62608695652174,Nowy Sącz,49.61928,20.71440
MpProszWIOSKrol1404,51.043103448275865,Proszowice,50.19218,20.29971
MpSkawinWIOSOsie0606,54.1173687150838,Skawina,49.97105,19.83042
MpSuchaBWIOSHand1512,55.241379310344826,Sucha Beskidzka,49.74064,19.58833
MpTarnowWIOSBitw6304,43.125766871165645,Tarnów,50.02017,21.00417
MpTrzebiWIOSZWM0305,38.182410423452765,Trzebinia,50.15941,19.47746
MpTuchowWIOSSzop1602,45.30573248407644,Tuchów,49.89397,21.05081
MpWadowiWIOSPSka1805,49.61280487804878,Wadowice,49.87276,19.49794
MpWielicWIOSNiep1904,37.923371647509576,Niepołomice,50.03512,20.21269
MpZakopaWIOSRown1701,40.858356940509914,Zakopane,49.29356,19.96008
MzCiechStrazacka,32.07184115523466,Ciechanów,52.87844,20.61329
MzGranicaKPN,22.916897506925206,Granica,52.28586,20.45465
MzLegionZegIMGW,33.45014925373135,Legionowo,52.40758,20.95593
MzMlawaOrdona,34.24,Mława,53.11191,20.37173
MzOtwockBrzoz,43.73551401869159,Otwock,52.11572,21.23730
MzPiastowPulask,33.16495468277946,Piastów,52.19173,20.83749
MzRadomCz,34.37304347826087,Radom,51.40608,21.16682
MzSiedlceKonar,38.066199386503065,Siedlce,52.17215,22.28200
MzWarszAKrzywon,33.0840625,Warszawa,52.22865,20.91751
MzWolOgrodowa,36.16274509803922,Wołomin,52.34468,21.23951
OpGlub1pyl,37.46875,Głubczyce,50.20094,17.81645
OpKlucz2pyl,41.688311688311686,Kluczbork,50.97218,18.20757
OpOpole4pyl,32.366279069767444,Opole,50.67686,17.95028
PdBialyMiejska,27.784967320261437,Białystok,53.12669,23.15587
PdLomzaSikorskiego,29.457804733727812,Łomża,53.18139,22.05438
PdSuwPulaski,19.925331444759205,Suwałki,54.11788,22.93461
PkJarosWIOSPWSTE,49.63564954682779,Jarosław,50.01208,22.67477
PkJasloWIOSSikorskiego,38.49777777777778,Jasło,49.74489,21.45462
PkKrosnoWIOSKletowki,36.37590027700831,Krosno,49.69017,21.74970
PkMielWIOSZarzStr,39.44198250728863,Mielec,50.30401,21.47120
PkNiskoWIOSSzklar,34.01418918918919,Nisko,50.52989,22.11247
PkPrzemyslWIOSMick,49.86439628482972,Przemyśl,49.78243,22.78291
PkRzeszWIOSSzop,39.653311258278144,Rzeszów,50.03403,22.01073
PkSanokWIOSSadowa,31.324175824175825,Sanok,49.57173,22.19589
PkTarnobWIOSDabrow,15.54180790960452,Tarnobrzeg,50.57574,21.68837
Pm.00.s481m,26.220858895705522,Gdańsk,54.35272,18.67342
Pm.00.w237m,21.217105263157894,Gdynia,54.50805,18.53983
Pm11WLADw07m,18.229559748427672,Władysławowo,54.79364,18.40994
Pm.15.s129m,27.58385093167702,Wejherowo,54.60114,18.23936
Pm.63.wDSAa,25.435294117647057,Słupsk,54.46361,17.04672
Pm.63.wDSMm,25.435294117647057,Słupsk,54.46361,17.04667
Pm.63.wDSPm,25.461875,Słupsk,54.47561,17.03073
Pm.AM12.a,35.57551020408163,Kościerzyna,54.12069,17.97586
Pm.AM15.a,26.134057971014492,Malbork,54.03125,19.03290
Pm.AM16.a,34.33492957746479,Lębork,54.54617,17.74619
Pm.AM17.a,20.275229357798164,Liniewko Kościerskie,54.10411,18.18297
Pm.aw08m,26.379411764705882,Gdańsk,54.38028,18.62027
Pm.D,10.938490566037736,Gać,54.69381,17.45807
Pm.Kwidz.Sport.m,25.988472622478387,Kwidzyn,53.72236,18.93692
SkBuskoWios2,33.03239875389408,Busko-Zdrój,50.45365,20.71544
SkKielJagielWios,40.99169230769231,Kielce,50.87255,20.60500
SkKielKusoc,39.6717868338558,Kielce,50.85422,20.60258
SkOzarowOsWz52,25.544642857142858,Ożarów,50.88713,21.66073
SkPolanTrzc,23.085227272727273,Trzcianka,50.48630,21.39410
SkStaracZlota2,36.6596875,Starachowice,51.05061,21.08417
SlBielbBiel_kossa,42.85670731707317,Bielsko-Biała,49.81346,19.02732
SlCieszCies_13mic,36.14409221902017,Cieszyn,49.73814,18.63907
SlCzestCzes_baczy,40.75561797752809,Częstochowa,50.83639,19.13011
SlDabroDabr_1000L,46.54140127388535,Dąbrowa Górnicza,50.32911,19.23122
SlGodowWodz_wodzi,45.43613707165109,Godów,49.92188,18.47128
SlKatowKato_aleja,49.73876404494382,Katowice,50.24679,19.01947
SlKatowKato_kossu,48.584070796460175,Katowice,50.26461,18.97503
SlKnuroKnu1_gliwi,50.78635014836795,Knurów,50.23317,18.65572
SlLubliLubl_piask,29.979508196721312,Lubliniec,50.65836,18.69622
SlMyszkMysz_myszk,49.34234234234234,Myszków,50.57973,19.32670
SlPszczPszc_boged,45.24842767295598,Pszczyna,49.97218,18.94722
SlRybniRybn_borki,55.225,Rybnik,50.11118,18.51614
SlTarnoTarn_litew,39.95061728395062,Tarnowskie Góry,50.44474,18.82964
SlZabrzZabr_sklod,52.14121037463977,Zabrze,50.31650,18.77238
SlZawieZawi_zawie,43.22408963585434,Zawiercie,50.47954,19.43301
SlZoryzZory_sikor,47.156164383561645,Żory,50.02868,18.69122
SlZywieZywi_koper,42.13636363636363,Żywiec,49.67160,19.23445
WmElblagWIOS_Bazynsk,23.864794223826713,Elbląg,54.16785,19.41094
WmNidzicaWIOS_Traugut,30.058508571428572,Nidzica,53.36114,20.42204
WmPuszcz_IOS_Borecka,16.029299120234604,Diabla Góra,54.12482,22.03806
WpGnieznoPM10.11,34.95384615384615,NA,NA,NA
WpLesznoPM10.11,32.82781065088757,NA,NA,NA
WpNowyTomyslPM10.11,39.770031545741325,NA,NA,NA
WpOstrowWlkpPM10,39.28434065934066,Ostrów Wielkopolski,51.63757,17.82316
WpPila5710111,32.86073619631902,Piła,53.15441,16.75957
WpPoznanSzymanowskiego17,28.785897435897436,Poznań,52.45919,16.90620
WpTarnowoPodgornePM10.10,30.784927536231883,NA,NA,NA
WpWagrowiecPM10.10,31.859962962962964,NA,NA,NA
WpWKPKalisz007.10,35.49305135951661,NA,NA,NA
ZpGryfWiduchowa003,23.6578073089701,Widuchowa,53.12232,14.38222
ZpKoszalin006,20.7459940652819,Koszalin,54.20716,16.19324
ZpSzcSzczecinek008,25.410655737704918,Szczecinek,53.71211,16.69252
ZpSzcSzczecinek009,29.277562326869806,Szczecinek,53.70198,16.70707
ZpSzczecin001,23.792349726775956,Szczecin,53.38097,14.66335
ZpSzczecin004,21.51132596685083,Szczecin,53.47089,14.55625
