Rok,Województwo,Kod strefy,Nazwa strefy,Kod stacji,Wskaźnik,Czas uśredniania,Średnia,Min,Max,L. dni > 120 (S8max),26 maks (S8max),Per. S93.2 (S8max),AOT40 V-VII,SOMO35,Liczba pomiarów,Kompl. lato,Kompl. zima,Liczba kompletnych mies. letnich (IV-IX),Kompletność/rok,Liczba Lato/Zima
2000,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,72.4,2.0,190.0,41,132.3,133.3,25643,7070,7939,87,94,3,90.4,0.9
2000,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,O3,1g,50.8,1.0,197.0,22,118.5,119.4,16771,4544,8339,96,94,6,94.9,1.0
2000,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,87.6,10.0,234.0,68,141.1,141.1,31298,10782,8772,100,100,6,99.9,1.0
2000,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,56.9,2.0,175.0,30,121.6,124.8,20694,5931,7699,98,77,5,87.6,1.3
2000,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,40.5,0.0,258.0,3,104.3,104.3,7539,2496,8728,100,99,6,99.4,1.0
2000,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,40.8,1.0,150.0,4,95.9,97.4,4764,2119,7972,90,92,4,90.8,1.0
2000,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,53.7,1.0,208.0,27,122.0,122.4,20513,4991,8522,95,99,4,97.0,1.0
2000,pomorskie,PL2201,Aglomeracja Trójmiejska,Pm.a09a,O3,1g,47.7,1.0,159.0,12,110.4,110.6,9776,3293,8445,93,99,4,96.1,0.9
2000,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaWyzwo03,O3,1g,46.4,0.0,147.0,8,102.3,102.6,6744,3023,8521,96,98,6,97.0,1.0
2000,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,56.8,2.0,179.0,16,111.4,118.1,10209,4954,6410,97,49,6,73.0,2.0
2000,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,60.7,1.0,193.0,19,112.4,112.5,14984,4671,8613,100,96,6,98.1,1.0
2000,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,44.8,2.0,203.0,36,124.4,124.4,17276,4812,8761,100,100,6,99.7,1.0
2000,śląskie,PL2405,strefa śląska,SlUstroCies_sanat,O3,1g,61.7,1.0,183.0,46,133.5,133.6,22030,7188,8025,93,90,4,91.4,1.0
2000,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,59.7,1.0,161.0,29,121.6,122.8,18087,5619,8569,98,97,5,97.6,1.0
2000,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,54.8,6.0,159.0,27,121.0,124.8,18111,4912,7755,89,87,3,88.3,1.0
2001,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,71.2,1.0,164.0,30,124.8,124.8,16685,6154,8491,98,96,5,96.9,1.0
2001,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,O3,1g,50.0,1.0,182.0,15,115.3,115.6,14399,4023,8424,94,99,3,96.2,1.0
2001,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,78.7,4.0,156.0,39,127.0,127.0,14604,8455,8728,100,100,6,99.6,1.0
2001,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,53.8,2.0,165.0,12,113.4,113.4,11701,4496,8725,100,100,6,99.6,1.0
2001,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,41.8,0.0,162.0,1,97.1,97.5,6821,2489,8583,100,96,6,98.0,1.1
2001,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,47.2,1.0,174.0,25,120.3,120.8,14765,4463,8249,95,93,6,94.2,1.0
2001,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,52.7,1.0,157.0,12,111.5,112.1,11390,4032,8625,98,99,5,98.5,1.0
2001,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,62.6,0.0,179.0,21,119.0,119.1,20386,6147,8524,97,98,5,97.3,1.0
2001,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaWyzwo03,O3,1g,56.1,0.0,175.0,16,114.6,114.9,16582,5173,8391,96,95,5,95.8,1.0
2001,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,58.1,0.0,167.0,5,105.1,105.3,7219,3879,8522,98,97,6,97.3,1.0
2001,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,63.8,4.0,155.0,7,108.6,108.6,12285,5039,8746,100,100,6,99.8,1.0
2001,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,42.8,2.0,155.0,20,113.8,114.1,11409,3630,8584,96,100,5,98.0,1.0
2001,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,59.2,1.0,154.0,4,105.6,106.3,9656,4140,8450,99,94,6,96.5,1.1
2001,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,56.6,2.0,171.0,20,118.0,118.6,16563,5385,7963,93,88,5,90.9,1.1
2002,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,79.8,2.0,169.0,44,128.4,129.8,19929,9022,7129,98,65,5,81.4,1.5
2002,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,O3,1g,54.0,1.0,188.0,35,124.1,125.4,17421,5624,8393,94,97,5,95.8,1.0
2002,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,80.4,2.0,155.0,47,127.5,127.5,16620,9043,8751,100,100,6,99.9,1.0
2002,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,O3,1g,45.6,0.0,149.1,0,90.6,94.3,4111,2437,5604,75,53,1,64.0,1.4
2002,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,58.2,2.0,158.0,39,126.5,126.5,18292,6350,8753,100,100,6,99.9,1.0
2002,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,O3,1g,36.2,1.0,182.0,21,117.8,120.6,16012,4256,7277,90,76,3,83.1,1.2
2002,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,45.6,0.0,176.0,17,113.4,113.6,10611,4159,8516,100,95,6,97.2,1.1
2002,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,45.0,1.0,170.0,11,113.8,114.0,11202,4217,8183,95,92,6,93.4,1.0
2002,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,59.5,2.0,173.0,44,127.9,128.6,22433,6803,8512,96,99,5,97.2,1.0
2002,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,54.7,0.0,155.0,12,109.4,113.1,7011,4369,6911,89,69,3,78.9,1.3
2002,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaWyzwo03,O3,1g,55.4,0.0,164.0,11,110.0,110.0,5974,4788,8660,99,99,6,98.9,1.0
2002,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,56.8,1.0,159.0,13,108.3,108.3,3999,3940,8586,98,98,6,98.0,1.0
2002,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,65.9,2.0,159.0,16,116.3,116.3,13381,6143,8750,100,100,6,99.9,1.0
2002,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,44.7,3.0,174.0,21,118.8,118.8,15577,4948,8734,100,99,6,99.7,1.0
2002,śląskie,PL2405,strefa śląska,SlUstroCies_sanat,O3,1g,63.6,5.0,186.0,41,128.0,129.3,16473,6881,8492,97,97,5,96.9,1.0
2002,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,62.4,1.0,159.0,40,127.0,127.1,16080,6831,8388,99,92,6,95.8,1.1
2002,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,57.3,6.0,163.0,16,116.5,118.5,17347,5438,6880,89,68,1,78.5,1.3
2003,dolnośląskie,PL0204,strefa dolnośląska,DsCzar07,O3,1g,85.3,5.0,191.0,82,142.6,143.4,25520,10617,8392,92,100,4,95.8,0.9
2003,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,79.6,2.0,193.0,73,138.1,138.6,24629,9337,8094,89,96,4,92.4,0.9
2003,dolnośląskie,PL0204,strefa dolnośląska,DsDzialoszyn,O3,1g,53.9,1.0,213.0,17,107.0,130.0,9936,5326,3724,35,51,2,42.5,0.7
2003,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,O3,1g,58.9,1.0,215.0,48,133.5,134.8,23865,7291,8002,87,96,5,91.3,0.9
2003,dolnośląskie,PL0204,strefa dolnośląska,DsSnie04,O3,1g,85.3,4.0,206.0,48,132.5,137.8,18323,10302,6169,63,78,3,70.4,0.8
2003,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,80.3,2.0,202.0,63,136.9,136.9,19900,9893,8755,100,100,6,99.9,1.0
2003,dolnośląskie,PL0204,strefa dolnośląska,DsSoko08,O3,1g,77.8,5.0,190.0,63,134.9,135.6,21612,8694,8255,91,97,4,94.2,0.9
2003,kujawsko-pomorskie,PL0402,miasto Toruń,KpTorunOPSIS,O3,1g,22.9,0.0,101.2,0,57.1,57.3,6,38,8153,99,87,6,93.1,1.2
2003,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWloclWSHE,O3,1g,8.9,0.0,47.6,0,20.2,22.9,0,0,5588,68,60,3,63.8,1.1
2003,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,O3,1g,45.0,0.0,133.8,2,98.6,99.8,6221,2596,8191,91,96,3,93.5,1.0
2003,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,56.9,2.0,162.0,25,120.3,120.3,18274,6125,8753,100,100,6,99.9,1.0
2003,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,27.4,2.1,71.0,0,40.9,57.9,,0,1459,0,33,0,16.7,0.0
2003,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,29.9,2.1,74.1,0,44.6,62.5,,7,1453,0,33,0,16.6,0.0
2003,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,34.0,1.7,76.8,0,48.1,64.9,,20,1330,0,30,0,15.2,0.0
2003,łódzkie,PL1002,strefa łódzka,LdPiotrkWIOSABelzack,O3,1g,55.6,0.6,193.0,30,124.8,125.3,21169,6821,7694,95,81,6,87.8,1.2
2003,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,O3,1g,50.5,0.0,212.0,59,131.6,139.8,27146,8462,7285,92,74,3,83.2,1.3
2003,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,47.4,0.0,166.0,15,111.5,111.5,13321,4384,8755,100,100,6,99.9,1.0
2003,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,44.8,1.0,156.0,10,110.0,110.9,13219,3895,7980,98,84,6,91.1,1.2
2003,mazowieckie,PL1402,miasto Płock,MzPlockPKN2,O3,1g,62.6,0.5,211.3,43,127.8,128.3,25429,7231,8142,89,97,2,92.9,0.9
2003,mazowieckie,PL1402,miasto Płock,MzPlockPKN3,O3,1g,49.3,0.1,157.6,8,104.4,107.5,8370,3688,7631,93,81,4,87.1,1.2
2003,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,63.4,0.0,186.0,49,129.1,129.9,24761,7595,8348,92,99,5,95.3,0.9
2003,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,54.3,1.0,175.0,6,102.0,104.5,6889,3447,8416,98,94,5,96.1,1.1
2003,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaWyzwo03,O3,1g,52.0,0.0,158.0,6,108.8,108.9,13039,4151,8646,98,99,5,98.7,1.0
2003,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,61.6,1.0,172.0,10,111.1,111.1,12283,4885,8711,99,100,6,99.4,1.0
2003,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,66.7,4.0,182.0,15,113.0,113.0,16367,6086,8756,100,100,6,100.0,1.0
2003,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,44.5,2.0,185.0,29,125.0,126.4,12857,5332,8187,92,95,4,93.5,1.0
2003,śląskie,PL2401,Aglomeracja Górnośląska,SlSosnoSosn_narut,O3,1g,36.0,0.0,182.0,10,104.9,104.9,9076,3176,8697,99,99,6,99.3,1.0
2003,śląskie,PL2401,Aglomeracja Górnośląska,SlZabrzZabr_wolno,O3,1g,40.5,1.0,186.0,23,119.0,119.0,14551,4488,8724,100,100,6,99.6,1.0
2003,śląskie,PL2405,strefa śląska,SlKuzniGliw_wiejs,O3,1g,47.0,2.0,208.0,33,127.5,127.5,19385,6001,8720,100,99,6,99.5,1.0
2003,śląskie,PL2405,strefa śląska,SlUstroCies_sanat,O3,1g,73.7,4.0,193.0,114,157.5,157.9,41724,11738,8563,96,99,5,97.8,1.0
2003,świętokrzyskie,PL2602,strefa świętokrzyska,SkSwietKrzyz,O3,1g,77.6,5.0,183.0,45,132.3,132.7,22305,8681,8676,99,100,6,99.0,1.0
2003,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,59.8,1.0,154.0,13,115.4,116.5,13906,5460,8597,98,98,6,98.1,1.0
2003,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,57.6,6.0,201.0,33,124.5,125.8,15879,6247,8500,99,95,6,97.0,1.1
2003,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczecinLukasza,O3,1g,50.2,1.0,172.0,19,114.5,118.8,15960,5002,7809,95,83,5,89.1,1.2
2004,dolnośląskie,PL0204,strefa dolnośląska,DsCzar07,O3,1g,78.6,4.0,154.0,31,122.1,122.9,16312,7900,8076,92,92,4,91.9,1.0
2004,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,71.4,2.0,150.0,14,117.4,118.8,12182,5921,8255,91,97,4,94.0,0.9
2004,dolnośląskie,PL0204,strefa dolnośląska,DsDzialoszyn,O3,1g,57.4,1.0,144.0,3,89.9,102.8,7976,3286,3599,37,45,1,41.0,0.8
2004,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,O3,1g,52.6,1.0,181.0,16,114.5,116.9,10748,4225,7897,82,98,2,89.9,0.8
2004,dolnośląskie,PL0204,strefa dolnośląska,DsSnie04,O3,1g,79.3,1.0,156.0,26,121.8,125.5,18783,8207,5699,64,66,2,64.9,1.0
2004,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,69.7,2.0,150.0,17,112.3,112.3,10493,6230,8776,100,100,6,99.9,1.0
2004,dolnośląskie,PL0204,strefa dolnośląska,DsSoko08,O3,1g,73.7,8.0,133.0,2,98.1,113.0,11468,5915,3016,21,47,0,34.3,0.5
2004,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,25.6,0.0,94.2,0,58.0,64.0,0,45,4970,63,50,3,56.6,1.3
2004,kujawsko-pomorskie,PL0402,miasto Toruń,KpTorunOPSIS,O3,1g,21.0,0.0,82.5,0,52.9,53.5,0,7,7670,96,79,4,87.3,1.2
2004,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOpsis,O3,1g,32.2,0.1,142.6,1,76.6,80.5,875,764,7203,79,85,1,82.0,0.9
2004,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWloclWSHE,O3,1g,18.1,0.0,113.0,0,54.2,56.1,0,5,7784,99,79,6,88.6,1.3
2004,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,48.5,2.0,151.0,5,98.3,112.9,10496,3550,4899,63,48,1,55.8,1.3
2004,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,O3,1g,39.9,3.0,131.0,0,85.5,86.4,1937,1216,7788,97,81,5,88.7,1.2
2004,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,53.8,4.0,165.0,7,108.8,108.8,8742,3766,8742,100,99,6,99.5,1.0
2004,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,46.1,20.0,533.0,1,58.6,75.8,,1317,1635,0,74,0,18.6,0.0
2004,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,59.5,4.0,157.0,16,115.4,116.0,13822,5823,8372,94,96,5,95.3,1.0
2004,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,54.9,2.0,152.0,13,112.6,113.1,12528,5038,8385,92,99,4,95.5,0.9
2004,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,61.2,3.0,169.0,21,117.0,118.9,14305,6151,7926,87,93,4,90.2,0.9
2004,łódzkie,PL1002,strefa łódzka,LdPiotrkWIOSABelzack,O3,1g,49.3,0.0,150.0,9,108.1,111.3,10665,4090,8323,91,98,4,94.8,0.9
2004,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,37.6,2.0,78.0,0,48.3,68.1,,60,1453,0,33,0,16.5,0.0
2004,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,42.1,0.0,133.0,4,96.5,97.1,4780,2368,8449,92,100,5,96.2,0.9
2004,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,41.3,0.0,138.0,5,96.4,96.4,4811,2232,8691,98,99,5,98.9,1.0
2004,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarTolstoj,O3,1g,43.7,0.1,134.3,4,98.5,100.5,6468,2727,7738,82,95,3,88.1,0.9
2004,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,48.2,1.0,150.0,14,107.1,107.4,8310,3868,8655,100,97,6,98.5,1.0
2004,mazowieckie,PL1402,miasto Płock,MzPlockPKN2,O3,1g,52.3,2.5,137.1,7,103.1,104.8,8415,3654,7464,78,92,4,85.0,0.9
2004,mazowieckie,PL1402,miasto Płock,MzPlockPKN3,O3,1g,46.8,0.1,129.3,0,92.0,93.9,3606,2121,7329,76,91,3,83.4,0.8
2004,mazowieckie,PL1403,miasto Radom,MzRadomPulask,O3,1g,33.1,0.1,87.4,0,64.8,65.4,31,64,8456,98,94,6,96.3,1.1
2004,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,46.5,0.0,156.0,5,99.8,100.3,5720,2864,8362,94,97,4,95.2,1.0
2004,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,56.8,0.0,168.0,13,112.8,112.9,11349,5009,8640,97,99,5,98.4,1.0
2004,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,54.4,0.0,152.0,12,113.6,114.9,11809,5201,8105,96,88,6,92.3,1.1
2004,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,47.5,0.0,144.0,11,107.4,107.4,9033,4033,8619,98,98,6,98.1,1.0
2004,mazowieckie,PL1404,strefa mazowiecka,MzTluszczJKiel,O3,1g,53.6,0.0,155.0,12,112.5,112.6,10968,4862,8622,99,97,6,98.2,1.0
2004,opolskie,PL1602,strefa opolska,OpKkozleSP10,O3,1g,60.3,6.6,139.7,0,,80.4,7096,890,4544,49,54,0,51.7,0.9
2004,opolskie,PL1602,strefa opolska,OpKkozleSP3,O3,1g,57.0,2.8,141.7,0,,68.7,6749,34,4334,49,50,0,49.3,1.0
2004,opolskie,PL1602,strefa opolska,OpKkozleSP7,O3,1g,70.7,10.9,166.4,0,,75.7,18261,466,4244,45,51,0,48.3,0.9
2004,opolskie,PL1602,strefa opolska,OpSkozleSP5,O3,1g,59.9,0.8,136.0,0,,70.7,6694,72,4233,49,47,0,48.2,1.0
2004,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,36.3,0.0,112.0,0,63.1,72.0,,462,2850,16,48,1,32.4,0.3
2004,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,35.9,0.0,110.0,0,65.1,74.6,,395,2927,16,50,1,33.3,0.3
2004,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,47.1,1.0,140.0,2,88.3,88.5,1512,1474,8542,97,97,6,97.2,1.0
2004,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,54.3,1.0,132.0,0,96.3,96.4,3447,2486,8605,98,98,5,98.0,1.0
2004,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,60.4,0.0,142.0,4,103.1,103.1,8527,3947,8775,100,100,6,99.9,1.0
2004,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,O3,1g,48.8,1.0,122.0,0,89.1,95.6,4118,2218,4610,65,40,4,52.5,1.6
2004,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,45.3,3.0,165.0,8,102.9,104.6,6372,3422,7469,99,71,6,85.0,1.4
2004,śląskie,PL2401,Aglomeracja Górnośląska,SlSosnoSosn_narut,O3,1g,26.2,0.0,151.0,3,86.5,86.8,1459,1017,8425,96,95,5,95.9,1.0
2004,śląskie,PL2401,Aglomeracja Górnośląska,SlZabrzZabr_wolno,O3,1g,40.5,1.0,131.0,0,84.3,92.6,4652,1981,3529,31,49,1,40.2,0.6
2004,śląskie,PL2405,strefa śląska,SlKuzniGliw_wiejs,O3,1g,36.2,1.0,97.0,0,61.1,74.1,,278,2383,5,50,0,27.1,0.1
2004,śląskie,PL2405,strefa śląska,SlUstroCies_sanat,O3,1g,64.2,5.0,172.0,41,127.8,128.3,19024,7369,8423,98,93,6,95.9,1.1
2004,świętokrzyskie,PL2602,strefa świętokrzyska,SkSwietKrzyz,O3,1g,76.5,3.0,166.0,46,130.3,130.3,17363,8945,8778,100,100,6,99.9,1.0
2004,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,O3,1g,45.7,0.0,126.0,0,89.9,97.6,4478,2298,4711,66,41,4,53.6,1.6
2004,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,O3,1g,45.2,0.0,118.0,0,85.5,96.4,5106,1989,4345,50,48,2,49.5,1.0
2004,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,54.8,0.0,134.0,1,95.9,96.0,2373,2680,8444,93,99,4,96.1,0.9
2004,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,55.2,1.0,146.0,4,104.0,110.1,8259,4629,5233,57,62,2,59.6,0.9
2004,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczecinLukasza,O3,1g,41.5,0.0,122.0,0,87.3,88.1,1779,1370,8524,95,99,4,97.0,1.0
2004,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,O3,1g,55.9,0.0,158.0,7,106.9,109.3,6101,4260,7262,97,68,6,82.7,1.4
2005,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocBartni,O3,1g,52.8,0.0,165.0,31,123.8,127.6,23236,7247,6317,84,60,0,72.1,1.4
2005,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,O3,1g,43.1,0.0,141.0,7,107.5,111.0,11212,3796,6431,76,71,0,73.4,1.1
2005,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,O3,1g,53.5,1.0,167.0,21,116.4,119.8,15702,5102,7739,78,99,0,88.3,0.8
2005,dolnośląskie,PL0204,strefa dolnośląska,DsCzar07,O3,1g,82.5,2.0,161.0,54,134.5,136.1,22912,9286,8340,94,96,0,95.2,1.0
2005,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,73.6,4.0,182.0,32,123.8,127.4,19580,6749,7248,69,96,0,82.7,0.7
2005,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,O3,1g,52.9,0.0,175.0,16,115.3,117.8,15181,4942,7693,83,92,0,87.8,0.9
2005,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,O3,1g,49.2,0.0,167.0,21,118.5,119.9,15657,5579,7723,99,77,0,88.2,1.3
2005,dolnośląskie,PL0204,strefa dolnośląska,DsSnie04,O3,1g,85.1,4.0,188.0,56,132.0,133.1,27788,9761,8043,91,92,0,91.8,1.0
2005,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,74.7,0.0,168.0,21,117.4,117.9,11332,7437,8308,91,99,0,94.8,0.9
2005,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,40.3,0.0,140.0,0,91.0,97.5,2936,1956,6043,81,56,0,69.0,1.5
2005,kujawsko-pomorskie,PL0402,miasto Toruń,KpTorunOPSIS,O3,1g,29.4,0.0,95.8,0,59.6,63.9,233,59,5041,65,50,0,57.5,1.3
2005,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,O3,1g,16.5,0.0,83.0,0,36.5,51.3,,0,3163,2,70,0,36.1,0.0
2005,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFGolub,O3,1g,23.0,0.0,80.3,0,32.0,53.9,1,0,1618,17,20,0,18.5,0.9
2005,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWabrzstmob,O3,1g,47.8,2.0,192.0,6,75.5,132.8,9744,7517,1195,14,14,0,13.6,1.0
2005,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,57.4,0.0,181.0,31,123.4,123.4,16155,6600,8673,99,99,0,99.0,1.0
2005,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,O3,1g,34.6,0.0,144.0,2,89.4,91.4,3487,1466,8299,97,93,0,94.7,1.1
2005,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,55.7,2.0,145.0,4,108.5,108.5,9433,4803,8699,99,100,0,99.3,1.0
2005,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,O3,1g,41.0,0.0,150.0,3,95.1,95.9,4491,2030,8350,94,97,0,95.3,1.0
2005,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,55.2,0.0,165.0,7,106.1,111.1,10437,4400,6978,96,64,0,79.7,1.5
2005,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,O3,1g,53.9,2.0,188.0,22,118.3,118.3,15982,5479,8417,95,97,0,96.1,1.0
2005,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,63.3,4.0,160.0,39,126.3,126.9,21813,7070,8423,98,94,0,96.2,1.0
2005,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,56.9,0.0,162.0,34,125.8,126.0,18577,6529,8577,98,98,0,97.9,1.0
2005,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,63.1,2.0,183.0,31,123.6,127.4,19472,7194,8588,98,98,0,98.0,1.0
2005,łódzkie,PL1002,strefa łódzka,LdPiotrkWIOSABelzack,O3,1g,51.5,0.0,183.0,22,118.4,119.4,20418,5219,8424,93,99,0,96.2,1.0
