Rok,Województwo,Kod strefy,Nazwa strefy,Kod stacji,Wskaźnik,Czas uśredniania,Średnia,Min,Maks,L>50 (S24),36 maks. (S24),Perc. 90.4 (S24),Maks (S24),Liczba pomiarów,Kompletność ,Liczba Lato/Zima
2007,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSwinoujscieWSSE,PM10,24g,13.1,1.0,57.0,1,18.0,26.0,57.0,164,44.9,0.2
2007,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzcSzczecinekPSSE,PM10,24g,23.7,4.0,98.0,19,41.0,41.0,98.0,332,91.0,0.9
2007,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,PM10,24g,18.5,2.8,61.8,4,31.9,32.3,61.8,334,91.5,1.0
2008,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocOrzech,PM10,24g,17.1,2.0,61.0,4,26.0,32.0,61.0,227,62.0,1.7
2008,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWie,PM10,24g,34.9,3.6,111.1,53,58.3,59.5,111.1,334,91.3,1.1
2008,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,PM10,24g,34.3,6.1,175.6,58,67.4,67.4,175.6,361,98.6,1.0
2008,dolnośląskie,PL0202,miasto Legnica,DsLegZlotor,PM10,24g,30.2,5.5,80.3,25,47.3,47.3,80.3,361,98.6,1.0
2008,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbWysPArch,PM10,24g,20.1,3.0,90.0,9,33.0,35.0,90.0,308,84.2,1.1
2008,dolnośląskie,PL0204,strefa dolnośląska,DsBogChop,PM10,1g,25.0,1.0,395.0,12,38.3,38.3,126.1,8699,99.0,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,PM10,24g,15.2,4.0,48.0,0,26.0,26.0,48.0,362,98.9,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsDzialoszyn,PM10,24g,23.7,5.0,95.0,6,36.0,36.0,95.0,360,98.4,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsDziePilsud,PM10,1g,25.3,2.0,274.0,25,46.0,46.4,122.7,8500,96.8,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsGlogNorw,PM10,24g,28.9,8.0,74.0,19,43.0,45.0,74.0,248,67.8,1.2
2008,dolnośląskie,PL0204,strefa dolnośląska,DsGlogSikor,PM10,1g,10.5,0.2,59.3,0,17.4,17.4,39.2,8710,99.2,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsJasnaSport,PM10,1g,15.5,0.0,191.0,1,24.0,24.0,54.2,8651,98.5,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,PM10,1g,18.7,0.0,162.0,9,31.8,32.0,94.4,8625,98.2,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,PM10,24g,24.3,6.0,123.0,9,37.0,40.0,123.0,294,80.3,1.6
2008,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,PM10,1g,34.6,3.0,171.0,73,70.5,70.8,167.3,8430,96.0,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsJgGrottgeraPM,PM10,24g,17.1,3.0,51.0,1,25.0,28.0,51.0,241,65.8,0.7
2008,dolnośląskie,PL0204,strefa dolnośląska,DsKalinowka,PM10,1g,20.9,1.0,146.0,12,33.7,33.7,91.3,8743,99.5,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsKgMob,PM10,1g,21.9,0.3,332.5,3,19.2,38.1,66.1,1836,20.9,0.4
2008,dolnośląskie,PL0204,strefa dolnośląska,DsKromolin,PM10,1g,8.4,0.2,56.9,0,14.2,14.2,33.6,8592,97.8,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsLubinMaj,PM10,24g,29.8,6.0,113.0,32,49.0,52.0,113.0,299,81.7,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsNRudaSrebPArch,PM10,24g,60.2,10.0,267.0,125,117.0,133.0,267.0,297,81.1,0.9
2008,dolnośląskie,PL0204,strefa dolnośląska,DsOlawZolnAK,PM10,1g,25.0,2.0,114.0,13,29.3,43.5,113.0,3812,43.4,0.9
2008,dolnośląskie,PL0204,strefa dolnośląska,DsOlawZolnAK,PM10,24g,25.1,2.5,113.0,13,29.3,43.5,113.0,158,43.2,0.9
2008,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,PM10,24g,26.3,4.9,117.5,31,46.2,46.6,117.5,354,96.7,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsRadomierz,PM10,1g,22.0,0.0,228.0,7,33.5,33.5,64.5,8733,99.4,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsRudna,PM10,1g,25.9,2.0,137.0,25,43.8,43.8,114.3,8746,99.6,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsSobczyce,PM10,1g,12.8,0.2,75.7,0,20.5,20.5,44.8,8667,98.7,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsSwidnRynek,PM10,24g,28.9,2.0,129.0,35,49.0,57.0,129.0,300,82.0,0.9
2008,dolnośląskie,PL0204,strefa dolnośląska,DsSzczKopPM,PM10,24g,38.0,7.1,134.0,64,65.6,71.6,134.0,317,86.6,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsTarnowek,PM10,1g,23.3,1.0,123.0,12,39.5,39.5,94.2,8663,98.6,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsTrzebMob,PM10,1g,29.0,2.0,213.0,7,34.2,46.0,80.0,3192,36.3,0.5
2008,dolnośląskie,PL0204,strefa dolnośląska,DsWitka,PM10,1g,17.6,0.0,169.0,6,27.9,27.9,68.5,8727,99.4,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsWlen03,PM10,1g,22.1,2.0,128.0,19,38.6,39.3,115.4,8624,98.2,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsWyszkow,PM10,1g,16.5,0.0,139.0,3,23.9,23.9,63.7,8469,96.4,1.1
2008,dolnośląskie,PL0204,strefa dolnośląska,DsZabkPowWar,PM10,1g,30.3,8.0,111.0,11,32.8,49.5,108.9,2922,33.3,0.3
2008,dolnośląskie,PL0204,strefa dolnośląska,DsZgorBohGet,PM10,24g,32.6,11.0,194.0,42,52.0,52.0,194.0,360,98.4,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsZgorzOrz,PM10,1g,17.4,0.0,295.0,8,28.5,28.5,135.0,8739,99.5,1.0
2008,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydgCO,PM10,1g,18.0,1.1,107.7,0,14.8,28.9,40.6,1570,17.9,1.0
2008,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydgUjejskiego,PM10,24g,15.3,3.0,56.0,6,25.0,27.0,56.0,290,79.2,1.0
2008,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydgWPola,PM10,24g,29.8,7.0,91.0,37,51.0,51.0,91.0,356,97.3,1.1
2008,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydgWzgWolnosci,PM10,1g,27.0,1.3,187.7,3,18.1,46.6,84.6,1285,14.6,1.6
2008,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,PM10,1g,31.8,0.5,865.4,37,50.7,51.5,292.7,8445,96.1,1.0
2008,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,PM10,1g,35.2,1.1,537.0,44,54.1,62.3,252.7,6349,72.3,2.0
2008,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,PM10,24g,33.9,4.0,101.0,43,53.0,62.0,101.0,248,67.8,1.1
2008,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,PM10,1g,29.1,0.0,409.1,18,43.8,45.8,170.9,6503,74.0,0.5
2008,kujawsko-pomorskie,PL0402,miasto Toruń,KpTorunLotnisko,PM10,24g,25.8,2.0,93.0,24,46.0,47.0,93.0,330,90.2,1.2
2008,kujawsko-pomorskie,PL0402,miasto Toruń,KpTorunSzpMiejski,PM10,24g,21.7,2.0,87.0,8,37.0,40.0,87.0,304,83.1,1.3
2008,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclLady,PM10,24g,21.7,3.0,77.0,10,37.0,37.0,77.0,350,95.6,1.0
2008,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,PM10,24g,39.6,22.4,94.2,23,47.5,59.5,94.2,158,43.2,1.4
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBydgBlota,PM10,1g,26.8,1.1,143.4,3,20.1,45.1,79.4,1477,16.8,0.9
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,PM10,24g,25.8,9.1,81.2,3,32.3,41.1,81.2,165,45.1,1.1
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFChodecz,PM10,1g,12.8,0.0,87.2,0,12.2,18.8,31.3,1713,19.5,1.0
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFMarusza,PM10,1g,17.1,0.0,134.9,3,14.9,34.6,56.5,1844,21.0,1.2
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudzIkara,PM10,24g,16.4,2.0,52.0,3,25.0,31.0,52.0,224,61.2,1.0
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowrSolan,PM10,24g,22.2,5.0,65.0,10,38.0,41.0,65.0,309,84.4,1.1
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,PM10,1g,43.0,0.0,817.0,69,63.5,73.8,174.5,5972,68.0,1.9
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,PM10,24g,43.5,4.3,174.5,69,63.5,73.8,174.5,237,64.8,1.9
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklSkargi,PM10,24g,32.1,4.0,149.0,58,63.0,66.0,149.0,310,84.7,0.7
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSadlog,PM10,1g,19.1,0.0,102.5,2,30.8,31.2,53.0,8158,92.9,1.1
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSadlog,PM10,24g,19.0,3.7,53.0,2,30.8,31.2,53.0,344,94.0,1.1
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSepolno,PM10,1g,31.9,1.3,298.6,6,24.9,55.1,78.7,1351,15.4,1.5
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSwiecGruczno2,PM10,1g,20.9,0.0,162.8,8,34.9,35.4,74.5,7463,85.0,0.9
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSwiecPrzechowo,PM10,1g,28.9,0.0,330.4,20,46.8,47.1,182.7,8067,91.8,1.0
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWabrzstmob,PM10,1g,13.4,0.0,79.0,0,10.9,22.5,38.9,1545,17.6,0.8
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWolice,PM10,24g,11.8,4.4,32.7,0,16.8,21.9,32.7,177,48.4,1.0
2008,lubelskie,PL0601,Aglomeracja Lubelska,LbLublin_Krasn,PM10,1g,25.3,0.5,222.6,18,40.6,40.6,84.3,8685,98.9,1.0
2008,lubelskie,PL0601,Aglomeracja Lubelska,LbLublinPiel,PM10,24g,29.4,7.4,130.3,32,48.9,49.7,130.3,348,95.1,1.0
2008,lubelskie,PL0601,Aglomeracja Lubelska,LbLublinSpokojna,PM10,24g,31.2,7.3,158.3,39,52.3,53.0,158.3,344,94.0,1.0
2008,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,PM10,24g,23.1,7.1,92.3,19,37.2,37.2,92.3,366,100.0,1.0
2008,lubelskie,PL0602,strefa lubelska,LbBialaPPl.TrzechKrzyzy,PM10,24g,42.4,9.0,107.0,84,71.0,75.0,107.0,290,79.2,0.8
2008,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,PM10,24g,34.9,6.0,179.0,47,62.0,62.0,179.0,357,97.5,1.0
2008,lubelskie,PL0602,strefa lubelska,LbBiaSlupRPN,PM10,1g,24.0,0.2,153.6,11,35.6,35.9,84.9,8584,97.7,1.0
2008,lubelskie,PL0602,strefa lubelska,LbChelJagiel,PM10,24g,28.5,5.6,116.4,27,47.9,48.6,116.4,337,92.1,0.8
2008,lubelskie,PL0602,strefa lubelska,LbChelmSzpWSSE,PM10,24g,29.0,5.1,165.5,45,54.7,55.7,165.5,355,97.0,0.9
2008,lubelskie,PL0602,strefa lubelska,LbKrasKoszar,PM10,24g,30.9,5.8,165.0,33,48.9,52.1,165.0,301,82.2,0.8
2008,lubelskie,PL0602,strefa lubelska,LbLeczna1000Lecia,PM10,24g,31.3,6.2,147.3,35,49.9,51.8,147.3,326,89.1,1.1
2008,lubelskie,PL0602,strefa lubelska,LbLukowBrowarna,PM10,24g,28.0,4.0,168.0,14,39.0,44.0,168.0,261,71.3,1.9
2008,lubelskie,PL0602,strefa lubelska,LbPulaSkowie,PM10,24g,28.9,6.6,140.5,35,50.0,52.8,140.5,359,98.1,1.0
2008,lubelskie,PL0602,strefa lubelska,LbRadzPodSit,PM10,24g,31.7,6.0,133.0,35,49.0,52.0,133.0,342,93.4,1.1
2008,lubelskie,PL0602,strefa lubelska,LbRejowiecFabrWIOS,PM10,24g,20.0,3.4,62.7,4,33.8,37.2,62.7,240,65.6,0.9
2008,lubelskie,PL0602,strefa lubelska,LbTomaszowLubWIOS,PM10,24g,30.8,8.0,138.0,33,49.6,56.8,138.0,307,83.9,1.4
2008,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM10,24g,33.3,3.3,160.6,47,53.6,53.8,160.6,349,95.4,1.0
2008,lubelskie,PL0602,strefa lubelska,LbZamoscWSSE,PM10,24g,34.2,7.6,161.0,51,58.2,59.1,161.0,341,93.2,0.9
2008,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,1g,42.6,0.0,580.0,81,69.3,71.3,332.0,7841,89.3,1.2
2008,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,24g,42.7,7.5,332.0,81,69.3,71.3,332.0,324,88.5,1.2
2008,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzowWSSE_1,PM10,24g,20.2,4.0,81.6,14,39.1,40.1,81.6,333,91.0,1.2
2008,lubuskie,PL0802,miasto Zielona Góra,LuZgoraWSSE_1,PM10,24g,19.7,4.4,111.2,14,34.3,34.3,111.2,363,99.2,1.0
2008,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM10,24g,23.9,4.0,91.0,11,39.0,39.0,91.0,338,92.3,0.9
2008,lubuskie,PL0803,strefa lubuska,LuSlubWIOS_AUT,PM10,1g,14.8,0.0,161.0,4,27.6,27.6,94.5,8771,99.9,1.0
2008,lubuskie,PL0803,strefa lubuska,LuSwieboWIOS_MOB,PM10,1g,27.0,0.0,186.0,22,43.4,46.1,152.8,7645,87.0,1.1
2008,lubuskie,PL0803,strefa lubuska,LuZaryWSSE,PM10,24g,20.9,6.9,91.3,7,29.4,30.1,91.3,320,87.4,1.3
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM10,1g,20.1,1.0,162.0,8,30.2,31.1,62.2,7677,87.4,1.0
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM10,24g,26.9,0.5,99.0,21,43.0,43.0,99.0,350,95.6,0.9
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,PM10,24g,32.8,0.5,127.0,34,50.0,52.0,127.0,299,81.7,0.8
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzWIOSARubinst,PM10,1g,25.0,1.0,195.0,14,39.0,39.0,90.8,8560,97.4,1.0
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzWIOSARubinst,PM10,24g,25.0,5.8,90.8,14,39.0,39.0,90.8,360,98.4,1.0
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzZachod,PM10,1g,32.5,0.0,498.0,43,53.9,53.9,103.9,8665,98.6,1.0
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,PM10,1g,29.3,1.0,330.0,37,51.0,51.1,138.5,8315,94.7,1.1
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,PM10,24g,31.4,3.0,180.0,58,62.0,62.0,180.0,366,100.0,1.0
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,PM10,1g,27.4,1.0,318.0,21,41.9,43.0,118.5,8306,94.6,1.0
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdZgierzWSSEMStRynek,PM10,24g,35.0,6.0,203.0,67,61.0,61.0,203.0,334,91.3,1.2
2008,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,PM10,1g,18.6,1.0,173.0,6,29.0,29.4,83.4,7917,90.1,1.0
2008,łódzkie,PL1002,strefa łódzka,LdPiotrkWIOSABelzack,PM10,1g,23.2,1.0,341.0,10,37.7,37.8,98.5,8487,96.6,1.0
2008,łódzkie,PL1002,strefa łódzka,LdRadomsSoko,PM10,1g,23.6,1.0,358.0,15,37.3,37.3,116.3,8566,97.5,1.0
2008,łódzkie,PL1002,strefa łódzka,LdRadomsWSSEMZeromsk,PM10,24g,36.9,7.0,257.0,42,57.0,66.0,257.0,231,63.1,0.4
2008,łódzkie,PL1002,strefa łódzka,LdSierGrunwa,PM10,24g,26.8,1.0,174.0,26,45.0,45.0,174.0,349,95.4,0.9
2008,łódzkie,PL1002,strefa łódzka,LdSkiernWSSEMReymont,PM10,24g,29.3,6.0,168.0,44,53.0,54.0,168.0,346,94.5,1.0
2008,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM10,1g,80.9,4.0,524.0,261,151.1,152.0,366.8,8476,96.5,1.0
2008,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM10,24g,80.9,17.4,366.8,261,151.1,152.0,366.8,353,96.4,1.0
2008,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM10,1g,59.7,3.0,429.0,168,118.5,125.5,306.0,8581,97.7,1.0
2008,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,PM10,1g,49.9,3.0,465.0,134,95.8,95.8,293.8,8746,99.6,1.0
2008,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,PM10,24g,49.9,7.6,293.8,134,95.8,95.8,293.8,364,99.5,1.0
2008,małopolskie,PL1202,miasto Tarnów,MpTarnowWIOSSoli6303,PM10,1g,41.4,3.0,319.0,16,29.3,63.2,163.6,1352,15.4,0.0
2008,małopolskie,PL1202,miasto Tarnów,MpTarnowWIOSSoli6303,PM10,24g,35.8,11.0,235.0,39,52.0,60.0,235.0,270,73.8,1.5
2008,małopolskie,PL1203,strefa małopolska,MpBochniWSSEKons0105,PM10,24g,35.3,5.0,209.0,74,64.0,67.0,209.0,334,91.3,0.9
2008,małopolskie,PL1203,strefa małopolska,MpChrzanWSSEGrzy0301,PM10,24g,51.1,11.0,195.0,118,105.0,106.0,195.0,350,95.6,1.1
2008,małopolskie,PL1203,strefa małopolska,MpMaPodhWIOSKosc1508,PM10,24g,50.8,7.0,280.0,110,98.0,100.0,280.0,324,88.5,1.1
2008,małopolskie,PL1203,strefa małopolska,MpMyslenWIOSRyne0906,PM10,24g,37.4,10.0,167.0,51,59.0,67.0,167.0,280,76.5,1.5
2008,małopolskie,PL1203,strefa małopolska,MpNiepo3Maja,PM10,24g,46.4,3.0,361.0,83,72.0,83.0,361.0,279,76.2,0.8
2008,małopolskie,PL1203,strefa małopolska,MpNoTargWSSESzaf1102,PM10,24g,46.9,8.0,280.0,96,87.0,94.0,280.0,323,88.3,1.1
2008,małopolskie,PL1203,strefa małopolska,MpNSaczWIOSPija6204,PM10,1g,51.9,4.0,566.0,123,103.7,103.7,277.6,8636,98.3,1.0
2008,małopolskie,PL1203,strefa małopolska,MpNSaczWIOSPija6204,PM10,24g,52.0,8.4,277.6,123,103.7,103.7,277.6,360,98.4,1.0
2008,małopolskie,PL1203,strefa małopolska,MpNSaczWSSETarn6202,PM10,24g,49.9,9.0,234.0,108,98.0,104.0,234.0,328,89.6,1.0
2008,małopolskie,PL1203,strefa małopolska,MpOlkuFrNull,PM10,1g,38.4,3.0,332.0,55,58.0,60.0,198.8,7658,87.2,1.3
2008,małopolskie,PL1203,strefa małopolska,MpOswiecWSSEWiez1301,PM10,24g,52.5,10.0,356.0,108,116.0,117.0,356.0,343,93.7,1.1
2008,małopolskie,PL1203,strefa małopolska,MpProszWIOSKrol1404,PM10,24g,53.6,7.0,342.0,127,93.0,96.0,342.0,319,87.2,0.9
2008,małopolskie,PL1203,strefa małopolska,MpSkawOsOgro,PM10,24g,50.2,9.0,290.0,110,98.0,99.0,290.0,350,95.6,1.0
2008,małopolskie,PL1203,strefa małopolska,MpTrzebiWIOSPils0303,PM10,1g,42.7,4.0,332.0,95,81.0,82.0,196.0,8262,94.1,0.9
2008,małopolskie,PL1203,strefa małopolska,MpTrzebiWIOSPils0303,PM10,24g,42.8,10.0,196.0,95,81.0,82.0,196.0,343,93.7,0.9
2008,małopolskie,PL1203,strefa małopolska,MpWadowiWIOSPSka1805,PM10,24g,45.8,6.0,326.0,81,95.0,97.0,326.0,328,89.6,1.0
2008,małopolskie,PL1203,strefa małopolska,MpZakopaSien,PM10,1g,45.3,3.0,447.0,88,82.0,92.7,402.0,7395,84.2,0.9
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,PM10,1g,47.4,3.4,255.4,129,75.4,75.4,156.5,8704,99.1,1.0
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarKondrat,PM10,1g,32.0,1.3,411.4,36,51.0,51.0,253.0,8407,95.7,0.9
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszBernWoda,PM10,24g,31.3,5.0,128.0,30,46.0,53.0,128.0,275,75.1,1.3
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,PM10,24g,31.7,7.3,168.9,52,55.0,55.0,168.9,366,100.0,1.0
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszSGGW,PM10,24g,21.8,1.9,102.4,16,37.1,43.1,102.4,272,74.3,1.4
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszZelazWSSE,PM10,24g,26.3,7.0,89.0,18,45.0,46.0,89.0,345,94.3,1.1
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,PM10,1g,28.1,1.0,254.5,23,44.8,45.5,120.9,8173,93.0,0.9
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarZeganWSSE,PM10,24g,26.2,6.0,112.0,23,45.0,45.0,112.0,350,95.6,1.1
2008,mazowieckie,PL1402,miasto Płock,MzPlockKolegWSSE,PM10,24g,28.0,5.0,126.0,38,52.0,53.0,126.0,352,96.2,1.0
2008,mazowieckie,PL1402,miasto Płock,MzPlocMiReja,PM10,1g,31.9,1.0,332.4,34,49.7,53.6,142.4,7097,80.8,0.8
2008,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,PM10,24g,23.7,7.0,108.0,14,42.0,42.0,108.0,361,98.6,1.0
2008,mazowieckie,PL1403,miasto Radom,MzRadomCzWSSE,PM10,24g,23.7,7.0,108.0,14,42.0,42.0,108.0,361,98.6,1.0
2008,mazowieckie,PL1403,miasto Radom,MzRadTochter,PM10,1g,36.8,1.3,359.2,60,56.8,58.2,174.2,7832,89.2,0.9
2008,mazowieckie,PL1404,strefa mazowiecka,MzCiechStrazacka,PM10,24g,31.6,5.0,165.0,48,57.0,58.0,165.0,351,95.9,1.0
2008,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,PM10,24g,32.2,4.0,183.0,46,57.0,58.0,183.0,344,94.0,1.1
2008,mazowieckie,PL1404,strefa mazowiecka,MzOstMazSikorWSSE,PM10,24g,26.2,5.0,76.0,33,48.0,54.0,76.0,293,80.1,1.2
2008,mazowieckie,PL1404,strefa mazowiecka,MzOstrolTargowa,PM10,24g,33.5,5.5,128.5,38,52.5,58.2,128.5,249,68.0,0.5
2008,mazowieckie,PL1404,strefa mazowiecka,MzOtwockBrzozWSSE,PM10,24g,31.3,2.0,158.0,54,60.0,63.0,158.0,317,86.6,0.7
2008,mazowieckie,PL1404,strefa mazowiecka,MzPiaseczDworWSSE,PM10,24g,32.2,6.0,175.0,48,56.0,56.0,175.0,361,98.6,1.0
2008,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,PM10,24g,38.6,4.0,188.0,79,65.0,66.0,188.0,348,95.1,1.0
2008,mazowieckie,PL1404,strefa mazowiecka,MzPruszKraszeWSSE,PM10,24g,30.6,3.0,138.0,35,50.0,56.0,138.0,281,76.8,0.8
2008,mazowieckie,PL1404,strefa mazowiecka,MzTluszczJKiel,PM10,24g,29.3,7.0,122.0,22,44.0,47.0,122.0,277,75.7,1.0
2008,mazowieckie,PL1404,strefa mazowiecka,MzWolOgrodowa,PM10,24g,37.9,9.0,162.0,73,62.0,67.0,162.0,322,88.0,1.1
2008,mazowieckie,PL1404,strefa mazowiecka,MzZyraRoosev,PM10,1g,34.0,0.8,537.1,40,52.0,52.2,203.9,8296,94.4,1.0
2008,opolskie,PL1601,miasto Opole,OpOpole246,PM10,24g,31.0,5.0,121.0,47,56.0,58.0,121.0,328,89.6,1.1
2008,opolskie,PL1601,miasto Opole,OpOpoleMinor,PM10,1g,32.7,0.0,291.0,40,54.8,62.0,110.2,6788,77.3,1.0
2008,opolskie,PL1602,strefa opolska,OpBrzeg101,PM10,24g,33.9,7.0,146.0,26,47.0,54.0,146.0,209,57.1,1.4
2008,opolskie,PL1602,strefa opolska,OpGlubKochan,PM10,24g,35.5,5.0,159.0,45,58.0,64.0,159.0,291,79.5,0.8
2008,opolskie,PL1602,strefa opolska,OpKKozBSmial,PM10,1g,35.5,2.0,278.0,64,63.4,63.4,231.8,8756,99.7,1.0
2008,opolskie,PL1602,strefa opolska,OpKlucz227,PM10,24g,32.6,3.0,224.0,52,58.0,60.0,224.0,312,85.2,1.0
2008,opolskie,PL1602,strefa opolska,OpNamys2pyl,PM10,24g,36.8,7.0,144.0,60,61.0,65.0,144.0,305,83.3,1.0
2008,opolskie,PL1602,strefa opolska,OpOlesno3pyl,PM10,24g,39.6,11.0,115.0,66,65.0,70.0,115.0,292,79.8,0.7
2008,opolskie,PL1602,strefa opolska,OpZdze12392,PM10,24g,19.5,11.2,32.0,0,17.1,25.2,32.0,52,14.2,1.0
2008,opolskie,PL1602,strefa opolska,OpZdziePiast,PM10,1g,32.1,0.0,207.0,59,63.7,68.8,140.4,7406,84.3,0.9
2008,podkarpackie,PL1801,miasto Rzeszów,PkRzeszWIOSSzop,PM10,1g,29.0,0.0,227.0,44,53.1,54.2,156.2,8293,94.4,1.0
2008,podkarpackie,PL1801,miasto Rzeszów,PkRzeszWIOSSzop,PM10,24g,34.7,9.1,155.5,44,59.0,61.9,155.5,296,80.9,1.0
2008,podkarpackie,PL1801,miasto Rzeszów,PkRzeszWSSEPilsud,PM10,24g,29.8,3.0,142.0,21,46.0,47.0,142.0,312,85.2,1.0
2008,podkarpackie,PL1801,miasto Rzeszów,PkRzeszWSSEWierzb,PM10,24g,25.7,7.0,147.0,17,41.0,42.0,147.0,328,89.6,1.1
