"film_id"|"channel_id"|"date"|"time"
"1140"|"978"|"20170930"|"13:19:13"
"989"|"1703"|"20170929"|"19:48:38"
"1982"|"1448"|"20170929"|"19:45:06"
"4038"|"1194"|"20170929"|"19:44:03"
"169"|"1072"|"20170929"|"19:42:29"
"1140"|"978"|"20170929"|"13:21:12"
"3988"|"1953"|"20170929"|"13:09:53"
"2081"|"1674"|"20170929"|"11:15:13"
"1661"|"882"|"20170929"|"09:25:12"
"449"|"603"|"20170928"|"16:09:12"
"275"|"1689"|"20170927"|"22:35:01"
"284"|"1689"|"20170927"|"22:30:30"
"1303"|"1955"|"20170927"|"21:25:06"
"2109"|"1583"|"20170927"|"21:14:42"
"3760"|"1792"|"20170927"|"20:41:16"
"1893"|"999"|"20170927"|"20:37:06"
"1894"|"72"|"20170927"|"20:33:28"
"1125"|"1639"|"20170927"|"14:59:34"
"3811"|"645"|"20170927"|"11:28:52"
"3810"|"645"|"20170927"|"11:27:12"
"637"|"1544"|"20170927"|"11:14:14"
"449"|"603"|"20170927"|"09:31:53"
"1458"|"1043"|"20170926"|"17:22:37"
"2846"|"1221"|"20170926"|"14:39:57"
"4071"|"369"|"20170926"|"13:52:15"
"1959"|"369"|"20170926"|"13:52:09"
"2765"|"1036"|"20170926"|"13:51:58"
"3589"|"967"|"20170925"|"20:15:00"
"4094"|"1128"|"20170925"|"19:50:40"
"3580"|"967"|"20170925"|"19:30:25"
"1289"|"948"|"20170925"|"17:40:57"
"949"|"1077"|"20170925"|"17:32:24"
"3183"|"327"|"20170922"|"14:01:44"
"3302"|"327"|"20170922"|"13:59:57"
"2838"|"575"|"20170922"|"09:29:24"
"448"|"690"|"20170922"|"09:03:08"
"580"|"488"|"20170921"|"23:58:46"
"927"|"1048"|"20170921"|"17:09:36"
"2752"|"1715"|"20170921"|"13:27:32"
"3937"|"1903"|"20170921"|"13:20:31"
"3580"|"967"|"20170921"|"11:47:22"
"3649"|"1440"|"20170920"|"17:46:26"
"2075"|"1682"|"20170920"|"16:55:47"
"1949"|"262"|"20170920"|"16:31:53"
"2338"|"1680"|"20170920"|"16:31:27"
"59"|"590"|"20170920"|"13:38:55"
"658"|"1332"|"20170920"|"13:11:58"
"4067"|"157"|"20170920"|"13:11:43"
"2586"|"792"|"20170920"|"13:11:07"
"2306"|"1542"|"20170920"|"13:10:57"
"3201"|"1764"|"20170920"|"13:05:32"
"2328"|"199"|"20170920"|"13:05:20"
"450"|"1765"|"20170920"|"13:03:05"
"927"|"1048"|"20170920"|"08:49:38"
"2848"|"1495"|"20170919"|"14:22:16"
"1885"|"1298"|"20170918"|"22:54:20"
"3111"|"2050"|"20170918"|"12:21:56"
"449"|"603"|"20170918"|"12:07:19"
"3074"|"861"|"20170918"|"08:29:52"
"3521"|"1894"|"20170917"|"23:14:23"
"3397"|"281"|"20170917"|"23:05:09"
"1078"|"1748"|"20170917"|"12:20:58"
"1318"|"1748"|"20170917"|"12:18:05"
"97"|"703"|"20170917"|"12:17:56"
"3955"|"1546"|"20170917"|"12:17:54"
"3123"|"1878"|"20170917"|"12:17:49"
"659"|"521"|"20170917"|"12:17:42"
"3122"|"1514"|"20170917"|"12:17:17"
"3842"|"59"|"20170915"|"00:03:24"
"1481"|"898"|"20170915"|"00:02:54"
"3841"|"898"|"20170915"|"00:02:20"
"3792"|"1684"|"20170915"|"00:00:59"
"1205"|"128"|"20170914"|"23:18:56"
"1442"|"2011"|"20170914"|"21:24:43"
"3557"|"967"|"20170914"|"21:23:43"
"3640"|"967"|"20170914"|"21:23:00"
"3579"|"967"|"20170914"|"21:20:33"
"263"|"128"|"20170914"|"16:47:13"
"1803"|"128"|"20170914"|"16:34:16"
"3345"|"128"|"20170914"|"16:33:00"
"172"|"128"|"20170914"|"16:31:15"
"1205"|"128"|"20170914"|"16:23:13"
"1804"|"128"|"20170914"|"16:17:12"
"1542"|"128"|"20170914"|"16:12:13"
"2705"|"1891"|"20170913"|"13:50:25"
"1431"|"1891"|"20170913"|"13:48:49"
"2076"|"1891"|"20170913"|"13:48:04"
"2192"|"1891"|"20170913"|"13:45:59"
"4054"|"1891"|"20170913"|"13:39:22"
"4053"|"1891"|"20170913"|"13:35:48"
"1848"|"1891"|"20170913"|"13:32:45"
"778"|"1129"|"20170912"|"12:16:58"
"3005"|"1691"|"20170912"|"12:15:22"
"2747"|"1379"|"20170912"|"12:13:11"
"984"|"781"|"20170912"|"01:12:47"
"4026"|"1861"|"20170912"|"00:26:30"
"3524"|"967"|"20170911"|"22:18:42"
"11"|"1419"|"20170911"|"18:33:56"
"3571"|"967"|"20170911"|"18:13:29"
"1346"|"331"|"20170911"|"14:18:04"
"3077"|"804"|"20170910"|"20:23:50"
"3175"|"442"|"20170910"|"19:47:49"
"2903"|"442"|"20170910"|"19:29:44"
"2904"|"442"|"20170910"|"19:26:00"
"2594"|"832"|"20170910"|"01:20:30"
"452"|"1821"|"20170909"|"23:47:52"
"2648"|"1821"|"20170909"|"23:45:53"
"3792"|"1684"|"20170909"|"23:29:49"
"1558"|"228"|"20170909"|"22:36:48"
"1099"|"1242"|"20170909"|"18:40:05"
"4126"|"2039"|"20170908"|"19:00:49"
"3524"|"967"|"20170907"|"13:27:42"
"1442"|"2011"|"20170906"|"22:10:06"
"1557"|"1436"|"20170906"|"00:54:05"
"1788"|"1436"|"20170906"|"00:40:11"
"1787"|"1436"|"20170906"|"00:38:49"
"1786"|"1586"|"20170906"|"00:36:33"
"1559"|"1444"|"20170906"|"00:36:04"
"1258"|"228"|"20170906"|"00:34:50"
"3000"|"1891"|"20170906"|"00:22:50"
"2076"|"1891"|"20170906"|"00:21:56"
"3523"|"967"|"20170905"|"23:10:40"
"382"|"74"|"20170905"|"18:36:13"
"83"|"1717"|"20170905"|"18:32:01"
"2275"|"539"|"20170905"|"18:28:12"
"89"|"1124"|"20170905"|"18:26:32"
"82"|"61"|"20170905"|"18:25:36"
"1900"|"867"|"20170905"|"18:25:22"
"2899"|"1306"|"20170905"|"18:25:03"
"907"|"671"|"20170905"|"18:22:21"
"1524"|"671"|"20170905"|"18:21:10"
"1293"|"1031"|"20170904"|"00:32:12"
"1532"|"788"|"20170903"|"22:43:38"
"1274"|"1910"|"20170903"|"18:35:15"
"1369"|"1367"|"20170903"|"17:43:44"
"294"|"1757"|"20170903"|"10:14:01"
"4105"|"1255"|"20170902"|"17:32:22"
"3472"|"1739"|"20170902"|"16:43:09"
"3454"|"1739"|"20170902"|"16:38:41"
"3452"|"1739"|"20170902"|"16:37:50"
"3453"|"1739"|"20170902"|"16:33:55"
"3445"|"1739"|"20170902"|"16:30:13"
"3474"|"1739"|"20170902"|"16:00:30"
"3460"|"1739"|"20170902"|"15:56:52"
"3468"|"1739"|"20170902"|"15:53:53"
"3462"|"1739"|"20170902"|"15:49:35"
"3461"|"1739"|"20170902"|"15:46:06"
"3466"|"1739"|"20170902"|"15:35:48"
"3459"|"1739"|"20170902"|"15:31:13"
"3"|"2054"|"20170902"|"12:18:42"
"2"|"2054"|"20170902"|"12:18:20"
"3468"|"1739"|"20170901"|"21:31:14"
"3462"|"1739"|"20170901"|"21:26:55"
"3461"|"1739"|"20170901"|"21:23:25"
"3452"|"1739"|"20170901"|"21:19:40"
"3453"|"1739"|"20170901"|"21:15:43"
"3445"|"1739"|"20170901"|"21:12:02"
"3449"|"1739"|"20170901"|"21:07:38"
"3473"|"1739"|"20170901"|"21:03:46"
"3450"|"1739"|"20170901"|"20:57:45"
"3442"|"1739"|"20170901"|"20:53:41"
"3466"|"1739"|"20170901"|"20:49:33"
"3459"|"1739"|"20170901"|"20:44:58"
"3474"|"1739"|"20170901"|"20:39:42"
"3460"|"1739"|"20170901"|"20:09:22"
"3426"|"142"|"20170901"|"19:50:36"
"4135"|"1535"|"20170901"|"12:06:51"
"284"|"1689"|"20170830"|"22:14:12"
"2104"|"1093"|"20170830"|"18:58:56"
"3921"|"1093"|"20170830"|"18:55:07"
"2352"|"1284"|"20170830"|"00:30:00"
"2924"|"297"|"20170829"|"22:57:30"
"642"|"298"|"20170829"|"22:52:52"
"1979"|"1051"|"20170829"|"22:51:25"
"1980"|"1051"|"20170829"|"22:47:57"
"500"|"153"|"20170829"|"22:44:40"
"2917"|"1466"|"20170829"|"22:43:10"
"3414"|"2018"|"20170829"|"22:39:34"
"3413"|"1920"|"20170829"|"22:35:44"
"3412"|"1054"|"20170829"|"22:31:43"
"2160"|"1138"|"20170829"|"22:14:24"
"3252"|"2064"|"20170829"|"22:12:26"
"3253"|"1643"|"20170829"|"22:08:11"
"3528"|"673"|"20170828"|"18:59:32"
"1423"|"673"|"20170828"|"18:42:43"
"2833"|"1129"|"20170828"|"18:31:18"
"3851"|"8"|"20170828"|"18:29:34"
"3306"|"1562"|"20170826"|"23:27:31"
"2259"|"1487"|"20170826"|"20:47:28"
"2342"|"1483"|"20170826"|"12:50:09"
"2262"|"1487"|"20170826"|"12:38:29"
"3327"|"1891"|"20170826"|"12:36:56"
"3339"|"189"|"20170826"|"12:34:53"
"3014"|"1487"|"20170826"|"12:30:06"
"3012"|"8"|"20170826"|"00:02:59"
"1030"|"1236"|"20170825"|"23:57:36"
"1029"|"1670"|"20170825"|"23:57:26"
"4043"|"8"|"20170825"|"23:38:59"
"521"|"8"|"20170825"|"23:36:57"
"3011"|"8"|"20170825"|"23:29:23"
"3010"|"8"|"20170825"|"23:08:54"
"3013"|"1487"|"20170825"|"23:08:39"
"127"|"31"|"20170825"|"23:07:54"
"3013"|"1487"|"20170825"|"22:04:56"
"3008"|"8"|"20170825"|"22:04:48"
"347"|"146"|"20170824"|"21:44:07"
"348"|"146"|"20170824"|"21:42:31"
"344"|"1136"|"20170824"|"21:41:58"
"350"|"145"|"20170824"|"21:41:31"
"346"|"145"|"20170824"|"21:41:21"
"349"|"1387"|"20170824"|"21:40:51"
"345"|"145"|"20170824"|"21:39:20"
"351"|"624"|"20170824"|"21:39:07"
"2253"|"2022"|"20170824"|"21:37:19"
"2647"|"967"|"20170824"|"21:19:57"
"2602"|"734"|"20170824"|"21:01:26"
"3563"|"967"|"20170824"|"20:53:01"
"3563"|"967"|"20170823"|"16:39:40"
"1345"|"719"|"20170823"|"13:36:30"
"1343"|"361"|"20170823"|"13:11:31"
"1342"|"361"|"20170823"|"13:06:35"
"108"|"1147"|"20170823"|"12:42:23"
"106"|"1147"|"20170823"|"12:40:46"
"725"|"719"|"20170823"|"12:20:49"
"1344"|"719"|"20170823"|"12:01:07"
"4109"|"2032"|"20170822"|"16:39:58"
"711"|"1340"|"20170822"|"16:36:10"
"725"|"719"|"20170822"|"15:20:38"
"3241"|"1777"|"20170818"|"22:22:41"
"1245"|"1777"|"20170818"|"22:14:27"
"640"|"2000"|"20170818"|"21:38:28"
"983"|"1858"|"20170818"|"21:37:42"
"661"|"318"|"20170818"|"00:07:51"
"586"|"1408"|"20170817"|"22:32:44"
"2677"|"535"|"20170817"|"22:25:18"
"1666"|"434"|"20170816"|"22:21:18"
"2579"|"730"|"20170816"|"16:45:01"
"1108"|"604"|"20170815"|"21:13:06"
"77"|"78"|"20170815"|"17:19:02"
"2079"|"1088"|"20170815"|"17:13:06"
"1513"|"890"|"20170815"|"17:12:12"
"1438"|"78"|"20170815"|"17:08:37"
"2759"|"482"|"20170812"|"22:05:29"
"2756"|"1979"|"20170812"|"22:00:50"
"1120"|"609"|"20170812"|"20:36:54"
"2910"|"1381"|"20170812"|"20:25:23"
"2760"|"1392"|"20170812"|"20:22:05"
"3793"|"1823"|"20170812"|"19:58:04"
"3770"|"893"|"20170812"|"16:23:57"
"3758"|"1791"|"20170812"|"16:19:28"
"3769"|"1864"|"20170812"|"16:16:05"
"3765"|"1792"|"20170812"|"16:11:58"
"3760"|"1792"|"20170812"|"16:07:37"
"2807"|"1457"|"20170812"|"15:55:13"
"2757"|"1350"|"20170812"|"15:55:00"
"2758"|"1504"|"20170812"|"15:51:18"
"1874"|"1266"|"20170812"|"15:46:40"
"1875"|"28"|"20170812"|"15:37:14"
"2761"|"1392"|"20170812"|"15:33:09"
"2762"|"56"|"20170812"|"14:40:00"
"3754"|"1464"|"20170812"|"14:03:33"
"2627"|"1327"|"20170812"|"14:03:29"
"2807"|"1457"|"20170811"|"13:20:31"
"1872"|"1736"|"20170811"|"08:31:35"
"1876"|"1828"|"20170811"|"08:26:43"
"3509"|"119"|"20170811"|"08:22:10"
"1878"|"775"|"20170811"|"08:17:56"
"1873"|"838"|"20170811"|"08:14:00"
"2757"|"1350"|"20170811"|"08:10:15"
"2758"|"1504"|"20170811"|"08:06:33"
"2761"|"1392"|"20170811"|"08:02:28"
"2762"|"56"|"20170811"|"07:58:22"
"2760"|"1392"|"20170811"|"07:54:16"
"2613"|"1327"|"20170811"|"07:50:27"
"2627"|"1327"|"20170811"|"07:46:20"
"1561"|"1063"|"20170810"|"23:20:55"
"1562"|"1063"|"20170810"|"23:20:45"
"1560"|"1063"|"20170810"|"23:15:27"
"2875"|"2021"|"20170810"|"23:15:17"
"1825"|"967"|"20170810"|"23:14:17"
"780"|"967"|"20170808"|"22:46:55"
"1375"|"1498"|"20170808"|"22:11:41"
"3558"|"967"|"20170808"|"21:50:55"
"3548"|"967"|"20170808"|"21:33:49"
"1283"|"1774"|"20170808"|"10:07:21"
"1120"|"609"|"20170807"|"14:38:59"
"2761"|"1392"|"20170807"|"07:59:02"
"2760"|"1392"|"20170807"|"07:54:57"
"2756"|"1979"|"20170807"|"07:47:57"
"1873"|"838"|"20170806"|"23:41:52"
"1382"|"482"|"20170806"|"23:33:08"
"1877"|"1452"|"20170806"|"23:28:41"
"2759"|"482"|"20170806"|"23:25:01"
"1625"|"548"|"20170806"|"23:17:48"
"3793"|"1823"|"20170806"|"23:12:07"
"3602"|"967"|"20170726"|"19:30:43"
"3602"|"967"|"20170725"|"22:46:47"
"3584"|"967"|"20170725"|"22:46:38"
"2907"|"1676"|"20170725"|"22:36:57"
"2578"|"1676"|"20170725"|"22:36:44"
"3593"|"967"|"20170725"|"22:19:33"
"3586"|"967"|"20170725"|"22:19:27"
"3577"|"967"|"20170725"|"22:01:26"
"27"|"324"|"20170725"|"18:15:42"
"37"|"324"|"20170725"|"18:11:05"
"32"|"324"|"20170725"|"18:03:19"
"19"|"324"|"20170725"|"17:57:29"
"47"|"324"|"20170725"|"17:21:13"
"46"|"324"|"20170725"|"17:03:15"
"45"|"324"|"20170725"|"16:52:24"
"44"|"324"|"20170725"|"16:52:01"
"43"|"324"|"20170725"|"15:39:43"
"41"|"324"|"20170725"|"15:20:11"
"40"|"324"|"20170724"|"17:34:50"
"39"|"324"|"20170724"|"17:26:27"
"38"|"324"|"20170724"|"17:00:21"
"37"|"324"|"20170724"|"16:51:39"
"1104"|"1969"|"20170724"|"13:01:45"
"1732"|"1438"|"20170724"|"09:46:56"
"1733"|"329"|"20170724"|"09:42:09"
"1734"|"1446"|"20170724"|"09:37:27"
"1730"|"329"|"20170724"|"09:34:08"
"1731"|"329"|"20170724"|"09:29:05"
"1735"|"39"|"20170724"|"09:25:13"
"1175"|"639"|"20170724"|"09:02:49"
"3127"|"1554"|"20170724"|"08:59:14"
"3128"|"1554"|"20170724"|"08:55:06"
"3126"|"1554"|"20170724"|"08:50:28"
"747"|"1405"|"20170724"|"08:46:57"
"2675"|"130"|"20170724"|"08:46:24"
"392"|"477"|"20170723"|"20:32:57"
"3640"|"967"|"20170723"|"20:09:20"
"3538"|"967"|"20170723"|"19:46:48"
"3993"|"1968"|"20170721"|"23:27:39"
"35"|"324"|"20170721"|"14:03:34"
"34"|"324"|"20170721"|"13:36:57"
"33"|"324"|"20170721"|"13:22:40"
"32"|"324"|"20170721"|"12:24:31"
"31"|"324"|"20170721"|"12:00:36"
"29"|"324"|"20170721"|"11:42:14"
"28"|"324"|"20170721"|"11:32:27"
"27"|"324"|"20170721"|"11:17:19"
"959"|"1667"|"20170720"|"23:27:35"
"958"|"1241"|"20170720"|"23:24:58"
"960"|"469"|"20170720"|"20:26:38"
"138"|"280"|"20170720"|"19:40:16"
"23"|"324"|"20170720"|"17:23:59"
"22"|"324"|"20170720"|"17:00:33"
"21"|"324"|"20170720"|"16:40:39"
"20"|"324"|"20170720"|"16:30:50"
"19"|"324"|"20170720"|"16:16:44"
"577"|"1967"|"20170720"|"10:54:34"
"1950"|"324"|"20170719"|"18:02:14"
"3624"|"967"|"20170718"|"21:05:00"
"3619"|"967"|"20170718"|"20:44:33"
"3629"|"967"|"20170718"|"20:29:54"
"1253"|"573"|"20170718"|"09:57:04"
"3640"|"967"|"20170717"|"21:51:16"
"881"|"967"|"20170717"|"21:51:01"
"3305"|"967"|"20170717"|"21:50:57"
"892"|"967"|"20170717"|"21:50:20"
"3631"|"967"|"20170717"|"18:03:16"
"663"|"1483"|"20170717"|"08:31:17"
"1227"|"466"|"20170716"|"13:35:11"
"1226"|"466"|"20170716"|"13:33:39"
"1569"|"558"|"20170716"|"11:58:54"
"1313"|"254"|"20170716"|"11:49:54"
"1569"|"558"|"20170715"|"18:35:07"
"42"|"442"|"20170715"|"11:35:33"
"1759"|"1007"|"20170714"|"19:40:13"
"30"|"442"|"20170713"|"23:34:07"
"2861"|"1905"|"20170713"|"23:31:09"
