Kod stacji,DsJelGorOgin,DsWrocAlWisn,DsWrocWybCon,KpBydPlPozna,KpBydWarszaw,KpToruDziewu,LbLubObywate,LdLodzCzerni,LdLodzGdansk,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBujaka,MpKrakBulwar,MpTarRoSitko,MzKonJezMos,MzLegZegrzyn,MzOtwoBrzozo,MzPiasPulask,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarMarszal,MzWarWokalna,MzZyraRoosev,OpKKozBSmial,PdAugustoZdrMOB,PdBialWaszyn,PdSuwPulaski,PkMielBierna,PkPrzemGrunw,PkRymZdrPark,PmGdaLeczk08,PmKosTargo12,SkKielJagiel,SkMalo11List,SkPolaRuszcz,SlGliwicMewy,SlKatoKossut,SlZlotPotLes,WmOlsPuszkin,WpKaliSawick,WpPoznPolank,ZpSzczAndr01,ZpSzczPils02
2017-05-16 11:00:00,"7,80564","14,6977","17,5108","10,7","13,4207",,"10,5","8,0","19,0","4,0","8,37347","45,8955","22,5349","36,0983","18,363","7,957097","10,852384","6,61234","12,3098","15,43","11,097789","10,577287","12,676886","14,317322","9,24","13,61","24,6373","4,0","16,416","7,0","21,1909","13,1157","15,2685","6,6","14,6627","7,9",,"15,29","11,0162","9,44366","10,5261","10,0734","21,3166","11,9196","14,1769","11,9942"
2017-05-16 12:00:00,"5,48392","12,8972","12,0585","10,2","12,275","20,6636","10,7","8,0","14,0","4,0","6,89532","21,3791","9,94401","24,4978","7,59","5,607168","7,852985","6,145958","12,6125","16,33","9,240442","12,955038","11,856668","12,950292","7,95","11,32","13,3762","4,0","17,328","5,0","21,8905","18,5882","14,0922","4,7","11,1419","6,9","7,51","12,42","10,197","13,4481","11,0757","8,699","23,0573","11,44","16,3033","10,1598"
2017-05-16 13:00:00,"8,77661","9,30594","10,7431","9,1","11,6385","7,8404","10,2","4,0","11,0","5,0","6,54183","15,6337","4,6867","3,6","10,161","4,741405","8,153586","6,425787","10,2918","16,37","8,809272","13,766953","11,309856","13,132563","7,44","10,76","13,1133","4,0","10,032","4,0","17,1545","12,169","9,87897","0,9","6,88747","5,7","4,85","12,31","8,85793","10,013","16,482","7,52416",,"11,44","15,6509","8,86963"
2017-05-16 14:00:00,"8,98446","15,1859","16,3874","7,7","12,275",,"6,9","2,0","13,0","3,0","6,66523","20,1519","3,0","3,6","18,444","3,751961","7,554186","5,399748","4,4396","14,14","7,681598","11,408533","11,765533","11,400992","7,03","9,59","8,5707","4,0","8,208","0,0","17,0798","9,07242","6,69885","1,5","7,42722","7,3","5,42","13,06","8,5113","11,5678","13,4057","7,60596","4,35026","9,10939","15,7646","11,7941"
2017-05-16 15:00:00,"5,73784","7,02762","14,4811","8,1","13,6753","9,731","7,2","7,0","23,0","5,0","7,44301","22,904","8,44264","8,35237","10,539","3,133559","5,854787","6,052682","3,4306","13,44","8,179101","10,673943","11,856668","12,130074","6,89","7,87","16,8692","4,0","6,384","0,0","13,3917","8,02432","7,96233","6,8","10,1467","7,3","5,61","13,73","8,79532","11,3203","9,10257","8,55046","6,25578","6,83","18,4676","13,5356"
2017-05-16 16:00:00,"9,94173","9,97764","16,6726","8,9","11,7658","7,7582","10,3","8,0","9,0","8,0","7,17155","19,703","8,05288","8,00788","18,1485","3,009879","5,555387","5,586301","5,3477","12,15","7,305706","9,678381","12,40348","12,950292","6,52","8,32","13,9029","4,0","5,472","0,0","11,4616","12,7086","9,93434","7,9","8,89978","6,9","5,53","10,87","10,8703","8,45993","8,52222","6,23897","7,30253","6,83","17,5274","10,7923"
2017-05-16 17:00:00,"10,2774","5,61393","12,3216","7,6","11,002","6,854","8,9","11,0","7,0","6,0","5,97222","18,9743","7,02333","13,7276","29,8815","3,999322","5,155988","5,772853","4,3387","11,99","7,659486","7,126648","11,583262","13,132563","6,8","9,18","10,8203","4,0","6,384","2,0","6,40214","9,0263","9,94615","6,1","7,34176","15,0","7,44","8,72","4,58265","8,53292","6,3575","6,4392","9,92074","5,47511","18,5034","10,4676"
2017-05-16 18:00:00,"9,92504","12,4561","15,9982","8,9","11,3839","9,4022","5,4","12,0","6,0","5,0","4,74439","20,1701","5,06786","14,1985","19,536","3,751961","6,856588","6,519064","4,5405","12,08","6,951926","7,648593","11,947804","14,226187","7,62","7,91","9,90634","4,0","4,56","4,0","4,22676","14,1255","7,57547","5,4","11,0072","11,8","6,1","9,32","7,11155","9,46812","7,16854","8,01675","8,72314","4,15","13,4798","10,4348"
2017-05-16 19:00:00,"12,25","10,1387","16,0545","8,4",,"14,7452","7,7","10,0","9,0","7,0","3,90774","21,6514","9,28645","11,6858","31,4175","7,957097","8,357189","14,447548","8,072","14,21","9,616334","14,085919","12,038939","13,497104","8,33","11,3","6,5919","5,0","0,0","6,0","10,4563","17,512","9,55066","8,8","9,62284","9,9","10,12","11,65","7,86678","7,97803","13,3528","8,7808","8,61944","4,15","7,80864","10,2252"
2017-05-16 20:00:00,"8,6768","12,6302","19,7986","12,0",,"15,6494","7,9","10,0","9,0","8,0","9,88571","27,13","12,6646","16,2146","24,537","7,586056","9,15779","18,271875","9,4846","13,93","20,26291","29,45431","12,40348","14,772999","9,92","21,2","13,6438","6,0","1,824","9,0","10,7208","22,2635","9,80291","6,1","5,19149","6,4","22,12","13,93","9,57945","9,7358","17,2744","11,8474","8,20058","6,67272","13,9907","13,8087"
2017-05-16 21:00:00,"11,3568","19,4354","21,3196","18,4","21,4406","16,8002","7,6","10,0","14,0","9,0","16,9113","29,3405","18,054","18,3156","32,664","9,935984","11,05839","20,510506","10,8972","17,77","23,236876","30,082577","13,952781","18,782954","12,04","28,6","14,8906","6,0","5,472","10,0","8,65893","19,6846","10,2146","7,7","8,06344","8,0","13,94","17,48","16,479","15,3308","20,1537","16,1137","8,03948","9,14","6,87697","15,9497"
2017-05-16 22:00:00,"15,6534","24,2889","26,2946","18,1",,"18,1154","14,0","11,0","18,0","14,0","11,2447","32,083","30,2029","20,5012","41,049","10,925428","18,058991","31,144002","13,0161","19,85","33,883452","18,425798","16,048894","21,061338","14,88","31,67","18,2794","7,0","4,56","6,0","9,64807","18,4577","14,8755","6,2","15,4993","17,0","12,88","17,02","20,6047","18,0187","19,2185","12,9159","22,3997","9,14","14,3392","13,3434"
2017-05-16 23:00:00,"10,0979","21,6073","23,416","12,6","1,7091","19,2662","13,3","11,0","19,0","21,0","8,92049","31,5685","23,4141","15,9412","36,4095","11,914872","18,159591","35,341435","13,117","20,01","29,317475","32,47966","17,051383","22,337232","15,26","22,05","13,239","8,0","6,384","6,0","15,198","18,3598","14,5551","8,9","19,3915","15,8","12,54","19,62","28,9163","22,2492","12,743","13,5903","26,0012","13,2856","16,0712","10,1347"
2017-05-17 00:00:00,"16,3059","21,4341","33,3396","11,0","17,7489","16,0604","10,1","28,0","20,0","23,0","7,51141","39,0452","27,3701","22,4299","31,683","15,996327","14,060192","32,356594","13,117","20,6","29,428031","23,867562","14,226187","18,236142","14,54","21,49","24,3745","9,0","6,384","6,0","26,4146","19,0642","13,7157","8,6","25,8554","17,4","11,55","20,37","27,0511","20,1761","15,3381","13,0557","40,1757","17,34","15,4843","11,5055"
2017-05-17 01:00:00,"12,7708","15,3011","30,4297","9,4","16,7305","14,0876","10,7","31,0","18,0","15,0","9,32654","44,196","18,1236","28,2091","28,7685","18,964658","8,760792","26,480188","14,126","19,21","26,97368","27,16355","14,135052","16,595706","15,42","21,82","23,7343","9,0","6,384","7,0","33,6198","18,2287","15,1213","8,4","28,0252","22,6","11,0","17,22","30,993","20,4116","16,1883","13,7708","39,6402","17,34","15,81","13,4441"
2017-05-17 02:00:00,"13,2655","17,4834","24,398","13,1","15,9667",,"12,1","15,0","16,0","14,0","12,7742","46,5979","22,1108","20,9962","29,991","19,58306","6,961393","22,282756","17,3548","19,35","28,576748","23,567926","15,137541","16,504571","15,63","21,68","19,9561","9,0","6,384","7,0","26,2969","17,6785","14,4525","6,9","23,8057","25,6","12,22","13,58","27,7197","19,333","12,5583","15,8105","36,1141","20,8031","13,9213","13,0022"
2017-05-17 03:00:00,"15,7389","20,2792","22,1015","14,9",,"11,2106","10,7","12,0","11,0","8,0","16,4335","49,3146","23,032","20,028","28,818","18,593616","11,061993","23,402071","13,2179","15,23","26,608845","20,842212","14,135052","18,327277","14,73","20,75","21,6971","9,0","6,384","6,0","14,4941","15,2551","14,0122","5,8","21,1847","36,0","11,44","13,15","29,6445","23,2278","17,7265","17,9189","30,7695","24,19","13,1619","13,0684"
2017-05-17 04:00:00,"10,7925","20,4156","20,8227","13,0",,"15,2384","10,5","11,0","9,0","8,0","15,9236","46,592","21,5472","25,3225","24,852","17,356812","11,862594","24,521386","20,9872","17,1","25,846006","22,746346","16,140029","19,05636","15,15","21,11","18,8247","9,0","9,12","8,0","17,67","14,1484","13,6295","6,4","26,6078","32,5","11,09","12,0","27,8884","23,4317","15,887","23,359","34,1707","24,19","17,2857","12,8751"
2017-05-17 05:00:00,"12,5248","28,9792","25,1946","16,8",,"12,2792","9,8","11,0","13,0","9,0","17,0842","45,7636","21,3614","26,4695","27,5475","17,109451","11,963195","20,697059","20,4827","19,02","30,002924","17,691208","17,142518","22,154962","15,54","20,91","15,4052","9,0","10,944","9,0","14,6864","13,8895","13,8099","5,4","23,3919","33,7","11,95","11,68","27,9938","26,0327","13,2451","23,7467","28,4634","25,1253","12,9404","12,179"
2017-05-17 06:00:00,"9,06975","32,2749","28,6124","16,4","23,4774","15,6494","9,9","12,0","7,0","10,0","17,5074","50,9211","22,8106","36,0469","26,988","26,138124","12,163795","18,831533","26,7385","16,44","28,565692","10,615949","17,598195","22,610638","15,02","17,14","27,7246","10,0","10,944","10,0","16,8055","14,7452","14,1843","10,6","12,6963","34,4","12,8","10,72","37,1373","41,7831","15,122","20,1028","36,0569","26,04","14,2694","17,3849"
2017-05-17 07:00:00,"6,28065","23,8232","24,6126","15,0",,,"10,9","11,0","12,0","3,0","14,1634","51,2074","25,504","37,8274","45,8385","13,522718","11,464396","12,302193","14,7314","16,18","19,278959","11,447196","20,42339","22,884044","14,68","13,17","27,7263","7,0","9,12","8,0","17,2984","16,9648","17,4195","16,1","15,5059","29,5","8,92","10,1","40,1697","23,3405","19,0135","14,0283","56,6578","26,04","19,6825","20,7893"
2017-05-17 08:00:00,"7,92471","19,3777","15,6394","16,6",,"18,2798","11,6","8,0","4,0","4,0","12,5994","43,5252","18,8649","41,173","52,9935","9,317582","11,064996","11,36943","11,5026","14,17","17,532168","11,263548","16,595706","23,613127","13,59","9,18","38,2391","5,0","7,296","8,0","28,1733","10,6212","19,4798","15,6","15,168","12,8",,"10,79","49,8518","23,8241","14,4162","10,5536","44,5923","22,1017","15,6306","16,3379"
2017-05-17 09:00:00,"7,73178","16,2169","12,4833","10,1","5,2735","14,0054","5,3","8,0",,"5,0","13,0809","35,0836","19,2245","45,4967","16,6215","7,091334","11,665597","9,1308","10,3927","9,41","14,359201","9,475402","14,681864","20,42339","10,44","7,58","35,9817","5,0","6,384","5,0","14,8376","9,30722","22,3338","7,5","15,2367","11,8","6,35","13,49","41,5245","17,5521","11,9119","8,77046","31,9508","18,25","17,467","13,6594"
2017-05-17 10:00:00,"6,26555","12,2192","18,7449","8,7",,,"22,6","6,0",,"6,0","13,2443","21,9054","9,51373","22,5254","8,9355","3,999322","17,266197","6,61234","10,09","7,83","11,274679","9,127438","10,033961","15,775488","8,23","7,24","30,884","3,0","4,56","10,0","19,7342","7,80009","16,9273","12,7",,"10,6","5,5","11,53","18,2188","16,2268","10,2271","7,94282","27,3283","18,25","18,6974","12,6876"
2017-05-17 11:00:00,"8,20229","12,846","10,46","5,6",,"12,197","10,0","3,0","2,0","5,0","13,6003","12,4647","5,72023","17,5444","6,8145","4,494044","14,566798","4,933367","8,9801","7,19","9,37311","7,368289","11,674398","15,319811","8,09","6,08","17,4215","3,0","6,384","2,0","18,0869","7,97248","8,71861","10,8",,"9,2","4,68","9,9","99,5291","15,0743","9,72721","7,60573","22,3458","16,4755","14,3764","11,1694"
2017-05-17 12:00:00,"4,5911","14,9927","11,5441","7,9",,"7,0184","13,2","3,0","6,0","3,0","11,292","11,4155","4,50254","16,3092","7,1835","3,504601","9,967399","4,000604","9,6864","6,82","8,444437","6,817347","11,218721","12,768022","7,67","5,75","17,5327","4,0","5,472","3,0","16,9744","7,49474","8,58226","10,0","6,088","9,9",,"10,57","16,8621",,"6,31425","6,69404","10,1682","14,74","12,4615","9,77623"
2017-05-17 13:00:00,"5,16581","9,41995","8,64725","10,0",,"6,2786","10,3","4,0","9,0","4,0","8,58578","11,6052","7,6784","14,2615","4,527","3,628281","5,967999","3,907328","8,1729","6,37","7,01826","6,691693","10,216232","11,856668","6,82","5,36","17,4238","5,0","5,472","0,0","9,07003","7,51671","8,01131","9,0","5,81192","10,2","4,84","12,52","13,5008","14,3559","9,51023","7,12865","12,2232","14,74","11,4206","7,22466"
2017-05-17 14:00:00,"6,18431","11,4942","11,0355","5,3","18,1308","7,5938","4,3","4,0","6,0","4,0","8,89503","9,66","8,71071","6,73548","6,135","2,886198","7,5686","4,09388","5,8522","6,27","7,72582","6,372727","10,398503","11,765533","6,18","6,0","18,3493","5,0","17,328","5,0","9,99876","6,71318","7,72362","8,8","6,1063","8,5",,"14,18","13,5404","12,8738","9,04267","5,97492","19,5268","12,4802","11,6523","6,88315"
2017-05-17 15:00:00,"6,33478","6,49639","10,7403","6,6",,"8,6624","6,5","4,0","1,0","6,0","10,076","9,88555","4,68663","8,75342","3,669","16,367368","8,9692","4,187156","4,8432","6,18","7,559986","6,401724","9,942826","11,856668","5,87","6,45","17,917","6,0","9,12","5,0","11,3216","7,31264","6,96096","7,0","6,16903","5,2","5,85",,"13,5507","10,2963","11,3316","9,9651","8,61117","10,27","11,9947","10,7228"
2017-05-17 16:00:00,"6,40441","6,85758","9,97229","9,9","2,7275","6,5252","5,9","4,0",,"5,0","9,08955","11,6266","4,02076","9,38708","3,9","5,730849","7,569801","5,119919","6,2558","5,71","6,531812","6,015098","10,125097","11,492127","6,02","6,22","14,7897","6,0","0,912","5,0","8,6127","6,79131","7,37538","8,1","6,2461","4,4","5,83",,"13,063","10,582","9,4266","6,63538","7,3443","10,27","14,6326","13,442"
2017-05-17 17:00:00,"5,47299","10,5985","10,2411","12,9","20,2949","2,9084","4,6","4,0","1,0","3,0","10,7464","12,3188","3,72552","6,59738","7,806","2,886198","5,770401","5,399748","8,2738","5,73","7,272539","6,034429","9,851691","14,772999","6,01","7,04","18,8042","6,0",,"6,0","5,90858","7,02913","7,54323","9,6","9,55581","4,7","5,57",,"11,6703","10,3336","7,85055","6,29763","7,39409","9,58244","17,2886","11,5169"
2017-05-17 18:00:00,"9,43795","12,8463","10,3526","13,4","16,3486","2,6618","7,7","4,0","10,0","3,0","12,2582","13,1075","5,01832","3,66788","11,0265","3,38092","3,771002","5,493024","7,4666","5,78","7,537874","6,575706","9,122608","13,132563","6,03","7,4","17,2685","8,0",,"6,0","9,04511","7,5064","8,29728","17,2","8,75374","5,9","5,28","21,88","8,75414","8,39929","8,0761","6,42707","9,17703","8,91","18,4348","10,7867"
2017-05-17 19:00:00,"13,1683","21,9507","15,9835","14,9","16,7305","4,2236","3,9","6,0","11,0","5,0","11,2375","12,7096","6,03487","4,33445","13,335","6,10189","3,671602","7,265274","5,9531","7,63","8,378103","12,520083","9,66942","13,223698","7,42","9,61","14,4796","11,0","5,472","11,0","6,88266","14,3005","11,521","16,7","10,049","9,4","5,91","23,37","10,8545","10,5295","7,66798","11,7229","11,1682","8,91","14,7574","13,3753"
2017-05-17 20:00:00,"14,9153","23,8578","23,158","17,5","19,2765","6,1964","4,1","6,0","3,0","9,0","10,2354","18,6154","5,8004","4,68036","20,3865","7,586056","6,072203","11,649259","6,7603","13,13","14,989372","20,919537","11,583262","16,869112","9,94","28,49","13,2531","21,0","7,296","17,0","11,0165","21,4817","15,1747","17,3","16,6585","8,4","22,1","16,52","24,0946","9,05818","8,75104","11,3442","11,0556","8,82406","17,0397","13,6824"
2017-05-17 21:00:00,"19,7289","26,6887","26,6843","18,8","21,3133","12,8546","10,2","6,0","4,0","12,0","9,01864","20,1523","10,9277","11,8503","32,8875","8,82286","4,672804","18,738257","10,09","16,47","20,705136","26,390297","13,497104","29,081248","13,52","28,18","11,5628","21,0","15,504","31,0","19,6847","24,3542","24,0688","17,4","45,0964","17,7","15,82","14,72","32,0601","16,6749","12,9142","14,0843","22,2632","8,74","3,9848","18,372"
2017-05-17 22:00:00,"13,7516","24,1256","28,2413","16,8","18,7673","10,6352","17,2","9,0","9,0","11,0","10,5503","19,7131","27,4268","23,0252","31,02","9,317582","8,773404","25,454149","21,0881","18,92","19,47796","24,679477","15,502082","19,785443","14,62",,"19,9242","27,0","16,416","35,0","18,8794","21,0529","21,233","19,2","25,1073","32,2","13,85","12,16","23,9346","13,69","12,2737","12,0436","25,0178","8,74","12,4443","26,8871"
2017-05-17 23:00:00,"16,0102","25,6046","30,0307","11,8","13,6753",,"24,9","10,0","8,0","9,0","16,4074","27,5548","28,2542","23,6743","22,0185","15,254244","19,874005","26,013807","16,3458","13,49","19,444793","16,569992","17,233653","22,884044","13,87",,"22,7655","27,0","19,152","28,0","22,321","20,2033","15,1308","19,9","29,9474","27,3","12,02","10,45","37,3655","21,8392","11,8707","10,4161","30,5787","14,3871","23,9884","25,269"
2017-05-18 00:00:00,"16,9818","24,4627","27,0333","9,6","23,4774",,"19,5","10,0","13,0","6,0","18,4314","23,0385","27,0159","26,2627","18,4065","18,346255","29,474605","22,189479","17,3548","11,45","18,295007","16,231695","19,967714","25,982646","14,77",,"32,2052","18,0","13,68","15,0","18,7224","18,3083","12,7687","19,2","35,7651","25,3","12,37","9,99","28,9257","21,8562","11,6865","9,59247","27,993","19,91","22,8322","19,5668"
2017-05-18 01:00:00,"15,3838","33,0191","25,9995","11,2","33,1522","12,3614","38,8","10,0","13,0","6,0","17,5647","23,7016","27,9821","24,5125","14,9085","28,488053","23,775206","24,148281","13,5206","12,74","13,286805","16,811634","20,879067","27,258541","15,67",,"25,836","16,0","16,416","15,0","13,6234","17,345","9,32031","18,0","30,0571","18,8","10,24","9,7","23,8277","21,941","13,7584","11,2783","16,6293","19,91","19,0058","17,464"
2017-05-18 02:00:00,"14,9536","28,0766","28,2851","13,7","27,4237","9,4844","27,0","10,0","14,0","7,0","19,6291","25,8674","23,1327","20,9099","14,6265","16,98577","18,975806","24,894491","17,4557","14,56","14,2597","16,289688","21,79042","25,800375","18,1",,"27,2337","15,0","16,416","16,0","11,2556","15,9629","7,83855","11,0","31,7176","12,6","9,85","12,6","26,6945","21,6612","11,7799","11,7921","7,78085","21,7098","21,523","15,3686"
2017-05-18 03:00:00,"21,0378","26,3134","29,5731","21,8","27,0418",,"27,2","18,0","17,0","8,0","21,3521","24,8178","23,9794","21,5141","15,0705","17,356812","23,276407","25,920531","20,4827","16,38","13,894864","17,091938","25,526969","31,633037","20,5",,"27,831","14,0","11,856","13,0","12,8465","15,4162","7,57029","8,2","28,1785","11,0","9,52","11,52","27,3749","22,8738","11,9594","9,08597","10,3577","23,47","24,0259","16,6049"
2017-05-18 04:00:00,"12,3648","28,7805","29,1923","22,9","25,5142","13,5122","26,8","19,0","17,0","7,0","23,5203","31,0831","28,8954","23,5025","15,5745","17,727853","20,477008","22,842413","20,7854","17,5","13,353138","18,319476","27,896488","34,093691","21,85",,"30,0576","13,0","9,12","13,0","16,6124","14,9463","7,41353","5,4","34,2525","10,1","9,08","11,14","25,7354","31,1079","12,2803","10,0361","13,5946","23,47","26,7767","18,211"
2017-05-18 05:00:00,"19,5478","40,0665","31,2783","26,4","24,7504","9,4022","15,3","18,0","22,0","10,0","30,3636","36,8488","36,265","30,1788","16,3785","18,346255","18,877608","20,137401","24,5187","18,47","13,629529","20,755221","29,81033","41,475654","22,67",,"29,311","14,0","9,12","10,0","21,1467","14,0961","7,84322","9,4","26,6209","9,0","8,22","10,7","30,6433","33,796","12,8204","10,639","14,2009","23,8643","29,2145","19,1644"
2017-05-18 06:00:00,"15,297","33,2747","29,9294","27,5","27,551","17,54","33,0","19,0","16,0","11,0","35,9226","46,5399","29,7067","40,8608","18,813","21,685628","20,778209","19,857572","23,3079","18,21","12,822468","17,381907","28,169894","42,113601","22,99",,"53,6263","13,0","9,12","15,0","18,8668","15,99","6,90214","6,9","23,758","17,2",,"10,1","39,9542","26,2319","9,46506","11,3103","22,485","24,25","28,4813","22,2431"
2017-05-18 07:00:00,"10,4413","29,5341","27,2984","25,1","26,278","20,7458","20,1","22,0","17,0","9,0","23,7979","40,0299","28,5818","37,9694","15,6225","14,2648","22,178809","13,514785","17,3548","17,45","11,949073","15,410114","26,164917","32,36212","17,78",,"77,0974","12,0","7,296","9,0","18,5514","17,5591","8,27611","21,7","14,7218","11,3","6,82","10,06","29,255","16,5308","12,2321","12,2064","24,2171","24,25","31,708","26,4054"
2017-05-18 08:00:00,"5,71615","33,66","23,7941","15,0","19,5311","17,7866","21,1","17,0","13,0","11,0","19,8768","38,4712","19,6168","27,8489","7,0275","11,172789","14,57941","12,955127","12,8143","15,68","12,08174","11,137895","17,780465","24,797887","11,66","9,83","39,2592","12,0","8,208","16,0","18,2","11,7414","9,5829","13,9","12,8582","17,0","6,97","12,04","27,6855","19,2613","10,2156","9,95612","21,5013","19,7051","32,7525","28,9993"
2017-05-18 09:00:00,"4,86099","27,8852","13,1839","9,2","14,6937","13,43","26,3","16,0","10,0","9,0","16,4315","26,2577","19,9439","35,4259","3,852","7,957097","11,38001","10,996325","12,0071","12,71","10,777175","8,876131","13,405969","19,785443","9,11","8,53","41,5559",,"7,296","14,0","3,77034","8,40211","8,81385","8,2","7,41934","16,1",,"18,65","11,1189","12,1898","10,3435","7,63966","16,99","15,26","25,8347","21,0711"
2017-05-18 10:00:00,"5,39635","17,7029","12,3848","10,2","11,5112","13,9232","14,0","16,0","6,0","6,0","14,025","16,441","15,3899","24,86","3,3765","6,843973",,"7,451826","9,4846","9,87","7,360984","6,836678","10,854179","16,777977","8,41","7,84","29,2856","16,0","5,472","8,0","8,10473","7,39063","6,62872","5,2","5,82964","19,2","5,71","15,67","9,55462","10,0826","9,19994","9,4725","16,8716","15,26","22,7768","15,5775"
2017-05-18 11:00:00,"7,93924","10,242","16,9871","9,7","13,9299","8,909","12,0","15,0","6,0","5,0","12,2023","13,7017","13,3844","12,3646","3,1455","3,999322","9,281212","6,798892","8,2738","9,76","5,271469","6,517712","10,580773","15,137541","9,0","7,66","8,15509","15,0","7,296","39,0","9,62044","7,0699","6,09592","8,2","6,90683","6,9","5,63",,"8,25746","11,7514","9,4208","9,62216","3,18737","14,1832","20,8368","14,3558"
2017-05-18 12:00:00,"5,44556","8,51146","13,5674","8,2","14,5664","8,6624","7,8","16,0","8,0","7,0","12,2606","12,1224","14,0677","9,75906","3,0","3,133559","8,481812","6,425787","9,1819","9,33","4,475464","6,256739","8,484661","11,947804","6,91","7,9","9,34931","14,0","6,384","10,0","7,75551","7,04854","6,20149","9,4","5,44227","9,1","5,55","19,95","6,16569","11,079",,"7,92506","17,8743","13,13","20,1894","10,7286"
2017-05-18 13:00:00,"4,28576","10,2553","13,8872","8,1","14,5664","9,1","7,8","16,0","15,0","9,0","12,7261","13,6375","13,9609","9,52888","3,0","2,762518","7,782413","5,026643","6,8612","8,19","4,685521","6,12142","8,484661","11,400992","6,57","9,36","10,5668",,"4,56","9,0","12,8789","6,38004","6,57458","5,8","7,92232","11,0","5,53",,"6,73842","15,2079","8,80694","7,07786","11,367","13,13","18,5041","11,5308"
2017-05-18 14:00:00,"6,59512","10,3766","13,9064","13,7",,"8,0048","9,1","16,0","12,0","6,0","10,0009","12,6825","15,1847","10,004","3,0","2,391476","7,183013","5,213196","6,9621","7,29","4,796077","5,812119","9,213743","10,854179","6,02","7,64","9,26063","15,0","7,296","7,0","9,60149","6,14059","7,01707","46,2","10,9944","9,1",,,"8,94344","11,6217","11,868","7,33247","9,85388","14,6264","18,0311","11,0777"
2017-05-18 15:00:00,"9,05013","15,7673","9,33038","14,1",,"5,2922","5,8","17,0","13,0","7,0","14,3941","11,7822","13,6662","9,18107","3,0495","2,886198","9,483614","5,959406","8,1729","7,13","3,989016","5,754125","9,396014","11,674398","6,57","6,7","6,33403","16,0","6,384","10,0","4,86533","6,11803","6,9703","39,6","9,71599",,"5,29",,"9,3723","9,55935","10,7326","8,87901","10,8965","16,09","17,7734","7,34376"
2017-05-18 16:00:00,"6,03007","13,2281","9,57373","7,3","15,8394","5,1278","4,4","17,0","13,0","7,0","14,2035","11,9735","10,5829","9,93467","3,2145","4,988766","8,984214","4,933367","5,7513","7,09","4,309629","5,589809","9,760555","11,583262","7,2","6,47","6,54727","15,0","5,472","10,0","6,63875","6,3917","7,31238","26,5","9,04309",,"5,13",,"7,46966","10,5846","12,1467","6,27785","11,6331","16,09","19,4125","5,61338"
2017-05-18 17:00:00,"4,09734","9,6696","10,9192","10,5","13,0388","7,1828","4,4","13,0","7,0","9,0","11,8613","12,9286","5,95148","9,17893","4,3965","2,886198","6,684815","5,772853","4,7423","7,39","4,751854","5,6768","10,671909","14,226187","6,93","6,63","5,39063","15,0","6,384","8,0","4,16312","6,54437","8,07899","19,5","7,68335","8,0","5,13",,"5,72915","13,0879","11,2927","7,59876","9,87952","14,4469","16,3404","11,1131"
2017-05-18 18:00:00,"6,54984","7,1609","8,06695","12,5","13,9299","12,8546","4,2","10,0","2,0","10,0","8,409","14,0081","9,48525","7,63254","8,4615","2,886198","6,785415","7,638379","6,5585","7,58","5,62525","6,392058","9,122608","12,130074","6,59","15,8","3,81846","16,0","5,472","10,0","3,52609","6,77129","9,69881","20,6","4,66709","7,8","4,79",,"15,6918","13,69","7,86029","7,50415","11,3257","12,84","17,51","14,7728"
2017-05-18 19:00:00,"10,5558","16,8071","8,77743","13,7","16,9851","13,5122","5,5","10,0","10,0","11,0","10,2275","14,6285","12,8231","14,1202","10,8315","4,988766","7,386016","12,115641","7,3657","8,02","7,482596","9,127438","9,578285","13,041428","7,58","12,2","7,10434","21,0","6,384","12,0","9,00811","10,9828","10,4618","17,5","5,76637","7,5","5,79",,"9,60022","13,4949","11,0679","9,07609","9,66929","12,84","15,5953","14,8123"
2017-05-18 20:00:00,"10,3917","15,5111","13,535","15,1","16,7305","7,676","6,3","10,0","23,0","12,0","14,6363","16,6246","15,1912","43,1369","11,3925","7,833417","6,686617","12,582022","6,9621","9,61","9,472611","19,392364","12,768022","16,595706","10,33","12,75","9,64461","29,0","9,12","18,0","11,4401","29,9295","15,6434","17,8","7,73483","10,7","7,42","17,43","21,8745","16,5138","11,7512","10,755","10,5598","13,4315","13,4102","17,7241"
2017-05-18 21:00:00,"15,169","17,0073","13,64","15,9","17,8762","9,0734","4,3","16,0","12,0","12,0","15,1538","14,3395","20,6482","17,7919","13,974","11,42015","9,087217","17,059284","8,8792","10,13","10,909843","19,054066","14,95527","19,512037","11,93","12,8","12,075","26,0","7,296","23,0","16,8856","29,2185","42,03","17,3","11,1676","16,4","14,03","15,97","24,7633","14,945","8,8357","15,0103","15,2786","14,01","17,9094","18,3719"
2017-05-18 22:00:00,"9,99569","21,6365","13,4206","13,1","18,1308","13,841","8,7","7,0","11,0","8,0","14,6273","15,7332","20,4959","15,8191","13,341","14,883203","16,887818","18,365152",,"11,26","15,177318","15,158807","15,410947","22,701774","13,74","12,8","12,4457","22,0","6,384","37,0","15,5327","24,8417","28,8333","18,9","20,4652","21,5","9,24","12,5","34,1048","14,7754","14,6459","12,5745","24,4107","14,01","12,3655","22,2269"
