"","month","weekday","hour","sum"
"1412","luty","wtorek",20,5916.250447
"1413","luty","wtorek",21,5999.794189
"1414","luty","wtorek",22,5304.130421
"1415","luty","wtorek",23,4892.636176
"1416","marzec","środa",0,4753.022447
"1417","marzec","środa",1,4108.174723
"1418","marzec","środa",2,3751.6186
"1419","marzec","środa",3,3380.12235
"1420","marzec","środa",4,2891.6453
"1421","marzec","środa",5,2517.600872
"1422","marzec","środa",6,2296.202724
"1423","marzec","środa",7,2309.38186
"1424","marzec","środa",8,2600.561245
"1425","marzec","środa",9,2385.642099
"1426","marzec","środa",10,1979.677018
"1427","marzec","środa",11,1760.63876
"1428","marzec","środa",12,1929.146762
"1429","marzec","środa",13,1950.400537
"1430","marzec","środa",14,1871.174309
"1431","marzec","środa",15,2021.325837
"1432","marzec","środa",16,2137.278759
"1433","marzec","środa",17,2511.115406
"1434","marzec","środa",18,3389.977205
"1435","marzec","środa",19,4778.058076
"1436","marzec","środa",20,5376.758872
"1437","marzec","środa",21,5017.418521
"1438","marzec","środa",22,4851.575988
"1439","marzec","środa",23,4054.38731
"1440","marzec","czwartek",0,3527.85516
"1441","marzec","czwartek",1,3156.253785
"1442","marzec","czwartek",2,2856.185877
"1443","marzec","czwartek",3,2616.283394
"1444","marzec","czwartek",4,2498.699025
"1445","marzec","czwartek",5,2511.336616
"1446","marzec","czwartek",6,2650.146693
"1447","marzec","czwartek",7,3012.45625
"1448","marzec","czwartek",8,3268.864208
"1449","marzec","czwartek",9,2911.616684
"1450","marzec","czwartek",10,2520.363049
"1451","marzec","czwartek",11,2361.238591
"1452","marzec","czwartek",12,2064.228182
"1453","marzec","czwartek",13,1783.519138
"1454","marzec","czwartek",14,1815.901643
"1455","marzec","czwartek",15,1901.998225
"1456","marzec","czwartek",16,2077.871445
"1457","marzec","czwartek",17,1812.37657
"1458","marzec","czwartek",18,1857.436388
"1459","marzec","czwartek",19,1906.101062
"1460","marzec","czwartek",20,1849.158351
"1461","marzec","czwartek",21,1906.218347
"1462","marzec","czwartek",22,1917.283184
"1463","marzec","czwartek",23,1830.472933
"1464","marzec","piątek",0,1727.09205
"1465","marzec","piątek",1,1622.738126
"1466","marzec","piątek",2,1486.05792
"1467","marzec","piątek",3,1434.423262
"1468","marzec","piątek",4,1432.198402
"1469","marzec","piątek",5,1500.596951
"1470","marzec","piątek",6,1599.559822
"1471","marzec","piątek",7,1857.978335
"1472","marzec","piątek",8,2063.092099
"1473","marzec","piątek",9,1931.298413
"1474","marzec","piątek",10,1840.633447
"1475","marzec","piątek",11,1839.647737
"1476","marzec","piątek",12,1906.763349
"1477","marzec","piątek",13,1884.038361
"1478","marzec","piątek",14,1829.730841
"1479","marzec","piątek",15,1971.083728
"1480","marzec","piątek",16,2088.031737
"1481","marzec","piątek",17,2796.161915
"1482","marzec","piątek",18,4679.412848
"1483","marzec","piątek",19,7818.506111
"1484","marzec","piątek",20,10023.265041
"1485","marzec","piątek",21,9663.701217
"1486","marzec","piątek",22,8904.133541
"1487","marzec","piątek",23,7813.221093
"1488","marzec","sobota",0,6885.643484
"1489","marzec","sobota",1,6040.912104
"1490","marzec","sobota",2,5239.899039
"1491","marzec","sobota",3,4391.820472
"1492","marzec","sobota",4,4083.369096
"1493","marzec","sobota",5,3883.996764
"1494","marzec","sobota",6,3755.31208
"1495","marzec","sobota",7,4067.415637
"1496","marzec","sobota",8,4628.305256
"1497","marzec","sobota",9,4922.076572
"1498","marzec","sobota",10,4583.085678
"1499","marzec","sobota",11,3922.802351
"1500","marzec","sobota",12,3465.319916
"1501","marzec","sobota",13,3374.750379
"1502","marzec","sobota",14,3275.37708
"1503","marzec","sobota",15,3178.603704
"1504","marzec","sobota",16,3304.169333
"1505","marzec","sobota",17,3757.838403
"1506","marzec","sobota",18,4703.925619
"1507","marzec","sobota",19,5976.961206
"1508","marzec","sobota",20,6268.984164
"1509","marzec","sobota",21,5695.941593
"1510","marzec","sobota",22,5287.22502
"1511","marzec","sobota",23,5163.121768
"1512","marzec","niedziela",0,4954.263242
"1513","marzec","niedziela",1,4618.948304
"1514","marzec","niedziela",2,4282.394341
"1515","marzec","niedziela",3,3970.349381
"1516","marzec","niedziela",4,3666.570991
"1517","marzec","niedziela",5,3397.061178
"1518","marzec","niedziela",6,3338.4862
"1519","marzec","niedziela",7,3316.962839
"1520","marzec","niedziela",8,3236.919463
"1521","marzec","niedziela",9,3068.319437
"1522","marzec","niedziela",10,2884.341819
"1523","marzec","niedziela",11,2557.947696
"1524","marzec","niedziela",12,2349.854182
"1525","marzec","niedziela",13,2315.842349
"1526","marzec","niedziela",14,2172.692793
"1527","marzec","niedziela",15,2087.435393
"1528","marzec","niedziela",16,2000.254878
"1529","marzec","niedziela",17,2427.781761
"1530","marzec","niedziela",18,3411.250368
"1531","marzec","niedziela",19,5303.639668
"1532","marzec","niedziela",20,6686.475098
"1533","marzec","niedziela",21,7379.881387
"1534","marzec","niedziela",22,7433.601068
"1535","marzec","niedziela",23,6408.651447
"1536","marzec","poniedziałek",0,5836.942519
"1537","marzec","poniedziałek",1,5327.597528
"1538","marzec","poniedziałek",2,4768.746762
"1539","marzec","poniedziałek",3,4337.089878
"1540","marzec","poniedziałek",4,3911.338608
"1541","marzec","poniedziałek",5,3473.308942
"1542","marzec","poniedziałek",6,3278.659488
"1543","marzec","poniedziałek",7,3235.159707
"1544","marzec","poniedziałek",8,3233.406306
"1545","marzec","poniedziałek",9,3421.184371
"1546","marzec","poniedziałek",10,3008.370234
"1547","marzec","poniedziałek",11,2629.438498
"1548","marzec","poniedziałek",12,2427.737182
"1549","marzec","poniedziałek",13,2302.885523
"1550","marzec","poniedziałek",14,2097.522555
"1551","marzec","poniedziałek",15,2089.169241
"1552","marzec","poniedziałek",16,2177.323825
"1553","marzec","poniedziałek",17,2427.767719
"1554","marzec","poniedziałek",18,3115.285842
"1555","marzec","poniedziałek",19,3997.805379
"1556","marzec","poniedziałek",20,5012.089736
"1557","marzec","poniedziałek",21,5656.479544
"1558","marzec","poniedziałek",22,5572.717475
"1559","marzec","poniedziałek",23,5876.27602
"1560","marzec","wtorek",0,5852.233577
"1561","marzec","wtorek",1,5693.223509
"1562","marzec","wtorek",2,5384.162549
"1563","marzec","wtorek",3,5000.998235
"1564","marzec","wtorek",4,4408.335478
"1565","marzec","wtorek",5,4225.516103
"1566","marzec","wtorek",6,3951.678219
"1567","marzec","wtorek",7,4036.439082
"1568","marzec","wtorek",8,4261.055387
"1569","marzec","wtorek",9,3963.144749
"1570","marzec","wtorek",10,3553.883829
"1571","marzec","wtorek",11,3201.035131
"1572","marzec","wtorek",12,2859.109342
"1573","marzec","wtorek",13,2934.82517
"1574","marzec","wtorek",14,2824.379898
"1575","marzec","wtorek",15,2726.678141
"1576","marzec","wtorek",16,2877.05452
"1577","marzec","wtorek",17,3179.159516
"1578","marzec","wtorek",18,3859.103792
"1579","marzec","wtorek",19,4679.636333
"1580","marzec","wtorek",20,5280.828176
"1581","marzec","wtorek",21,5391.408737
"1582","marzec","wtorek",22,5183.374118
"1583","marzec","wtorek",23,5052.413845
"1584","marzec","środa",0,4739.303888
"1585","marzec","środa",1,4336.892103
"1586","marzec","środa",2,3663.136656
"1587","marzec","środa",3,3325.19062
"1588","marzec","środa",4,3101.861537
"1589","marzec","środa",5,2964.858185
"1590","marzec","środa",6,2982.945507
"1591","marzec","środa",7,3287.752848
"1592","marzec","środa",8,3847.647395
"1593","marzec","środa",9,3715.886555
"1594","marzec","środa",10,3327.316134
"1595","marzec","środa",11,3368.878598
"1596","marzec","środa",12,3358.271641
"1597","marzec","środa",13,3424.35838
"1598","marzec","środa",14,3532.805785
"1599","marzec","środa",15,3673.831551
"1600","marzec","środa",16,3876.666137
"1601","marzec","środa",17,4280.517655
"1602","marzec","środa",18,5287.516918
"1603","marzec","środa",19,7113.294643
"1604","marzec","środa",20,8456.261233
"1605","marzec","środa",21,8792.050146
"1606","marzec","środa",22,8686.314771
"1607","marzec","środa",23,8563.172743
"1608","marzec","czwartek",0,7998.725458
"1609","marzec","czwartek",1,7432.607088
"1610","marzec","czwartek",2,6765.949076
"1611","marzec","czwartek",3,6403.853246
"1612","marzec","czwartek",4,6185.107606
"1613","marzec","czwartek",5,6000.077275
"1614","marzec","czwartek",6,6013.838229
"1615","marzec","czwartek",7,6148.113365
"1616","marzec","czwartek",8,6508.738889
"1617","marzec","czwartek",9,6190.154763
"1618","marzec","czwartek",10,5952.833697
"1619","marzec","czwartek",11,5399.025868
"1620","marzec","czwartek",12,5176.963402
"1621","marzec","czwartek",13,4668.926046
"1622","marzec","czwartek",14,4180.55496
"1623","marzec","czwartek",15,4167.659589
"1624","marzec","czwartek",16,4521.531415
"1625","marzec","czwartek",17,4850.72614
"1626","marzec","czwartek",18,5431.364347
"1627","marzec","czwartek",19,6614.6361
"1628","marzec","czwartek",20,7553.49211
"1629","marzec","czwartek",21,7815.952303
"1630","marzec","czwartek",22,8049.381286
"1631","marzec","czwartek",23,7823.563529
"1632","marzec","piątek",0,7471.194481
"1633","marzec","piątek",1,7202.418646
"1634","marzec","piątek",2,7018.352365
"1635","marzec","piątek",3,6472.438404
"1636","marzec","piątek",4,6196.892848
"1637","marzec","piątek",5,6058.980504
"1638","marzec","piątek",6,6112.250287
"1639","marzec","piątek",7,6268.502035
"1640","marzec","piątek",8,6831.259309
"1641","marzec","piątek",9,7000.467385
"1642","marzec","piątek",10,6282.449581
"1643","marzec","piątek",11,5263.592343
"1644","marzec","piątek",12,4608.425242
"1645","marzec","piątek",13,4181.869193
"1646","marzec","piątek",14,4028.934696
"1647","marzec","piątek",15,3859.486524
"1648","marzec","piątek",16,3948.033866
"1649","marzec","piątek",17,4156.595118
"1650","marzec","piątek",18,4602.970982
"1651","marzec","piątek",19,4990.117646
"1652","marzec","piątek",20,5544.124038
"1653","marzec","piątek",21,5337.326979
"1654","marzec","piątek",22,5155.65769
"1655","marzec","piątek",23,5007.677817
"1656","marzec","sobota",0,4636.995172
"1657","marzec","sobota",1,4392.917461
"1658","marzec","sobota",2,4057.113238
"1659","marzec","sobota",3,3660.770329
"1660","marzec","sobota",4,3493.707639
"1661","marzec","sobota",5,3267.64856
"1662","marzec","sobota",6,3245.792893
"1663","marzec","sobota",7,3503.33231
"1664","marzec","sobota",8,3463.662954
"1665","marzec","sobota",9,3383.533748
"1666","marzec","sobota",10,3114.813012
"1667","marzec","sobota",11,2871.64706
"1668","marzec","sobota",12,2597.553877
"1669","marzec","sobota",13,2426.923655
"1670","marzec","sobota",14,2301.974244
"1671","marzec","sobota",15,2454.067715
"1672","marzec","sobota",16,2593.474017
"1673","marzec","sobota",17,2594.014825
"1674","marzec","sobota",18,3312.493571
"1675","marzec","sobota",19,4188.886021
"1676","marzec","sobota",20,4591.889602
"1677","marzec","sobota",21,4754.19996
"1678","marzec","sobota",22,4924.669878
"1679","marzec","sobota",23,4359.443522
"1680","marzec","niedziela",0,4065.64742
"1681","marzec","niedziela",1,3773.696409
"1682","marzec","niedziela",2,3520.290749
"1683","marzec","niedziela",3,3258.228086
"1684","marzec","niedziela",4,3093.53883
"1685","marzec","niedziela",5,3098.726621
"1686","marzec","niedziela",6,3124.855583
"1687","marzec","niedziela",7,3190.491216
"1688","marzec","niedziela",8,3328.246071
"1689","marzec","niedziela",9,3207.366606
"1690","marzec","niedziela",10,3230.053513
"1691","marzec","niedziela",11,3070.410034
"1692","marzec","niedziela",12,2797.234293
"1693","marzec","niedziela",13,2721.198154
"1694","marzec","niedziela",14,2598.387149
"1695","marzec","niedziela",15,2431.257703
"1696","marzec","niedziela",16,2471.449237
"1697","marzec","niedziela",17,2533.528474
"1698","marzec","niedziela",18,2863.225675
"1699","marzec","niedziela",19,3538.360076
"1700","marzec","niedziela",20,4081.556663
"1701","marzec","niedziela",21,4164.468288
"1702","marzec","niedziela",22,4163.173289
"1703","marzec","niedziela",23,4174.814096
"1704","marzec","poniedziałek",0,4171.450979
"1705","marzec","poniedziałek",1,3939.948456
"1706","marzec","poniedziałek",2,3592.458343
"1707","marzec","poniedziałek",3,3547.792323
"1708","marzec","poniedziałek",4,3531.929286
"1709","marzec","poniedziałek",5,3537.322678
"1710","marzec","poniedziałek",6,3850.784338
"1711","marzec","poniedziałek",7,4440.810052
"1712","marzec","poniedziałek",8,5049.636141
"1713","marzec","poniedziałek",9,5017.726062
"1714","marzec","poniedziałek",10,4519.874913
"1715","marzec","poniedziałek",11,3959.193187
"1716","marzec","poniedziałek",12,3636.470409
"1717","marzec","poniedziałek",13,3476.998719
"1718","marzec","poniedziałek",14,3415.109014
"1719","marzec","poniedziałek",15,3533.885448
"1720","marzec","poniedziałek",16,3807.143795
"1721","marzec","poniedziałek",17,4238.122201
"1722","marzec","poniedziałek",18,5353.919477
"1723","marzec","poniedziałek",19,7086.823036
"1724","marzec","poniedziałek",20,8388.241173
"1725","marzec","poniedziałek",21,9635.978097
"1726","marzec","poniedziałek",22,10645.611541
"1727","marzec","poniedziałek",23,11346.160107
"1728","marzec","wtorek",0,11439.564107
"1729","marzec","wtorek",1,10921.283238
"1730","marzec","wtorek",2,10037.678511
"1731","marzec","wtorek",3,9338.879029
"1732","marzec","wtorek",4,8509.029795
"1733","marzec","wtorek",5,8538.95342
"1734","marzec","wtorek",6,8872.492094
"1735","marzec","wtorek",7,9597.33283
"1736","marzec","wtorek",8,10623.229391
"1737","marzec","wtorek",9,10069.264534
"1738","marzec","wtorek",10,7583.575164
"1739","marzec","wtorek",11,5587.42828
"1740","marzec","wtorek",12,5185.257853
"1741","marzec","wtorek",13,4770.506048
"1742","marzec","wtorek",14,4647.10468
"1743","marzec","wtorek",15,4577.824263
"1744","marzec","wtorek",16,4697.338891
"1745","marzec","wtorek",17,5019.210705
"1746","marzec","wtorek",18,6336.652612
"1747","marzec","wtorek",19,9587.694549
"1748","marzec","wtorek",20,11872.367626
"1749","marzec","wtorek",21,13073.311131
"1750","marzec","wtorek",22,13345.127071
"1751","marzec","wtorek",23,13066.636683
"1752","marzec","środa",0,11760.591233
"1753","marzec","środa",1,9977.141461
"1754","marzec","środa",2,9071.917818
"1755","marzec","środa",3,8209.755636
"1756","marzec","środa",4,7635.956832
"1757","marzec","środa",5,7009.796459
"1758","marzec","środa",6,6816.758422
"1759","marzec","środa",7,6796.388903
"1760","marzec","środa",8,6645.067946
"1761","marzec","środa",9,6500.794213
"1762","marzec","środa",10,5865.847831
"1763","marzec","środa",11,5296.48202
"1764","marzec","środa",12,4892.620632
"1765","marzec","środa",13,4508.742831
"1766","marzec","środa",14,4346.245438
"1767","marzec","środa",15,3955.644968
"1768","marzec","środa",16,3691.408149
"1769","marzec","środa",17,3261.104714
"1770","marzec","środa",18,3320.840492
"1771","marzec","środa",19,3997.289666
"1772","marzec","środa",20,4953.82339
"1773","marzec","środa",21,5487.076986
"1774","marzec","środa",22,5687.94585
"1775","marzec","środa",23,5512.026713
"1776","marzec","czwartek",0,5108.787778
"1777","marzec","czwartek",1,4637.788422
"1778","marzec","czwartek",2,4245.048265
"1779","marzec","czwartek",3,4180.604066
"1780","marzec","czwartek",4,3718.422497
"1781","marzec","czwartek",5,3562.085903
"1782","marzec","czwartek",6,3442.37909
"1783","marzec","czwartek",7,3541.514372
"1784","marzec","czwartek",8,3585.462806
"1785","marzec","czwartek",9,3042.186858
"1786","marzec","czwartek",10,2908.255594
"1787","marzec","czwartek",11,2730.012555
"1788","marzec","czwartek",12,2635.239556
"1789","marzec","czwartek",13,2618.525041
"1790","marzec","czwartek",14,2657.972114
"1791","marzec","czwartek",15,2860.273431
"1792","marzec","czwartek",16,2866.369926
"1793","marzec","czwartek",17,2964.978253
"1794","marzec","czwartek",18,3498.272994
"1795","marzec","czwartek",19,4784.459946
"1796","marzec","czwartek",20,6515.795238
"1797","marzec","czwartek",21,7364.474823
"1798","marzec","czwartek",22,8068.774488
"1799","marzec","czwartek",23,8554.047923
"1800","marzec","piątek",0,8703.719157
"1801","marzec","piątek",1,8376.571492
"1802","marzec","piątek",2,7500.062419
"1803","marzec","piątek",3,6543.067326
"1804","marzec","piątek",4,6204.681765
"1805","marzec","piątek",5,5888.166141
"1806","marzec","piątek",6,5727.876954
"1807","marzec","piątek",7,5981.555965
"1808","marzec","piątek",8,6006.314509
"1809","marzec","piątek",9,5544.694916
"1810","marzec","piątek",10,4818.186339
"1811","marzec","piątek",11,4233.666316
"1812","marzec","piątek",12,3977.798353
"1813","marzec","piątek",13,3873.996503
"1814","marzec","piątek",14,3814.547521
"1815","marzec","piątek",15,4163.67787
"1816","marzec","piątek",16,4260.451015
"1817","marzec","piątek",17,4497.21395
"1818","marzec","piątek",18,4337.040044
"1819","marzec","piątek",19,4600.431749
"1820","marzec","piątek",20,4484.397231
"1821","marzec","piątek",21,4017.601429
"1822","marzec","piątek",22,3250.724078
"1823","marzec","piątek",23,2625.971359
"1824","marzec","sobota",0,2309.423144
"1825","marzec","sobota",1,2029.058283
"1826","marzec","sobota",2,1938.961664
"1827","marzec","sobota",3,1964.74913
"1828","marzec","sobota",4,1990.254297
"1829","marzec","sobota",5,2053.724992
"1830","marzec","sobota",6,2150.060266
"1831","marzec","sobota",7,2231.765452
"1832","marzec","sobota",8,2208.084036
"1833","marzec","sobota",9,2267.714288
"1834","marzec","sobota",10,2249.548143
"1835","marzec","sobota",11,2279.110108
"1836","marzec","sobota",12,2151.521528
"1837","marzec","sobota",13,2026.63648
"1838","marzec","sobota",14,1750.604216
"1839","marzec","sobota",15,1861.252855
"1840","marzec","sobota",16,1834.638915
"1841","marzec","sobota",17,1978.586494
"1842","marzec","sobota",18,1793.993584
"1843","marzec","sobota",19,1643.795946
"1844","marzec","sobota",20,1526.871712
"1845","marzec","sobota",21,1421.09039
"1846","marzec","sobota",22,1180.320582
"1847","marzec","sobota",23,1155.039016
"1848","marzec","niedziela",0,1098.56974
"1849","marzec","niedziela",1,1058.730542
"1850","marzec","niedziela",2,1000.449395
"1851","marzec","niedziela",3,998.835151
"1852","marzec","niedziela",4,1008.135124
"1853","marzec","niedziela",5,1033.892334
"1854","marzec","niedziela",6,1055.868216
"1855","marzec","niedziela",7,1129.030211
"1856","marzec","niedziela",8,1198.963818
"1857","marzec","niedziela",9,1311.459851
"1858","marzec","niedziela",10,1307.876246
"1859","marzec","niedziela",11,1306.313687
"1860","marzec","niedziela",12,1302.026094
"1861","marzec","niedziela",13,1319.776964
"1862","marzec","niedziela",14,1385.531939
"1863","marzec","niedziela",15,1375.109586
"1864","marzec","niedziela",16,1437.220021
"1865","marzec","niedziela",17,1600.785469
"1866","marzec","niedziela",18,2039.677498
"1867","marzec","niedziela",19,2979.183556
"1868","marzec","niedziela",20,3913.990473
"1869","marzec","niedziela",21,4046.808853
"1870","marzec","niedziela",22,3977.703405
"1871","marzec","niedziela",23,3825.404609
"1872","marzec","poniedziałek",0,3184.110277
"1873","marzec","poniedziałek",1,2844.443139
"1874","marzec","poniedziałek",2,2595.044007
"1875","marzec","poniedziałek",3,2197.770851
"1876","marzec","poniedziałek",4,2031.420056
"1877","marzec","poniedziałek",5,2051.357755
"1878","marzec","poniedziałek",6,2061.909942
"1879","marzec","poniedziałek",7,2250.141367
"1880","marzec","poniedziałek",8,2284.164198
"1881","marzec","poniedziałek",9,2187.931923
"1882","marzec","poniedziałek",10,2174.912075
"1883","marzec","poniedziałek",11,2049.469332
"1884","marzec","poniedziałek",12,1998.904511
"1885","marzec","poniedziałek",13,1868.841305
"1886","marzec","poniedziałek",14,1884.650799
"1887","marzec","poniedziałek",15,2045.38231
"1888","marzec","poniedziałek",16,2249.58235
"1889","marzec","poniedziałek",17,2596.731027
"1890","marzec","poniedziałek",18,3378.269656
"1891","marzec","poniedziałek",19,4451.229494
"1892","marzec","poniedziałek",20,5404.515734
"1893","marzec","poniedziałek",21,5431.864356
"1894","marzec","poniedziałek",22,4783.727629
"1895","marzec","poniedziałek",23,4361.395689
"1896","marzec","wtorek",0,4043.677774
"1897","marzec","wtorek",1,3740.268266
"1898","marzec","wtorek",2,3477.19864
"1899","marzec","wtorek",3,3168.625174
"1900","marzec","wtorek",4,2975.908677
"1901","marzec","wtorek",5,2901.625167
"1902","marzec","wtorek",6,2826.907535
"1903","marzec","wtorek",7,3056.623715
"1904","marzec","wtorek",8,3157.665076
"1905","marzec","wtorek",9,2879.598667
"1906","marzec","wtorek",10,2455.015387
"1907","marzec","wtorek",11,2273.592936
"1908","marzec","wtorek",12,2248.858898
"1909","marzec","wtorek",13,2222.780711
"1910","marzec","wtorek",14,2199.060846
"1911","marzec","wtorek",15,2263.552998
"1912","marzec","wtorek",16,2380.929493
"1913","marzec","wtorek",17,2669.690047
"1914","marzec","wtorek",18,3595.102644
"1915","marzec","wtorek",19,5596.491585
"1916","marzec","wtorek",20,7163.902096
"1917","marzec","wtorek",21,7909.323984
"1918","marzec","wtorek",22,8139.343382
"1919","marzec","wtorek",23,7386.185265
"1920","marzec","środa",0,7139.545033
"1921","marzec","środa",1,6422.09435
"1922","marzec","środa",2,5651.139148
"1923","marzec","środa",3,4853.483559
"1924","marzec","środa",4,4254.750145
"1925","marzec","środa",5,4006.001249
"1926","marzec","środa",6,3905.76994
"1927","marzec","środa",7,3732.889966
"1928","marzec","środa",8,3947.022233
"1929","marzec","środa",9,3926.918453
"1930","marzec","środa",10,3365.471347
"1931","marzec","środa",11,2572.604781
"1932","marzec","środa",12,2352.212104
"1933","marzec","środa",13,2208.730188
"1934","marzec","środa",14,1991.958712
"1935","marzec","środa",15,2048.884995
"1936","marzec","środa",16,2002.416913
"1937","marzec","środa",17,2227.864958
"1938","marzec","środa",18,2718.842196
"1939","marzec","środa",19,3850.432589
"1940","marzec","środa",20,5517.429655
"1941","marzec","środa",21,6839.229269
"1942","marzec","środa",22,6754.546613
"1943","marzec","środa",23,6333.727195
"1944","marzec","czwartek",0,5791.765212
"1945","marzec","czwartek",1,5115.568896
"1946","marzec","czwartek",2,4855.588095
"1947","marzec","czwartek",3,4576.062172
"1948","marzec","czwartek",4,3996.488783
"1949","marzec","czwartek",5,3664.396293
"1950","marzec","czwartek",6,3681.024582
"1951","marzec","czwartek",7,3984.667045
"1952","marzec","czwartek",8,4359.412854
"1953","marzec","czwartek",9,4052.257333
"1954","marzec","czwartek",10,3337.942421
"1955","marzec","czwartek",11,2817.963859
"1956","marzec","czwartek",12,2760.36313
"1957","marzec","czwartek",13,2636.254191
"1958","marzec","czwartek",14,2869.723934
"1959","marzec","czwartek",15,3144.043585
"1960","marzec","czwartek",16,3334.771451
"1961","marzec","czwartek",17,3714.268618
"1962","marzec","czwartek",18,4378.065833
"1963","marzec","czwartek",19,5026.654831
"1964","marzec","czwartek",20,5755.600547
"1965","marzec","czwartek",21,5929.673685
"1966","marzec","czwartek",22,5859.46825
"1967","marzec","czwartek",23,5645.039478
"1968","marzec","piątek",0,5408.383249
"1969","marzec","piątek",1,4991.036341
"1970","marzec","piątek",2,4800.980192
"1971","marzec","piątek",3,4370.476872
"1972","marzec","piątek",4,4253.481661
"1973","marzec","piątek",5,4310.371574
"1974","marzec","piątek",6,4311.997974
"1975","marzec","piątek",7,4691.597121
"1976","marzec","piątek",8,4701.644048
"1977","marzec","piątek",9,4317.255647
"1978","marzec","piątek",10,3822.029095
"1979","marzec","piątek",11,3380.608955
"1980","marzec","piątek",12,3231.081666
"1981","marzec","piątek",13,3102.686336
"1982","marzec","piątek",14,2871.791589
"1983","marzec","piątek",15,2673.614851
"1984","marzec","piątek",16,2754.947233
"1985","marzec","piątek",17,2829.372058
"1986","marzec","piątek",18,3441.474901
"1987","marzec","piątek",19,5866.288172
"1988","marzec","piątek",20,8732.917685
"1989","marzec","piątek",21,10621.976109
"1990","marzec","piątek",22,11253.336538
"1991","marzec","piątek",23,11873.915581
"1992","marzec","sobota",0,12192.290175
"1993","marzec","sobota",1,11006.274785
"1994","marzec","sobota",2,9816.568796
"1995","marzec","sobota",3,8738.302068
"1996","marzec","sobota",4,8356.081179
"1997","marzec","sobota",5,7597.348822
"1998","marzec","sobota",6,7134.757608
"1999","marzec","sobota",7,6990.587604
"2000","marzec","sobota",8,6892.690755
"2001","marzec","sobota",9,5964.080822
"2002","marzec","sobota",10,4881.81581
"2003","marzec","sobota",11,3731.694144
"2004","marzec","sobota",12,3067.925485
"2005","marzec","sobota",13,2781.238115
"2006","marzec","sobota",14,2392.519168
"2007","marzec","sobota",15,2294.374122
"2008","marzec","sobota",16,2362.564065
"2009","marzec","sobota",17,2372.224731
"2010","marzec","sobota",18,2504.343147
"2011","marzec","sobota",19,3020.827513
"2012","marzec","sobota",20,3522.985876
"2013","marzec","sobota",21,3888.030979
"2014","marzec","sobota",22,3426.694441
"2015","marzec","sobota",23,3153.682514
"2016","marzec","niedziela",0,2850.534325
"2017","marzec","niedziela",1,2639.861032
"2018","marzec","niedziela",2,2112.90206
"2019","marzec","niedziela",3,2391.793743
"2020","marzec","niedziela",4,2388.729006
"2021","marzec","niedziela",5,2384.837999
"2022","marzec","niedziela",6,2606.238182
"2023","marzec","niedziela",7,2795.850702
"2024","marzec","niedziela",8,2659.219407
"2025","marzec","niedziela",9,2296.851513
"2026","marzec","niedziela",10,1815.971675
"2027","marzec","niedziela",11,1637.314415
"2028","marzec","niedziela",12,1494.938403
"2029","marzec","niedziela",13,1452.01822
"2030","marzec","niedziela",14,1461.301986
"2031","marzec","niedziela",15,1399.867628
"2032","marzec","niedziela",16,1376.724412
"2033","marzec","niedziela",17,1489.970824
"2034","marzec","niedziela",18,1969.431356
"2035","marzec","niedziela",19,3486.665266
"2036","marzec","niedziela",20,6327.3164
"2037","marzec","niedziela",21,7796.766819
"2038","marzec","niedziela",22,7667.744612
"2039","marzec","niedziela",23,7397.835385
"2040","marzec","poniedziałek",0,7023.975446
"2041","marzec","poniedziałek",1,6455.165811
"2042","marzec","poniedziałek",2,5969.825734
"2043","marzec","poniedziałek",3,5322.002341
"2044","marzec","poniedziałek",4,4884.180864
"2045","marzec","poniedziałek",5,5161.182667
"2046","marzec","poniedziałek",6,5683.093116
"2047","marzec","poniedziałek",7,6317.174866
"2048","marzec","poniedziałek",8,6040.663983
"2049","marzec","poniedziałek",9,4938.167524
"2050","marzec","poniedziałek",10,3987.75632
"2051","marzec","poniedziałek",11,3344.882275
"2052","marzec","poniedziałek",12,3057.992887
"2053","marzec","poniedziałek",13,3068.105503
"2054","marzec","poniedziałek",14,2808.447496
"2055","marzec","poniedziałek",15,2734.708021
"2056","marzec","poniedziałek",16,2834.205069
"2057","marzec","poniedziałek",17,2973.505381
"2058","marzec","poniedziałek",18,3530.376744
"2059","marzec","poniedziałek",19,5357.036311
"2060","marzec","poniedziałek",20,7267.689511
"2061","marzec","poniedziałek",21,7849.878919
"2062","marzec","poniedziałek",22,7582.860943
"2063","marzec","poniedziałek",23,7165.641946
"2064","marzec","wtorek",0,6448.441878
"2065","marzec","wtorek",1,5814.881461
"2066","marzec","wtorek",2,5268.514546
"2067","marzec","wtorek",3,4959.030959
"2068","marzec","wtorek",4,4972.8236
"2069","marzec","wtorek",5,5272.507015
"2070","marzec","wtorek",6,6268.391817
"2071","marzec","wtorek",7,7069.023603
"2072","marzec","wtorek",8,6757.96041
"2073","marzec","wtorek",9,5436.343738
"2074","marzec","wtorek",10,4066.826543
"2075","marzec","wtorek",11,3623.211157
"2076","marzec","wtorek",12,3360.861626
"2077","marzec","wtorek",13,3249.550448
"2078","marzec","wtorek",14,3074.879415
"2079","marzec","wtorek",15,3201.009034
"2080","marzec","wtorek",16,3075.469834
"2081","marzec","wtorek",17,3225.31904
"2082","marzec","wtorek",18,4075.085821
"2083","marzec","wtorek",19,6609.430104
"2084","marzec","wtorek",20,9095.798086
"2085","marzec","wtorek",21,10266.262026
"2086","marzec","wtorek",22,10654.564129
