Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Min;Maks;Liczba ważnych pom.;Kompletność/rok;Lato/Zima
2017;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;Ni(PM10);24g;1,5;0,8;2,8;360;98,6;1,0
2017;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmNiTraugutt;Ni(PM10);24g;1,4;0,2;2,5;360;98,6;1,0
2017;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmPuszczaBor;Ni(PM10);24g;0,3;0,0;1,0;355;97,3;1,0
2017;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznChwial;Ni(PM10);24g;0,9;0,5;2,3;165;45,2;1,0
2017;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;Ni(PM10);24g;6,1;0,5;25,8;210;57,5;0,7
2017;wielkopolskie;PL3003;strefa wielkopolska;WpNoTomSzpit;Ni(PM10);24g;1,0;0,5;2,8;223;61,1;0,9
2017;wielkopolskie;PL3003;strefa wielkopolska;WpOstWieWyso;Ni(PM10);24g;2,2;1,1;4,0;190;52,1;0,6
2017;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;Ni(PM10);24g;1,0;0,0;5,4;211;57,8;0,7
2017;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;Ni(PM10);24g;1,6;0,5;4,8;182;49,9;1,0
2017;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszSpasow;Ni(PM10);24g;1,3;0,5;3,0;178;48,8;1,1
2017;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczec1Maj;Ni(PM10);24g;1,1;0,5;2,8;180;49,3;1,1
2017;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;Ni(PM10);24g;1,4;0,5;3,8;172;47,1;1,1
