Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Min;Maks;Liczba ważnych pom.;Kompletność/rok;Lato/Zima
2017;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;Pb(PM10);24g;0,020;0,004;0,080;365;100,0;1,0
2017;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;Pb(PM10);24g;0,006;0,001;0,019;355;97,3;1,1
2017;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;Pb(PM10);24g;0,008;0,001;0,024;360;98,6;1,0
2017;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmGlitajn;Pb(PM10);24g;0,013;0,002;0,121;365;100,0;1,0
2017;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmNiTraugutt;Pb(PM10);24g;0,007;0,002;0,023;360;98,6;1,0
2017;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmPuszczaBor;Pb(PM10);24g;0,003;0,000;0,010;355;97,3;1,0
2017;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznChwial;Pb(PM10);24g;0,010;0,001;0,039;300;82,2;1,6
2017;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;Pb(PM10);24g;0,017;0,004;0,055;364;99,7;1,0
2017;wielkopolskie;PL3003;strefa wielkopolska;WpGniePaczko;Pb(PM10);24g;0,014;0,001;0,057;287;78,6;0,6
2017;wielkopolskie;PL3003;strefa wielkopolska;WpOstWieWyso;Pb(PM10);24g;0,013;0,004;0,027;305;83,6;0,8
2017;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;Pb(PM10);24g;0,009;0,002;0,031;364;99,7;1,0
2017;wielkopolskie;PL3003;strefa wielkopolska;WpTarPodZach;Pb(PM10);24g;0,016;0,002;0,070;360;98,6;1,0
2017;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;Pb(PM10);24g;0,006;0,001;0,036;182;49,9;1,0
2017;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszSpasow;Pb(PM10);24g;0,005;0,001;0,023;178;48,8;1,1
2017;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczec1Maj;Pb(PM10);24g;0,008;0,001;0,035;180;49,3;1,1
2017;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;Pb(PM10);24g;0,007;0,001;0,029;179;49,0;1,0
