Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Min;Maks;Liczba pomiarów;Kompletność ;Liczba Lato/Zima
2011;dolnośląskie;PL0204;strefa dolnośląska;DsKlodzSzkol;NOx;1g;31,34;3,00;534,00;8231;94,0;0,9
2011;dolnośląskie;PL0204;strefa dolnośląska;DsKromolin;NOx;1g;7,37;0,00;69,00;8666;98,9;1,0
2011;dolnośląskie;PL0204;strefa dolnośląska;DsOlawZolnAK;NOx;1g;28,41;2,00;431,00;7235;82,6;0,9
2011;dolnośląskie;PL0204;strefa dolnośląska;DsOsieczow21;NOx;1g;9,45;0,00;92,00;8337;95,2;1,0
2011;dolnośląskie;PL0204;strefa dolnośląska;DsRadomierz;NOx;1g;16,56;1,00;150,00;8034;91,7;1,2
2011;dolnośląskie;PL0204;strefa dolnośląska;DsSobczyce;NOx;1g;8,89;0,00;170,00;8655;98,8;1,0
2011;dolnośląskie;PL0204;strefa dolnośląska;DsStrzMob;NOx;1g;22,14;1,00;352,00;6894;78,7;1,1
2011;dolnośląskie;PL0204;strefa dolnośląska;DsWitka;NOx;1g;12,28;1,00;121,00;8745;99,8;1,0
2011;dolnośląskie;PL0204;strefa dolnośląska;DsWyszkow;NOx;1g;6,75;0,00;76,00;8182;93,4;1,0
2011;dolnośląskie;PL0204;strefa dolnośląska;DsZabkPowWar;NOx;1g;21,30;1,00;340,00;7927;90,5;0,9
2011;dolnośląskie;PL0204;strefa dolnośląska;DsZgorBohGet;NOx;1g;24,97;1,00;403,00;7753;88,5;0,9
2011;dolnośląskie;PL0204;strefa dolnośląska;DsZgorzOrz;NOx;1g;11,73;0,00;324,00;7948;90,7;0,8
2011;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;NOx;1g;83,89;0,10;832,70;3629;41,4;0,7
2011;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;NOx;1g;29,84;1,70;318,50;3874;44,2;0,8
2011;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruKaszow;NOx;1g;46,01;1,80;829,40;7820;89,3;1,0
2011;kujawsko-pomorskie;PL0403;miasto Włocławek;KpWloclOkrze;NOx;1g;121,52;2,10;1372,50;7738;88,3;1,2
2011;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;NOx;1g;14,26;2,20;91,60;2833;32,3;25,0
2011;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpSwiecPrzechowo;NOx;1g;20,71;0,00;212,60;8443;96,4;1,0
2011;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;NOx;1g;6,95;0,60;36,40;3011;34,4;0,2
2011;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;NOx;1g;38,98;1,40;1677,30;8137;92,9;1,1
2011;lubelskie;PL0602;strefa lubelska;LbBiaSlupRPN;NOx;1g;8,82;0,00;62,60;6803;77,7;1,3
2011;lubelskie;PL0602;strefa lubelska;LbPulawyLubelska;NOx;1g;32,79;0,70;927,80;5293;60,4;1,1
2011;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;NOx;1g;21,07;0,50;338,30;8755;99,9;1,0
2011;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;NOx;1g;26,88;2,00;600,00;8204;93,7;1,1
2011;lubuskie;PL0803;strefa lubuska;LuSmolBytnic;NOx;1g;5,10;0,00;54,00;7453;85,1;1,0
2011;lubuskie;PL0803;strefa lubuska;LuSulecDudka;NOx;1g;16,90;0,00;287,00;7753;88,5;1,2
2011;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzCzerni;NOx;1g;26,28;1,70;639,10;8641;98,6;1,0
2011;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWIOSARubinst;NOx;1g;31,45;4,50;309,30;5037;57,5;1,4
2011;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzZachod;NOx;1g;62,31;3,60;1065,10;8584;98,0;1,0
2011;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKonsta;NOx;1g;32,95;1,90;552,30;8607;98,3;1,0
2011;łódzkie;PL1001;Aglomeracja Łódzka;LdZgieMielcz;NOx;1g;29,05;1,90;394,00;8707;99,4;1,0
2011;łódzkie;PL1002;strefa łódzka;LdGajewUjWod;NOx;1g;16,65;1,20;138,70;7645;87,3;1,0
2011;łódzkie;PL1002;strefa łódzka;LdParzniUjWo;NOx;1g;16,71;1,30;244,70;7810;89,2;1,1
2011;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;NOx;1g;36,71;2,70;1288,40;8607;98,3;1,0
2011;łódzkie;PL1002;strefa łódzka;LdRadomsSoko;NOx;1g;26,92;2,60;834,20;7778;88,8;0,8
2011;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;NOx;1g;251,01;19,00;1623,00;8666;98,9;1,0
2011;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;NOx;1g;87,98;4,00;953,00;8518;97,2;1,0
2011;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;NOx;1g;66,81;5,00;851,00;8218;93,8;1,0
2011;małopolskie;PL1202;miasto Tarnów;MpTarBitStud;NOx;1g;37,67;2,00;613,00;8558;97,7;1,0
2011;małopolskie;PL1203;strefa małopolska;MpNoSaczNadb;NOx;1g;54,23;2,00;545,00;7876;89,9;1,0
2011;małopolskie;PL1203;strefa małopolska;MpOlkuFrNull;NOx;1g;42,03;4,00;527,00;8571;97,8;1,0
2011;małopolskie;PL1203;strefa małopolska;MpSkawOsOgro;NOx;1g;49,17;2,00;607,00;8581;98,0;1,0
2011;małopolskie;PL1203;strefa małopolska;MpSuchaBWIOSHand1512;NOx;1g;50,36;2,00;577,00;1968;22,5;0,0
2011;małopolskie;PL1203;strefa małopolska;MpSzarowWIOS1908;NOx;1g;24,94;1,00;332,00;8348;95,3;1,1
2011;małopolskie;PL1203;strefa małopolska;MpSzymbaGorl;NOx;1g;9,45;1,00;68,00;8508;97,1;1,0
2011;małopolskie;PL1203;strefa małopolska;MpTrzebOsZWM;NOx;1g;25,53;1,00;493,00;8676;99,0;1,0
2011;małopolskie;PL1203;strefa małopolska;MpZakopaSien;NOx;1g;32,75;3,00;439,00;8041;91,8;0,9
2011;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;NOx;1g;143,18;6,50;1022,70;8720;99,5;1,0
2011;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;NOx;1g;47,95;0,30;721,90;8202;93,6;1,0
2011;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarszKrucza;NOx;1g;39,12;0,40;946,50;8149;93,0;1,1
2011;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarWokalna;NOx;1g;31,12;0,50;829,10;8726;99,6;1,0
2011;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;NOx;1g;15,95;0,80;303,70;8547;97,6;1,0
2011;mazowieckie;PL1402;miasto Płock;MzPlocMiReja;NOx;1g;20,52;0,30;537,10;7731;88,3;0,8
2011;mazowieckie;PL1403;miasto Radom;MzRadTochter;NOx;1g;30,70;1,60;590,20;8631;98,5;1,0
2011;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;NOx;1g;12,82;0,90;125,70;8449;96,4;1,0
2011;mazowieckie;PL1404;strefa mazowiecka;MzGranicaKPN;NOx;1g;10,39;0,40;98,90;8451;96,5;1,0
2011;mazowieckie;PL1404;strefa mazowiecka;MzLegZegrzyn;NOx;1g;27,07;1,70;374,00;8717;99,5;1,0
2011;mazowieckie;PL1404;strefa mazowiecka;MzPiasPulask;NOx;1g;34,17;0,80;826,40;8690;99,2;1,0
2011;mazowieckie;PL1404;strefa mazowiecka;MzZyraRoosev;NOx;1g;24,78;1,50;463,60;8722;99,6;1,0
2011;opolskie;PL1601;miasto Opole;OpOpoleMinor;NOx;1g;33,56;3,00;530,00;7513;85,8;1,2
2011;opolskie;PL1602;strefa opolska;OpKKozBSmial;NOx;1g;24,95;0,00;426,00;6561;74,9;1,3
2011;opolskie;PL1602;strefa opolska;OpZdziePiast;NOx;1g;28,04;2,00;258,00;5587;63,8;0,4
2011;podkarpackie;PL1801;miasto Rzeszów;PkRzeszWIOSSzop;NOx;1g;29,09;0,00;329,00;4879;55,7;0,9
2011;podkarpackie;PL1802;strefa podkarpacka;PkJasloWIOSFlor;NOx;1g;22,36;1,45;244,67;7855;89,7;1,0
2011;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;NOx;1g;65,11;1,46;317,94;5596;63,9;0,6
2011;podkarpackie;PL1802;strefa podkarpacka;PkPrzemWIOSPDom;NOx;1g;18,03;3,27;187,93;4691;53,6;1,5
2011;podlaskie;PL2001;Aglomeracja Białostocka;PdBialPulPie;NOx;1g;13,52;0,00;162,70;7373;84,2;0,7
2011;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;NOx;1g;21,11;0,00;477,00;8506;97,1;1,0
2011;podlaskie;PL2002;strefa podlaska;PdBorsukowiz;NOx;1g;2,29;0,00;17,40;2913;33,3;1,0
2011;podlaskie;PL2002;strefa podlaska;PdLomSikorsk;NOx;1g;23,93;0,00;562,50;8193;93,5;0,9
2011;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaKacze02;NOx;1g;23,53;3,70;466,80;8045;91,8;1,2
2011;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;NOx;1g;31,43;3,60;662,30;8470;96,7;1,0
2011;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;NOx;1g;22,47;4,40;459,60;7977;91,1;1,0
2011;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;NOx;1g;43,83;4,00;756,90;8622;98,4;1,0
2011;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;NOx;1g;27,99;3,90;599,20;7971;91,0;1,1
2011;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;NOx;1g;19,64;1,70;289,10;8346;95,3;1,0
2011;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdySzaf09N;NOx;1g;34,57;4,40;857,20;8627;98,5;1,0
2011;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyWendy10;NOx;1g;39,01;4,40;869,60;8223;93,9;1,0
2011;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;NOx;1g;18,81;3,80;243,60;8371;95,6;1,0
2011;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;NOx;1g;13,83;1,00;173,00;2869;32,8;1,3
2011;pomorskie;PL2202;strefa pomorska;PmTczeTarg07;NOx;1g;23,16;3,50;317,20;1613;18,4;0,0
2011;śląskie;PL2401;Aglomeracja Górnośląska;SlDabro1000L;NOx;1g;55,96;4,00;944,00;8075;92,2;1,0
2011;śląskie;PL2401;Aglomeracja Górnośląska;SlGliwicMewy;NOx;1g;44,92;0,00;927,00;8053;91,9;1,0
2011;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;NOx;1g;61,85;3,00;970,00;8189;93,5;1,0
2011;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoPlebA4;NOx;1g;206,61;8,00;1388,00;7638;87,2;1,1
2011;śląskie;PL2401;Aglomeracja Górnośląska;SlTychyTolst;NOx;1g;47,61;4,00;847,00;8257;94,3;1,0
2011;śląskie;PL2401;Aglomeracja Górnośląska;SlZabSkloCur;NOx;1g;45,96;4,00;1230,00;8143;93,0;1,0
2011;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;NOx;1g;31,79;2,00;609,00;7722;88,2;1,0
2011;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;NOx;1g;31,45;1,00;605,00;8190;93,5;1,0
2011;śląskie;PL2404;miasto Częstochowa;SlCzestoArmK;NOx;1g;114,45;8,00;955,00;7764;88,6;1,2
2011;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;NOx;1g;40,08;5,00;728,00;5965;68,1;0,5
2011;śląskie;PL2405;strefa śląska;SlCiesMickie;NOx;1g;20,83;1,00;248,00;8302;94,8;1,0
2011;śląskie;PL2405;strefa śląska;SlWodzGalczy;NOx;1g;33,56;2,00;404,00;7603;86,8;1,2
2011;śląskie;PL2405;strefa śląska;SlZlotPotLes;NOx;1g;14,01;0,00;88,00;6613;75,5;0,9
2011;śląskie;PL2405;strefa śląska;SlZywieSlowa;NOx;1g;44,46;2,00;535,00;6847;78,2;1,3
2011;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;NOx;1g;40,24;1,00;685,50;7249;82,8;1,4
2011;świętokrzyskie;PL2602;strefa świętokrzyska;SkNowiParkow;NOx;1g;26,36;4,20;259,50;8444;96,4;1,0
2011;świętokrzyskie;PL2602;strefa świętokrzyska;SkSwietKrzyz;NOx;1g;13,40;0,00;100,00;3231;36,9;0,5
2011;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;NOx;1g;21,63;0,00;409,30;8042;91,8;1,1
2011;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;NOx;1g;19,29;0,00;498,90;7217;82,4;0,9
2011;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmGoldJacwie;NOx;1g;11,34;0,00;144,10;7010;80,0;0,7
2011;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmMragParkow;NOx;1g;11,73;0,20;242,40;2301;26,3;0,0
2011;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmOstrChrobr;NOx;1g;24,75;0,00;617,10;7542;86,1;0,8
2011;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznDabrow;NOx;1g;48,19;0,60;1095,70;8458;96,6;1,0
2011;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznPolank;NOx;1g;35,92;0,00;672,10;8605;98,2;1,0
2011;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;NOx;1g;22,51;1,80;570,70;8626;98,5;1,0
2011;wielkopolskie;PL3003;strefa wielkopolska;WpBoroDrapal;NOx;1g;17,45;0,40;310,20;8655;98,8;1,0
2011;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;NOx;1g;21,12;1,60;213,00;5351;61,1;0,2
2011;wielkopolskie;PL3003;strefa wielkopolska;WpPiaskiKrzy;NOx;1g;14,65;0,00;135,10;8278;94,5;1,0
2011;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;NOx;1g;24,15;0,00;473,00;6349;72,5;1,0
2011;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;NOx;1g;24,18;0,00;498,00;7732;88,3;1,1
2011;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczecinDO;NOx;1g;66,17;0,00;595,00;5922;67,6;1,4
2011;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczLacz04;NOx;1g;12,70;0,00;139,00;8602;98,2;1,0
2011;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczPils02;NOx;1g;50,23;0,00;523,00;8560;97,7;1,0
2011;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszArKraj;NOx;1g;31,78;1,00;490,00;7886;90,0;1,0
2011;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpGryfMarwiceDO;NOx;1g;9,66;1,00;103,00;7146;81,6;1,0
2011;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczecPrze;NOx;1g;26,22;0,00;458,00;8692;99,2;1,0
2011;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;NOx;1g;11,02;0,00;88,00;8368;95,5;1,0
2012;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocAlWisn;NOx;1g;158,50;10,00;1405,00;6684;76,1;1,0
2012;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocWybCon;NOx;1g;37,22;2,00;458,00;7816;89,0;1,1
2012;dolnośląskie;PL0202;miasto Legnica;DsLegPoraz;NOx;1g;21,69;2,00;219,00;8034;91,5;1,0
2012;dolnośląskie;PL0203;miasto Wałbrzych;DsWalbrzWyso;NOx;1g;23,45;2,00;587,00;4774;54,3;1,1
2012;dolnośląskie;PL0204;strefa dolnośląska;DsBogChop;NOx;1g;12,48;0,00;94,00;8515;96,9;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsCzerStraza;NOx;1g;6,37;0,00;62,00;8518;97,0;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsDzialoszyn;NOx;1g;17,77;0,00;137,00;8194;93,3;0,9
2012;dolnośląskie;PL0204;strefa dolnośląska;DsDziePilsud;NOx;1g;26,18;0,00;456,00;7374;83,9;0,8
2012;dolnośląskie;PL0204;strefa dolnośląska;DsGlogSikor;NOx;1g;17,43;0,00;205,00;8749;99,6;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsJasnaSport;NOx;1g;8,14;0,00;60,00;8707;99,1;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsJgCiepA;NOx;1g;26,23;0,00;330,00;6931;78,9;0,7
2012;dolnośląskie;PL0204;strefa dolnośląska;DsKlodzSzkol;NOx;1g;28,83;4,00;457,00;8329;94,8;0,9
2012;dolnośląskie;PL0204;strefa dolnośląska;DsKromolin;NOx;1g;8,66;0,00;74,00;8675;98,8;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsLubinMob;NOx;1g;47,34;1,00;676,00;7282;82,9;1,3
2012;dolnośląskie;PL0204;strefa dolnośląska;DsOlawZolnAK;NOx;1g;26,25;2,00;440,00;6343;72,2;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsOsieczow21;NOx;1g;8,39;0,00;89,00;7431;84,6;1,2
2012;dolnośląskie;PL0204;strefa dolnośląska;DsRadomierz;NOx;1g;12,72;1,00;65,00;8398;95,6;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsSobczyce;NOx;1g;8,23;0,00;104,00;7992;91,0;1,2
2012;dolnośląskie;PL0204;strefa dolnośląska;DsWitka;NOx;1g;11,67;0,00;66,00;8074;91,9;1,2
2012;dolnośląskie;PL0204;strefa dolnośląska;DsWyszkow;NOx;1g;5,59;0,00;54,00;8463;96,3;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsZabkPowWar;NOx;1g;19,59;0,00;255,00;7503;85,4;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsZgorzOrz;NOx;1g;10,88;0,00;107,00;8483;96,6;1,0
2012;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydgChemEC;NOx;1g;18,17;0,30;223,10;8724;99,3;1,0
2012;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;NOx;1g;77,04;5,80;476,80;4715;53,7;1,6
2012;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;NOx;1g;20,81;0,60;217,60;6256;71,2;1,7
2012;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruKaszow;NOx;1g;40,19;0,40;432,80;5045;57,4;1,3
2012;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruWSikor;NOx;1g;26,99;0,90;508,20;7252;82,6;1,5
2012;kujawsko-pomorskie;PL0403;miasto Włocławek;KpWloclOkrze;NOx;1g;144,03;6,10;1625,70;8674;98,7;1,0
2012;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpCiechTezni;NOx;1g;15,50;1,30;323,20;8048;91,6;0,9
2012;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;NOx;1g;71,73;0,80;740,70;6807;77,5;1,7
2012;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowSolank;NOx;1g;15,81;0,60;283,40;6506;74,1;1,6
2012;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;NOx;1g;13,94;0,60;161,00;8576;97,6;1,0
2012;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpSwiecPrzechowo;NOx;1g;14,43;0,20;176,80;7575;86,2;1,1
2012;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpWiktorowoG;NOx;1g;10,23;0,50;56,00;2916;33,2;0,7
2012;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;NOx;1g;5,22;0,10;39,80;7947;90,5;1,1
2012;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;NOx;1g;38,14;0,60;1036,70;8622;98,2;1,0
2012;lubelskie;PL0602;strefa lubelska;LbBiaSlupRPN;NOx;1g;15,04;1,20;126,70;7921;90,2;0,9
2012;lubelskie;PL0602;strefa lubelska;LbPulawyLubelska;NOx;1g;27,48;1,70;446,70;6353;72,3;1,3
2012;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;NOx;1g;21,90;1,10;247,70;8588;97,8;1,0
2012;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;NOx;1g;29,93;0,00;467,00;8049;91,6;1,0
2012;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;NOx;1g;22,87;0,00;539,00;8107;92,3;1,1
2012;lubuskie;PL0803;strefa lubuska;LuSmolBytnic;NOx;1g;5,72;0,00;57,00;8347;95,0;1,0
2012;lubuskie;PL0803;strefa lubuska;LuSulecDudka;NOx;1g;15,18;0,00;468,00;7588;86,4;0,8
2012;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;NOx;1g;6,95;0,00;107,00;2548;29,0;1,9
2012;lubuskie;PL0803;strefa lubuska;LuZarySzyman;NOx;1g;33,31;1,00;624,00;2205;25,1;0,0
2012;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzCzerni;NOx;1g;24,70;1,30;560,10;8531;97,1;1,0
2012;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzGdansk;NOx;1g;39,04;2,40;521,40;8156;92,9;1,0
2012;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzZachod;NOx;1g;61,05;4,30;814,10;8495;96,7;0,9
2012;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKonsta;NOx;1g;31,55;1,80;346,30;8479;96,5;0,9
2012;łódzkie;PL1001;Aglomeracja Łódzka;LdZgieMielcz;NOx;1g;30,81;2,70;443,00;8372;95,3;0,9
2012;łódzkie;PL1002;strefa łódzka;LdGajewUjWod;NOx;1g;14,77;0,90;149,70;8520;97,0;1,0
2012;łódzkie;PL1002;strefa łódzka;LdParzniUjWo;NOx;1g;16,41;0,80;180,60;8388;95,5;0,9
2012;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;NOx;1g;36,00;2,40;492,90;8337;94,9;1,0
2012;łódzkie;PL1002;strefa łódzka;LdRadomsSoko;NOx;1g;23,04;2,00;451,30;8474;96,5;1,0
2012;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;NOx;1g;231,45;16,00;1335,00;7646;87,0;1,0
2012;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;NOx;1g;83,59;3,00;950,00;8612;98,0;1,0
2012;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;NOx;1g;60,65;4,00;682,00;7982;90,9;1,0
2012;małopolskie;PL1202;miasto Tarnów;MpTarBitStud;NOx;1g;38,69;2,00;802,00;6604;75,2;0,7
2012;małopolskie;PL1203;strefa małopolska;MpNoSaczNadb;NOx;1g;51,00;1,00;595,00;7979;90,8;1,0
2012;małopolskie;PL1203;strefa małopolska;MpOlkuFrNull;NOx;1g;33,21;4,00;456,00;8312;94,6;1,1
2012;małopolskie;PL1203;strefa małopolska;MpSkawOsOgro;NOx;1g;36,59;2,00;589,00;8550;97,3;1,0
2012;małopolskie;PL1203;strefa małopolska;MpSuchaBWIOSHand1512;NOx;1g;38,89;1,00;270,00;7922;90,2;0,9
2012;małopolskie;PL1203;strefa małopolska;MpSzarowWIOS1908;NOx;1g;31,80;2,00;331,00;7414;84,4;1,2
2012;małopolskie;PL1203;strefa małopolska;MpSzymbaGorl;NOx;1g;8,45;1,00;78,00;8615;98,1;1,0
2012;małopolskie;PL1203;strefa małopolska;MpTrzebOsZWM;NOx;1g;22,66;1,00;298,00;7904;90,0;1,1
2012;małopolskie;PL1203;strefa małopolska;MpZakopaSien;NOx;1g;32,25;3,00;472,00;8163;92,9;1,1
2012;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;NOx;1g;144,84;5,40;929,90;8639;98,3;1,0
2012;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;NOx;1g;39,77;0,40;782,10;8552;97,4;1,0
2012;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarPuszSol;NOx;1g;26,58;0,20;606,20;7486;85,2;0,8
2012;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarszKrucza;NOx;1g;40,95;2,40;466,40;8477;96,5;1,1
2012;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarWokalna;NOx;1g;32,05;0,30;690,30;8737;99,5;1,0
2012;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;NOx;1g;14,42;0,10;294,10;8350;95,1;1,0
2012;mazowieckie;PL1402;miasto Płock;MzPlocMiReja;NOx;1g;24,08;0,30;472,00;8684;98,9;1,0
2012;mazowieckie;PL1403;miasto Radom;MzRadTochter;NOx;1g;28,92;1,00;740,70;8730;99,4;1,0
2012;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;NOx;1g;13,01;0,40;128,60;8590;97,8;1,0
2012;mazowieckie;PL1404;strefa mazowiecka;MzGranicaKPN;NOx;1g;11,04;0,20;167,30;8593;97,8;1,0
2012;mazowieckie;PL1404;strefa mazowiecka;MzLegZegrzyn;NOx;1g;23,42;0,60;383,80;8675;98,8;1,0
2012;mazowieckie;PL1404;strefa mazowiecka;MzPiasPulask;NOx;1g;26,78;1,30;431,50;8639;98,3;1,0
2012;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;NOx;1g;40,95;2,40;466,40;8477;96,5;1,1
2012;mazowieckie;PL1404;strefa mazowiecka;MzZyraRoosev;NOx;1g;21,94;1,10;340,10;8754;99,7;1,0
2012;opolskie;PL1601;miasto Opole;OpOpoleMinor;NOx;1g;29,98;1,00;487,00;7417;84,4;1,0
2012;opolskie;PL1602;strefa opolska;OpKKozBSmial;NOx;1g;25,21;1,00;261,00;3860;43,9;1,0
2012;opolskie;PL1602;strefa opolska;OpZdziePiast;NOx;1g;18,68;0,00;167,00;7048;80,2;1,5
2012;podkarpackie;PL1801;miasto Rzeszów;PkRzeszWIOSSzop;NOx;1g;25,38;0,00;296,00;6636;75,5;1,5
2012;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;NOx;1g;20,12;1,87;415,94;8214;93,5;0,9
2012;podkarpackie;PL1802;strefa podkarpacka;PkPrzemyslWIOSMick;NOx;1g;36,75;0,82;595,69;5213;59,3;1,9
2012;podlaskie;PL2001;Aglomeracja Białostocka;PdBialPulPie;NOx;1g;9,75;0,00;197,50;7463;85,0;1,3
2012;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;NOx;1g;19,36;0,00;469,40;8243;93,8;1,1
2012;podlaskie;PL2002;strefa podlaska;PdBorsukowiz;NOx;1g;3,00;0,00;44,70;7383;84,1;1,4
2012;podlaskie;PL2002;strefa podlaska;PdLomSikorsk;NOx;1g;19,87;0,00;393,30;8299;94,5;1,1
2012;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaKacze02;NOx;1g;19,40;4,30;242,76;8036;91,5;1,1
