Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Śr. zimowa;Min;Maks;L>350 (S1);25 maks. (S1);Perc. 99.7 (S1);L>125 (S24);4 maks. (S24);Perc. 99.2 (S24);Liczba pomiarów;Kompletność ;Liczba Lato/Zima
2004;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarszLazurowa;SO2;1g;7,9;11,7;0,6;131,8;0;51,9;51,9;0;27,8;27,8;7960;90,6;0,88
2004;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarTolstoj;SO2;1g;16,7;19,3;2,3;147,6;0;91,6;111,4;0;53,3;56,0;3000;34,2;0,49
2004;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarWokalna;SO2;1g;10,6;17,4;1,0;158,0;0;59,0;58,0;0;31,9;31,9;8677;98,8;1,02
2004;mazowieckie;PL1402;miasto Płock;MzPlockJasnaWSSE;SO2;24g;3,5;5,9;0,8;34,0;;;;0;27,0;27,0;360;98,4;1,01
2004;mazowieckie;PL1402;miasto Płock;MzPlockOpsis;SO2;1g;18,9;16,5;0,8;186,9;0;90,7;134,5;0;52,0;54,6;2169;24,7;0,00
2004;mazowieckie;PL1402;miasto Płock;MzPlockPiaskaWSSE;SO2;24g;6,6;11,2;0,8;54,0;;;;0;40,0;40,0;359;98,1;1,01
2004;mazowieckie;PL1402;miasto Płock;MzPlockPKN1;SO2;1g;13,2;15,9;2,4;238,6;0;158,4;158,7;0;69,3;69,3;7596;86,5;0,83
2004;mazowieckie;PL1402;miasto Płock;MzPlockPKN2;SO2;1g;9,7;10,0;0,6;265,5;0;94,9;99,0;0;41,7;41,7;7325;83,4;0,87
2004;mazowieckie;PL1402;miasto Płock;MzPlockPKN3;SO2;1g;11,2;16,0;0,1;232,4;0;93,1;94,3;0;49,7;51,2;7121;81,1;0,79
2004;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;SO2;1g;10,6;13,2;1,3;178,4;0;64,7;73,7;0;37,3;40,0;4171;47,5;0,20
2004;mazowieckie;PL1402;miasto Płock;MzPlocMiReja;SO2;1g;11,2;16,4;0,0;191,0;0;114,0;112,0;0;41,7;41,7;8521;97,0;1,03
