Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Min;Maks;Maks (S8max);Liczba pomiarów;Kompletność ;Liczba Lato/Zima
2011;śląskie;PL2404;miasto Częstochowa;SlCzestoArmK;CO;1g;0,9;0,1;8,3;6,94;7692;87,8;0,8
2011;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;CO;1g;0,4;0,1;5,9;4,63;8249;94,2;1,0
2011;śląskie;PL2405;strefa śląska;SlCiesMickie;CO;1g;0,5;0,1;4,6;3,23;8380;95,7;1,0
2011;śląskie;PL2405;strefa śląska;SlWodzGalczy;CO;1g;0,6;0,1;7,8;5,66;8362;95,5;1,0
2011;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;CO;1g;0,8;0,0;5,6;4,31;3791;43,3;0,0
2011;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,4;0,0;3,6;2,25;6554;74,8;0,8
2011;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;CO;1g;0,3;0,1;3,1;1,73;7052;80,5;1,3
2011;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmGoldJacwie;CO;1g;0,5;0,1;3,8;2,12;6723;76,7;1,1
2011;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmMragParkow;CO;1g;0,5;0,1;3,0;2,06;1968;22,5;0,0
2011;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmOstrChrobr;CO;1g;0,5;0,1;4,7;2,75;5590;63,8;0,4
2011;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznDabrow;CO;1g;0,3;0,0;4,3;3,45;8302;94,8;1,0
2011;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznPolank;CO;1g;0,4;0,0;4,0;2,68;8272;94,4;1,0
2011;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,3;0,0;2,2;1,79;7294;83,3;0,8
2011;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,1;-0,1;3,2;1,25;4410;50,3;1,1
2011;wielkopolskie;PL3003;strefa wielkopolska;WpWKP010;CO;1g;0,4;0,1;2,5;2,02;1816;20,7;1,7
2011;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczecinDO;CO;1g;0,4;0,1;3,9;2,74;5366;61,3;0,9
2011;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczLacz04;CO;1g;0,2;0,0;1,7;1,44;7516;85,8;1,0
2011;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczPils02;CO;1g;0,4;0,0;2,9;2,31;7799;89,0;1,0
2012;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocWybCon;CO;1g;0,4;0,0;3,5;2,60;6938;79,0;0,7
2012;dolnośląskie;PL0202;miasto Legnica;DsLegAlRzecz;CO;1g;0,5;0,1;5,8;4,30;8198;93,3;1,0
2012;dolnośląskie;PL0202;miasto Legnica;DsLegPoraz;CO;1g;0,4;0,2;2,8;1,89;8380;95,4;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsGlogSikor;CO;1g;0,3;0,1;2,0;1,65;8748;99,6;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsKromolin;CO;1g;0,4;0,1;1,5;1,11;8701;99,1;1,0
2012;dolnośląskie;PL0204;strefa dolnośląska;DsLubinMob;CO;1g;0,4;0,1;2,1;1,33;7154;81,4;1,4
2012;dolnośląskie;PL0204;strefa dolnośląska;DsSobczyce;CO;1g;0,3;0,1;2,0;1,37;8702;99,1;1,0
2012;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,5;0,1;5,6;4,26;8328;94,8;1,1
2012;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruKaszow;CO;1g;0,4;0,1;2,8;2,07;8324;94,8;1,0
2012;kujawsko-pomorskie;PL0403;miasto Włocławek;KpWloclOkrze;CO;1g;0,5;0,1;5,4;4,54;8440;96,1;1,0
2012;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,7;0,0;6,0;4,22;6306;71,8;1,5
2012;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,2;0,0;0,7;0,53;5225;59,5;1,7
2012;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,5;0,1;7,5;5,81;8637;98,3;1,0
2012;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,4;0,0;2,9;2,13;7943;90,4;1,0
2012;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,3;0,0;2,7;1,89;7792;88,7;1,1
2012;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,3;0,0;3,4;2,07;7521;85,6;1,1
2012;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,7;0,0;4,7;3,43;1958;22,3;0,0
2012;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzCzerni;CO;1g;0,5;0,1;3,7;2,15;8764;99,8;1,0
2012;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzGdansk;CO;1g;0,6;0,1;4,4;3,62;8278;94,2;1,0
2012;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzZachod;CO;1g;0,7;0,1;5,0;3,49;8452;96,2;0,9
2012;łódzkie;PL1001;Aglomeracja Łódzka;LdZgieMielcz;CO;1g;0,6;0,1;5,2;3,89;8651;98,5;1,0
2012;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;CO;1g;0,7;0,2;5,6;4,01;7944;90,4;1,0
2012;łódzkie;PL1002;strefa łódzka;LdRadomsSoko;CO;1g;0,6;0,1;7,8;4,95;8420;95,9;1,0
2012;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;1,0;0,1;5,2;4,52;7682;87,5;1,0
2012;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,6;0,1;4,5;3,96;8100;92,2;0,9
2012;małopolskie;PL1202;miasto Tarnów;MpTarBitStud;CO;1g;0,4;0,1;7,0;5,82;8612;98,0;1,0
2012;małopolskie;PL1203;strefa małopolska;MpOlkuFrNull;CO;1g;0,5;0,1;5,3;4,05;7867;89,6;1,0
2012;małopolskie;PL1203;strefa małopolska;MpTrzebOsZWM;CO;1g;0,4;0,1;4,0;3,00;8019;91,3;1,0
2012;małopolskie;PL1203;strefa małopolska;MpZakopaSien;CO;1g;0,6;0,1;5,4;4,25;8681;98,8;1,0
2012;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,7;0,1;5,0;3,26;8315;94,7;1,1
2012;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;CO;1g;0,4;0,1;5,5;4,80;8622;98,2;1,0
2012;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;CO;1g;0,3;0,1;2,6;1,88;8303;94,5;1,0
2012;mazowieckie;PL1402;miasto Płock;MzPlocMiReja;CO;1g;0,4;0,1;2,9;1,87;8611;98,0;1,0
2012;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,4;0,1;6,8;6,07;8647;98,4;1,0
2012;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,3;0,1;1,8;1,47;8536;97,2;1,0
2012;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;CO;1g;0,3;0,1;3,6;3,06;8620;98,1;1,0
2012;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,8;0,1;3,6;3,20;4383;49,9;0,6
2012;podkarpackie;PL1801;miasto Rzeszów;PkRzeszWIOSSzop;CO;1g;0,5;0,1;4,5;3,73;7004;79,7;1,2
2012;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,4;0,1;7,1;2,90;6477;73,7;1,3
2012;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;CO;1g;0,3;0,0;4,0;2,92;8263;94,1;1,1
2012;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;CO;1g;0,4;0,1;4,2;1,96;8273;94,2;1,0
2012;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;CO;1g;0,4;0,1;2,1;1,55;8464;96,4;1,0
2012;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;CO;1g;0,4;0,1;3,3;2,09;8412;95,8;1,0
2012;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;CO;1g;0,3;0,1;2,7;1,53;8614;98,1;1,0
2012;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;CO;1g;0,3;0,1;1,9;1,55;8561;97,5;1,0
2012;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;CO;1g;0,3;0,1;1,7;1,34;8599;97,9;1,0
2012;pomorskie;PL2202;strefa pomorska;PmKosTargo12;CO;1g;0,4;0,0;3,5;2,30;7781;88,6;1,1
2012;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;CO;1g;0,4;0,0;4,2;2,75;8558;97,4;1,0
2012;pomorskie;PL2202;strefa pomorska;PmLinieKos17;CO;1g;0,3;0,0;2,3;0,91;8218;93,6;1,0
2012;pomorskie;PL2202;strefa pomorska;PmMalMicki15;CO;1g;0,5;0,0;3,3;1,98;8417;95,8;1,0
2012;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;CO;1g;0,3;0,0;3,1;1,67;6494;73,9;1,8
2012;pomorskie;PL2202;strefa pomorska;PmStaGdaLubi;CO;1g;0,5;0,2;6,9;3,04;7020;79,9;1,5
2012;pomorskie;PL2202;strefa pomorska;PmTczeTarg07;CO;1g;0,4;0,1;4,9;2,09;8061;91,8;1,0
2012;śląskie;PL2401;Aglomeracja Górnośląska;SlDabro1000L;CO;1g;0,6;0,0;5,2;4,48;7907;90,0;1,0
2012;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;CO;1g;0,6;0,1;6,2;5,18;8223;93,6;1,0
2012;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoPlebA4;CO;1g;0,7;0,2;4,5;3,91;5857;66,7;1,1
2012;śląskie;PL2401;Aglomeracja Górnośląska;SlZabSkloCur;CO;1g;0,7;0,1;8,7;7,63;8052;91,7;0,9
2012;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;CO;1g;0,7;0,2;10,6;8,58;8014;91,2;1,0
2012;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;CO;1g;0,6;0,1;5,3;4,29;8345;95,0;1,0
2012;śląskie;PL2404;miasto Częstochowa;SlCzestoArmK;CO;1g;0,9;0,2;8,8;7,30;8351;95,1;1,0
2012;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;CO;1g;0,4;0,1;5,7;4,82;8281;94,3;1,0
2012;śląskie;PL2405;strefa śląska;SlCiesMickie;CO;1g;0,5;0,2;5,9;4,24;8090;92,1;1,1
2012;śląskie;PL2405;strefa śląska;SlWodzGalczy;CO;1g;0,6;0,1;9,6;7,46;8161;92,9;1,1
2012;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;CO;1g;0,7;0,0;5,9;4,56;7055;80,3;0,7
2012;świętokrzyskie;PL2602;strefa świętokrzyska;SkPolaRuszcz;CO;1g;0,5;0,0;3,8;3,49;8629;98,2;1,0
